	image	clusterid	Morph	BinaryType	KmeansX	KmeansY
2113	KIC08074045_morp0.62.png	1	0.62	SemiDetached	-59.54732239199799	72.9156544896796
2114	KIC11704155_morp0.94.png	3	0.94	Ellipsoidal	-76.4641046749007	-36.22169598320073
2115	KIC09911112_morp0.37.png	2	0.37	Detached	7.60725108185421	20.11594382711192
2116	KIC11460346_morp0.94.png	3	0.94	Ellipsoidal	-81.18133087285992	-35.1483313196788
2117	KIC08263940_morp0.92.png	3	0.92	Ellipsoidal	-62.78277417652171	-26.1995807836461
2118	KIC09948002_morp0.04.png	0	0.04	Detached	92.45912699750674	-37.101153100587105
2119	KIC04946680_morp0.1.png	0	0.1	Detached	111.28885174510141	24.841205339314758
2120	KIC05103998_morp0.0.png	0	0.0	Detached	127.9088366063033	-2.814523358804132
2121	KIC03248332_morp0.2.png	0	0.2	Detached	109.98374575294291	18.95057622301488
2122	KIC10973583_morp0.12.png	0	0.12	Detached	103.9635239211091	3.0654582544311264
2123	KIC09909497_morp0.96.png	3	0.96	Ellipsoidal	-70.33398113513648	-35.23026026043658
2124	KIC04578594_morp0.01.png	0	0.01	Detached	87.34057515572958	-13.207336509818012
2125	KIC09886255_morp0.01.png	3	0.01	Detached	-13.542365508291383	-26.650088123532726
2126	KIC08231231_morp0.88.png	3	0.88	Ellipsoidal	-83.02607119168798	-14.788171021983166
2127	KIC04069213_morp0.42.png	1	0.42	SemiDetached	19.882271948015728	90.60538029427916
2128	KIC09098590_morp0.47.png	1	0.47	SemiDetached	10.847971946993356	109.90351256467453
2129	KIC02302092_morp0.88.png	3	0.88	Ellipsoidal	-89.70974527976355	-8.77834277147869
2130	KIC10619506_morp0.92.png	3	0.92	Ellipsoidal	-81.28105798474205	-32.63730331739311
2131	KIC09579192_morp0.16.png	0	0.16	Detached	71.90038034790466	-35.56139624669888
2132	KIC04773155_morp0.02.png	0	0.02	Detached	48.367748869595005	-52.02430568108551
2133	KIC07975727_morp0.07.png	0	0.07	Detached	95.69282331345124	-46.30838173848566
2134	KIC10031409_morp0.35.png	2	0.35	Detached	30.688208685209965	-23.301677505257036
2135	KIC04372379_morp-1.0.png	3	-1.0	Detached	-37.91295817110126	17.6506236610372
2136	KIC06187893_morp0.6.png	1	0.6	SemiDetached	-34.002434045227496	95.01955092820515
2137	KIC08430210_morp0.93.png	3	0.93	Ellipsoidal	-65.34352675508316	-12.67937711191333
2138	KIC07967100_morp0.49.png	1	0.49	SemiDetached	-21.29752908064349	74.85069432785355
2139	KIC08694926_morp0.8.png	3	0.8	OverContact	-99.81084274197427	-32.96444105129967
2140	KIC06606934_morp0.01.png	0	0.01	Detached	103.19829009792676	-41.20929029226732
2141	KIC04365442_morp0.52.png	2	0.52	SemiDetached	24.781667041403633	0.08788018903670665
2142	KIC07818448_morp0.66.png	3	0.66	SemiDetached	-63.31781344862438	19.768845802047363
2143	KIC06042116_morp0.27.png	2	0.27	Detached	48.63979418308133	50.6196674065772
2144	KIC06213131_morp0.64.png	1	0.64	SemiDetached	-77.02014716836369	66.86805234159128
2145	KIC06877673_morp0.11.png	0	0.11	Detached	46.57444054963974	-57.37122050198776
2146	KIC02162283_morp1.0.png	3	1.0	Ellipsoidal	-76.36006781664558	-29.274953598729457
2147	KIC10334122_morp-1.0.png	2	-1.0	Detached	8.07670096739511	-0.9131639323439046
2148	KIC02715007_morp0.87.png	3	0.87	Ellipsoidal	-76.8703595989066	-31.422359711748307
2149	KIC11825204_morp0.98.png	3	0.98	Ellipsoidal	-74.87575981924948	-38.19453598034535
2150	KIC10454725_morp0.64.png	1	0.64	SemiDetached	-65.64583776374586	60.00437724489915
2151	KIC09285587_morp0.94.png	3	0.94	Ellipsoidal	-62.024234932648206	-8.139835520815259
2152	KIC10383620_morp0.64.png	1	0.64	SemiDetached	-60.28979033385714	61.07700424278635
2153	KIC06466939_morp0.41.png	2	0.41	SemiDetached	12.218718788158759	12.296044961297442
2154	KIC09357275_morp0.52.png	1	0.52	SemiDetached	-9.669226338552672	101.84398805372703
2155	KIC06042663_morp0.07.png	0	0.07	Detached	51.870998647071694	-62.98138142750962
2156	KIC08940961_morp0.36.png	2	0.36	Detached	28.618821480823495	16.90416731978441
2157	KIC06633929_morp0.9.png	3	0.9	Ellipsoidal	-82.36848140138238	-37.55517131300171
2158	KIC09228778_morp0.99.png	3	0.99	Ellipsoidal	-70.58360713519842	-37.207144233146984
2159	KIC04950557_morp0.04.png	0	0.04	Detached	56.749484873692644	-61.57903135199682
2160	KIC11662440_morp0.05.png	0	0.05	Detached	89.96407345218903	-41.688793157769744
2161	KIC06449552_morp0.09.png	0	0.09	Detached	49.38692265623692	-61.93368373604798
2162	KIC07684873_morp0.2.png	0	0.2	Detached	89.68149921986864	12.59904206474805
2163	KIC04902030_morp0.39.png	2	0.39	Detached	25.437607591499464	48.16667090289003
2164	KIC10322296_morp0.84.png	3	0.84	Ellipsoidal	-85.38968139036126	-24.681713777863987
2165	KIC06670812_morp0.99.png	3	0.99	Ellipsoidal	-70.90981548918425	-38.99260269280468
2166	KIC04157488_morp0.39.png	2	0.39	Detached	21.542911212599737	-0.45412293168718315
2167	KIC03633901_morp0.84.png	3	0.84	Ellipsoidal	-67.36576497159557	11.812064079376055
2168	KIC05090690_morp0.04.png	0	0.04	Detached	46.33773562172045	-57.49778093592061
2169	KIC09451598_morp0.92.png	3	0.92	Ellipsoidal	-79.67287281498233	-31.871677625317204
2170	KIC08891278_morp0.04.png	0	0.04	Detached	101.01991046911422	-2.479004825883714
2171	KIC10389596_morp0.99.png	3	0.99	Ellipsoidal	-55.49905604457024	1.4227665590083072
2172	KIC08429415_morp0.58.png	2	0.58	SemiDetached	23.369760984009115	4.317424583247138
2173	KIC09847239_morp0.02.png	0	0.02	Detached	104.98953490026629	-8.203144730650592
2174	KIC06610219_morp0.2.png	0	0.2	Detached	35.48213844737808	-48.79548771524836
2175	KIC11044668_morp-1.0.png	2	-1.0	Detached	45.08775402634838	24.51659640679589
2176	KIC11560037_morp0.31.png	2	0.31	Detached	47.496460178613134	19.134392533561776
2177	KIC09777090_morp0.18.png	0	0.18	Detached	83.72171394278926	-26.23599644401705
2178	KIC10257903_morp0.59.png	1	0.59	SemiDetached	-54.987141115694264	80.91124389506186
2179	KIC04168013_morp0.85.png	3	0.85	Ellipsoidal	-91.49932785509732	-35.93885271089184
2180	KIC02444187_morp0.76.png	3	0.76	OverContact	-96.41944231263115	-33.80523453249233
2181	KIC09665086_morp0.69.png	3	0.69	SemiDetached	-111.81273018259591	14.62748948575969
2182	KIC07348206_morp0.9.png	3	0.9	Ellipsoidal	-75.84097899046017	-39.81857164722138
2183	KIC08539850_morp0.91.png	3	0.91	Ellipsoidal	-71.81753874881913	-33.78658770011993
2184	KIC08868650_morp0.62.png	1	0.62	SemiDetached	-11.940013657846034	80.05282810315805
2185	KIC03837677_morp0.94.png	3	0.94	Ellipsoidal	-75.4960844928401	-36.53602399692759
2186	KIC04847843_morp0.06.png	2	0.06	Detached	36.36765971105165	0.697886025615619
2187	KIC08879427_morp0.07.png	0	0.07	Detached	93.01755768154325	-49.46316880496031
2188	KIC06543674_morp0.53.png	2	0.53	SemiDetached	17.77289239442948	33.52439256601632
2189	KIC10802917_morp0.74.png	3	0.74	OverContact	-101.72294992414488	-18.618373487795388
2190	KIC06290382_morp0.13.png	2	0.13	Detached	27.58813096557643	13.328636048198561
2191	KIC05374883_morp0.86.png	3	0.86	Ellipsoidal	-89.23174451055684	-34.870078727093755
2192	KIC06778050_morp0.55.png	2	0.55	SemiDetached	20.286638612474167	49.91568516874799
2193	KIC09965206_morp0.09.png	0	0.09	Detached	51.57285561157288	-64.28440768714336
2194	KIC09411943_morp0.22.png	0	0.22	Detached	93.92311149872556	7.202563738356073
2195	KIC07749504_morp0.95.png	3	0.95	Ellipsoidal	-38.41325991242294	2.657401670113579
2196	KIC03547091_morp0.22.png	2	0.22	Detached	75.61051543310056	23.505016364239005
2197	KIC06794131_morp0.81.png	3	0.81	Ellipsoidal	-66.7162703648657	31.29746122859981
2198	KIC06359771_morp0.91.png	3	0.91	Ellipsoidal	-80.89165350306071	-29.718078439248842
2199	KIC10191070_morp0.59.png	1	0.59	SemiDetached	10.013173160163262	76.26464450587072
2200	KIC07627059_morp0.81.png	3	0.81	Ellipsoidal	-99.70135876659592	-32.97254294226603
2201	KIC09533508_morp0.86.png	3	0.86	Ellipsoidal	-82.16940866179911	-14.75805225577607
2202	KIC09813678_morp0.56.png	1	0.56	SemiDetached	-22.48914502581744	51.983968453054274
2203	KIC05035972_morp0.02.png	0	0.02	Detached	134.57814736491812	10.077673076955737
2204	KIC10483644_morp0.12.png	0	0.12	Detached	80.82850444876209	-50.54013968403347
2205	KIC11151970_morp0.88.png	3	0.88	Ellipsoidal	-94.60029451419754	-29.814230431072673
2206	KIC10535807_morp0.51.png	1	0.51	SemiDetached	-16.564640582507195	111.00757219923632
2207	KIC09356753_morp0.76.png	1	0.76	OverContact	-38.6006760063353	36.12516182298437
2208	KIC10855535_morp0.99.png	3	0.99	Ellipsoidal	-59.74478163656897	-8.546325401667398
2209	KIC08242681_morp0.3.png	0	0.3	Detached	108.76490395979602	27.44437155539254
2210	KIC11255667_morp0.88.png	3	0.88	Ellipsoidal	-77.30279808649233	-10.596315371296187
2211	KIC09673173_morp0.09.png	0	0.09	Detached	74.91769140977564	-34.39202708308341
2212	KIC10680475_morp0.78.png	3	0.78	OverContact	-97.13597022526143	-31.068385936601928
2213	KIC10992733_morp0.08.png	0	0.08	Detached	61.27757355767922	-46.49282428612511
2214	KIC07387296_morp0.94.png	3	0.94	Ellipsoidal	-79.31442497907804	-34.922899025250956
2215	KIC07830460_morp0.94.png	3	0.94	Ellipsoidal	-72.70068792207385	-34.20682022088407
2216	KIC08166095_morp0.78.png	3	0.78	OverContact	-72.73171379682297	0.15603927193159176
2217	KIC08459354_morp-1.0.png	2	-1.0	Detached	-2.17322912043389	-24.0845859847144
2218	KIC04142768_morp-1.0.png	2	-1.0	Detached	25.840453741463367	-4.267155638335916
2219	KIC06224853_morp0.95.png	3	0.95	Ellipsoidal	-76.64422236037497	-35.55374847827658
2220	KIC08690001_morp0.14.png	0	0.14	Detached	45.41984416359477	-48.975715080249316
2221	KIC09137992_morp0.64.png	1	0.64	SemiDetached	-59.335741505130684	50.01294938707909
2222	KIC05955321_morp0.16.png	0	0.16	Detached	43.03243817250022	-52.6064387214928
2223	KIC10000490_morp0.56.png	1	0.56	SemiDetached	-19.02500893611025	109.96124692680397
2224	KIC10809677_morp0.17.png	0	0.17	Detached	83.2362374990027	-26.583077134007706
2225	KIC09966115_morp0.14.png	0	0.14	Detached	82.71134001971295	-28.25157804364389
2226	KIC08590780_morp0.19.png	0	0.19	Detached	34.50989511100656	-49.382880606887376
2227	KIC10863286_morp-1.0.png	3	-1.0	Detached	-73.74661107714758	-16.20963791312966
2228	KIC10345478_morp0.09.png	0	0.09	Detached	94.05346636444509	16.07476911731262
2229	KIC09291748_morp0.17.png	0	0.17	Detached	89.33188924368626	-28.30859535432697
2230	KIC05384802_morp0.17.png	0	0.17	Detached	39.80362740446723	-44.79340187704107
2231	KIC10135584_morp0.95.png	3	0.95	Ellipsoidal	-74.59734741757389	-36.860762067313985
2232	KIC09790355_morp-1.0.png	3	-1.0	Detached	-26.0587946305723	-3.510111725086005
2233	KIC10724533_morp0.76.png	3	0.76	OverContact	-86.1962321945061	7.633021725800108
2234	KIC05078879_morp0.42.png	2	0.42	SemiDetached	25.570866236076903	52.25541021782936
2235	KIC07339345_morp0.76.png	3	0.76	OverContact	-99.50185925387245	-26.937545051594135
2236	KIC05872696_morp0.99.png	3	0.99	Ellipsoidal	-72.87868674326451	-32.559675664847
2237	KIC05217733_morp0.03.png	0	0.03	Detached	106.24367877599497	31.059710536853554
2238	KIC10593759_morp0.19.png	0	0.19	Detached	71.46314007817432	-25.51992271097318
2239	KIC11619964_morp0.11.png	0	0.11	Detached	57.001899541356195	-60.6525738241972
2240	KIC11774383_morp0.58.png	1	0.58	SemiDetached	-28.070245035249666	76.37295875250747
2241	KIC10221886_morp-1.0.png	3	-1.0	Detached	-36.14272842914217	0.1594365056931394
2242	KIC07778437_morp0.32.png	2	0.32	Detached	96.14004613626999	44.01378183818582
2243	KIC04466691_morp0.78.png	3	0.78	OverContact	-100.28132172142419	-7.0340091259886
2244	KIC06443392_morp0.53.png	2	0.53	SemiDetached	18.536342007276833	57.03785776116429
2245	KIC04359851_morp-1.0.png	3	-1.0	Detached	-21.57916150711791	-24.549279936807547
2246	KIC11875706_morp0.96.png	3	0.96	Ellipsoidal	-78.93130538860035	-36.88468449736475
2247	KIC10727655_morp0.74.png	3	0.74	OverContact	-101.83591711417489	-20.645949011332235
2248	KIC12367310_morp0.14.png	0	0.14	Detached	73.96149155266002	-36.6403729631653
2249	KIC04544587_morp0.49.png	1	0.49	SemiDetached	30.308831682261392	86.36069467542579
2250	KIC05866104_morp0.03.png	0	0.03	Detached	113.84974270812008	-9.07635900838845
2251	KIC10965091_morp0.76.png	3	0.76	OverContact	-95.49549486379756	-28.908696705316466
2252	KIC10417986_morp0.99.png	3	0.99	Ellipsoidal	-47.5468760490014	-6.277725615058995
2253	KIC06307537_morp0.25.png	0	0.25	Detached	56.22962577430522	-28.658006972403985
2254	KIC07542091_morp0.83.png	3	0.83	Ellipsoidal	-89.64106506372595	-37.20173977879167
2255	KIC08193315_morp0.43.png	2	0.43	SemiDetached	37.20648862971539	71.50387894621731
2256	KIC11506938_morp-1.0.png	2	-1.0	Detached	27.85154122521565	49.914498622537586
2257	KIC10979669_morp0.83.png	3	0.83	Ellipsoidal	-79.97326132828827	-8.31113112075873
2258	KIC09474222_morp0.12.png	0	0.12	Detached	69.56561319258834	-52.09216147114381
2259	KIC06447430_morp0.92.png	3	0.92	Ellipsoidal	-80.5029262878976	-32.36482204598845
2260	KIC09832545_morp0.59.png	1	0.59	SemiDetached	-21.959167902088648	111.96413923066072
2261	KIC12216817_morp1.0.png	3	1.0	Ellipsoidal	-69.55584326113144	-38.784790048248794
2262	KIC09692336_morp0.63.png	1	0.63	SemiDetached	-63.043339021837426	69.5065864609185
2263	KIC10096864_morp0.89.png	3	0.89	Ellipsoidal	-27.885586105088226	-8.195739123053777
2264	KIC10208759_morp0.51.png	2	0.51	SemiDetached	15.717101799866139	27.118125479485364
2265	KIC11502581_morp0.74.png	3	0.74	OverContact	-103.05551171288246	-19.290990417939057
2266	KIC06692340_morp0.95.png	3	0.95	Ellipsoidal	-57.120223107195315	11.152628329990122
2267	KIC08123430_morp-1.0.png	2	-1.0	Detached	-10.77649720849741	29.134461599178984
2268	KIC07422883_morp0.16.png	2	0.16	Detached	82.92267996076035	23.998583724132928
2269	KIC09971475_morp0.23.png	0	0.23	Detached	64.43465692662507	-25.184904329871934
2270	KIC11566174_morp0.77.png	3	0.77	OverContact	-108.49368300591006	-25.73958798311157
2271	KIC09392682_morp0.8.png	3	0.8	OverContact	-87.42200459075406	-30.218913102709926
2272	KIC04999357_morp0.84.png	3	0.84	Ellipsoidal	-86.00386725429394	-34.3824463010506
2273	KIC03954798_morp0.58.png	1	0.58	SemiDetached	-21.9199544292697	106.75500458687681
2274	KIC08219268_morp0.52.png	2	0.52	SemiDetached	26.16237184053015	16.196691896853476
2275	KIC07700578_morp0.57.png	1	0.57	SemiDetached	-6.56132475640304	101.91085787475048
2276	KIC08285970_morp0.84.png	3	0.84	Ellipsoidal	-42.44671573753573	-5.476310383064424
2277	KIC05738698_morp0.41.png	2	0.41	SemiDetached	14.757492815447456	-5.5927095698489735
2278	KIC03230578_morp0.26.png	2	0.26	Detached	-0.49226621006857774	21.21952305163988
2279	KIC09775253_morp0.11.png	0	0.11	Detached	58.77603026706448	-54.80054628495534
2280	KIC08180020_morp0.24.png	0	0.24	Detached	60.34321478469343	-21.509142696274502
2281	KIC05216727_morp0.48.png	1	0.48	SemiDetached	-9.89902936234717	47.1991187209647
2282	KIC09700154_morp0.8.png	3	0.8	OverContact	-90.41986017921168	-10.21033712692803
2283	KIC10267044_morp0.82.png	3	0.82	Ellipsoidal	-98.27052261174268	-30.974145664560133
2284	KIC11875511_morp0.01.png	2	0.01	Detached	-4.676962091546398	-37.45504621827442
2285	KIC08210370_morp-1.0.png	2	-1.0	Detached	64.11811082214223	43.72608269024376
2286	KIC04035675_morp0.18.png	2	0.18	Detached	84.55415238200901	20.945231519642654
2287	KIC08822555_morp0.8.png	3	0.8	OverContact	-96.80288874414101	-1.0513407452226051
2288	KIC10259530_morp0.86.png	3	0.86	Ellipsoidal	-84.17142763783231	-32.738729653106
2289	KIC06525196_morp0.36.png	2	0.36	Detached	23.46982906937834	-16.63595641881215
2290	KIC08432859_morp0.91.png	3	0.91	Ellipsoidal	-96.66872817009343	-28.895258211461925
2291	KIC03836522_morp0.46.png	2	0.46	SemiDetached	9.478573974127997	46.16927891681979
2292	KIC03965556_morp-1.0.png	3	-1.0	Detached	-36.544826782335015	-25.13131815630956
2293	KIC08241252_morp0.78.png	3	0.78	OverContact	-101.45682164663658	-30.859002809270542
2294	KIC11904038_morp0.79.png	3	0.79	OverContact	-63.324886426336924	24.802938370416115
2295	KIC05198934_morp0.94.png	3	0.94	Ellipsoidal	-75.09465161454833	-32.55781594870688
2296	KIC04055092_morp0.01.png	0	0.01	Detached	87.82162217616816	8.274451970950023
2297	KIC10223616_morp0.03.png	2	0.03	Detached	71.26190781310349	17.074273908004468
2298	KIC04941060_morp0.75.png	3	0.75	OverContact	-103.69766868071129	-15.280098869385954
2299	KIC05041569_morp0.55.png	2	0.55	SemiDetached	32.62513069484885	0.06908288127270995
2300	KIC06146838_morp0.03.png	0	0.03	Detached	51.03357092672199	-57.18783333563919
2301	KIC04346875_morp0.24.png	0	0.24	Detached	84.38413345131207	14.719187752816614
2302	KIC09656543_morp0.37.png	2	0.37	Detached	27.60452612220736	31.746217279236458
2303	KIC09762519_morp0.12.png	0	0.12	Detached	62.53593591530849	-60.316289352634364
2304	KIC08257407_morp0.0.png	0	0.0	Detached	43.08444532193129	-56.70490037622603
2305	KIC06367628_morp0.59.png	1	0.59	SemiDetached	-35.116285439410056	106.49496319333863
2306	KIC10216186_morp0.64.png	1	0.64	SemiDetached	-64.78379091622605	55.10726273826792
2307	KIC09776718_morp0.87.png	3	0.87	Ellipsoidal	-90.84666358406578	-32.67984427213414
2308	KIC05773205_morp0.62.png	1	0.62	SemiDetached	-28.69474893885053	56.18680158470109
2309	KIC06443538_morp0.97.png	3	0.97	Ellipsoidal	-19.605090806159033	-16.892811768639508
2310	KIC09535080_morp-1.0.png	2	-1.0	Detached	59.10397349949639	25.186598655115315
2311	KIC07457163_morp0.88.png	3	0.88	Ellipsoidal	-72.1445794985382	-24.836306066442692
2312	KIC11232745_morp0.09.png	0	0.09	Detached	56.71706341198729	-62.180351434833646
2313	KIC05468295_morp0.92.png	3	0.92	Ellipsoidal	-74.46276305749305	-39.38911158108661
2314	KIC08474892_morp0.0.png	0	0.0	Detached	97.20384171433605	0.0040199545174792115
2315	KIC04659255_morp0.0.png	0	0.0	Detached	83.2912185300036	-30.19158799226811
2316	KIC07821450_morp0.81.png	3	0.81	Ellipsoidal	-102.9390194208893	-29.76788922277408
2317	KIC08378656_morp0.43.png	2	0.43	SemiDetached	36.088641433833985	66.71922902172469
2318	KIC08458207_morp0.36.png	2	0.36	Detached	72.66176774695388	65.28108690703809
2319	KIC08145477_morp0.89.png	3	0.89	Ellipsoidal	-91.7700539731887	-29.18811322031811
2320	KIC10454401_morp0.12.png	0	0.12	Detached	53.71289750236081	-61.46977750525127
2321	KIC11547869_morp0.03.png	0	0.03	Detached	42.16676813684354	-26.717050578118826
2322	KIC05992270_morp0.04.png	2	0.04	Detached	24.75606280631963	-10.369856653693196
2323	KIC08358008_morp0.1.png	0	0.1	Detached	92.051368960067	-33.68739435435075
2324	KIC07977261_morp0.91.png	3	0.91	Ellipsoidal	-79.20853301166639	-29.157410698208093
2325	KIC10275197_morp0.79.png	3	0.79	OverContact	-96.92200402338402	-36.18909796096716
2326	KIC08240861_morp0.62.png	1	0.62	SemiDetached	-29.075659745668585	37.18870370212863
2327	KIC11240948_morp-1.0.png	1	-1.0	Detached	-42.626484634302784	30.91987716834629
2328	KIC06614926_morp0.41.png	1	0.41	SemiDetached	29.193158669572394	94.08940303804515
2329	KIC05091614_morp0.06.png	0	0.06	Detached	55.301737414674115	-53.34064982837345
2330	KIC09873869_morp0.22.png	0	0.22	Detached	54.39982810261026	-20.746578001210885
2331	KIC07767733_morp0.05.png	0	0.05	Detached	84.31895916387235	-50.78531217151033
2332	KIC07770569_morp0.0.png	0	0.0	Detached	43.182092421624006	-22.740783184725025
2333	KIC10265602_morp0.0.png	2	0.0	Detached	22.247064882259192	-15.575155266105599
2334	KIC12504988_morp0.23.png	0	0.23	Detached	87.4675859421135	8.233016640411238
2335	KIC03867593_morp0.02.png	2	0.02	Detached	66.6680648827365	12.766373450260872
2336	KIC10189523_morp0.48.png	1	0.48	SemiDetached	-28.20822041319551	64.9388606825309
2337	KIC09634821_morp0.0.png	2	0.0	Detached	37.841446622526924	-0.6084599328311976
2338	KIC08298344_morp0.93.png	3	0.93	Ellipsoidal	-69.58769846834986	-36.71094490301001
2339	KIC08182360_morp0.66.png	1	0.66	SemiDetached	-41.324112000545945	44.59800127694296
2340	KIC03851949_morp0.25.png	2	0.25	Detached	95.74516502504495	30.99383217141221
2341	KIC08561192_morp0.56.png	1	0.56	SemiDetached	16.683886358944164	113.95433165951377
2342	KIC02577756_morp0.63.png	1	0.63	SemiDetached	-47.63193447191641	75.14799173306697
2343	KIC10264202_morp0.5.png	1	0.5	SemiDetached	25.5925926242924	76.98032967841851
2344	KIC11392618_morp0.03.png	2	0.03	Detached	3.954845892467682	-23.000345887563828
2345	KIC03122985_morp0.47.png	1	0.47	SemiDetached	19.376813609794137	79.43036238445116
2346	KIC10019399_morp0.04.png	0	0.04	Detached	92.57855041780924	-14.225457428246571
2347	KIC11463211_morp0.33.png	2	0.33	Detached	64.85494324470679	34.03099340660735
2348	KIC10091257_morp0.31.png	0	0.31	Detached	32.836750910581095	-30.234483573581002
2349	KIC10614158_morp0.58.png	2	0.58	SemiDetached	26.6365969403185	29.813245423936348
2350	KIC02438061_morp0.3.png	2	0.3	Detached	65.38841909049523	18.05903037977114
2351	KIC12255382_morp0.54.png	2	0.54	SemiDetached	12.620750022791077	11.80832098394681
2352	KIC05534702_morp0.59.png	1	0.59	SemiDetached	-32.50293780954196	79.33256058208464
2353	KIC06045264_morp0.61.png	1	0.61	SemiDetached	-21.913767621334685	43.4885430901718
2354	KIC02012362_morp0.93.png	3	0.93	Ellipsoidal	-78.26100645418178	-34.52043242444629
2355	KIC09994475_morp0.77.png	3	0.77	OverContact	-102.76397478872686	-30.997007948704436
2356	KIC05960989_morp-1.0.png	3	-1.0	Detached	-22.214447479607664	-27.837310911994436
2357	KIC03745184_morp0.67.png	3	0.67	SemiDetached	-94.89147605940126	40.78432039393354
2358	KIC05425950_morp0.76.png	3	0.76	OverContact	-102.77494863183455	-5.84022069700826
2359	KIC10319590_morp0.09.png	2	0.09	Detached	6.979287805814168	-14.184277742861168
2360	KIC06446219_morp0.95.png	3	0.95	Ellipsoidal	-79.48378923187829	-36.668676209704905
2361	KIC08218274_morp0.58.png	1	0.58	SemiDetached	-28.330981914946854	74.09817311405551
2362	KIC03957477_morp0.58.png	1	0.58	SemiDetached	-38.104055593861524	65.88333726847841
2363	KIC11967004_morp0.34.png	1	0.34	Detached	23.758928748852657	81.70455968528535
2364	KIC08669092_morp0.5.png	1	0.5	SemiDetached	-43.26943009913355	36.533050459081515
2365	KIC07521682_morp0.82.png	3	0.82	Ellipsoidal	-95.02773777220703	-34.277672440353896
2366	KIC10159014_morp-1.0.png	2	-1.0	Detached	-13.735695360073152	-7.906075747038806
2367	KIC05553652_morp0.06.png	2	0.06	Detached	28.14605695902456	-6.423910205264462
2368	KIC08878719_morp0.96.png	3	0.96	Ellipsoidal	-77.35823049029455	-29.905752345828958
2369	KIC05478466_morp0.97.png	3	0.97	Ellipsoidal	-77.3947990208675	-38.445946037574124
2370	KIC09995660_morp0.75.png	3	0.75	OverContact	-100.3477116443264	-28.908313484957496
2371	KIC07943602_morp0.46.png	2	0.46	SemiDetached	8.0022128136982	9.457318876397826
2372	KIC03869825_morp-1.0.png	1	-1.0	Detached	0.512044697744001	88.64681945969618
2373	KIC07199774_morp0.16.png	0	0.16	Detached	77.82984532234136	-28.0378194319859
2374	KIC06891512_morp0.45.png	2	0.45	SemiDetached	8.576165806820063	2.776531588408278
2375	KIC06549491_morp0.79.png	3	0.79	OverContact	-66.241618579355	35.156878659454286
2376	KIC05110423_morp0.27.png	0	0.27	Detached	80.40453996866968	-1.2583138151876083
2377	KIC05960283_morp0.94.png	3	0.94	Ellipsoidal	-81.41337366462056	-36.310335277110816
2378	KIC08409588_morp0.32.png	2	0.32	Detached	60.84876643804713	65.68359473078678
2379	KIC08553907_morp0.04.png	0	0.04	Detached	43.63158307233289	-37.83756286468777
2380	KIC07811211_morp0.49.png	1	0.49	SemiDetached	-24.180571772828532	87.69580924362666
2381	KIC11521048_morp0.03.png	0	0.03	Detached	98.01018664482356	11.242541067404124
2382	KIC09552608_morp0.11.png	0	0.11	Detached	102.76887935731962	-4.263233894597314
2383	KIC05039392_morp-1.0.png	2	-1.0	Detached	9.027581791804952	8.399030340060072
2384	KIC11874338_morp0.12.png	2	0.12	Detached	31.313177375849975	3.0137960013752108
2385	KIC08087649_morp0.79.png	3	0.79	OverContact	-86.00807707325174	-6.426788816265649
2386	KIC09579499_morp0.05.png	0	0.05	Detached	106.05038161332854	-15.354084669876974
2387	KIC04275739_morp0.27.png	2	0.27	Detached	52.63570448061219	21.013222970881834
2388	KIC08509781_morp0.01.png	0	0.01	Detached	92.30444375995499	-46.10826147049464
2389	KIC07816201_morp0.94.png	3	0.94	Ellipsoidal	-70.94868930179463	-33.98755388694924
2390	KIC07377343_morp0.13.png	0	0.13	Detached	88.71012502592926	15.65939780550704
2391	KIC07050060_morp-1.0.png	2	-1.0	Detached	-3.7872095311011003	-5.334628687118433
2392	KIC04360072_morp0.05.png	2	0.05	Detached	7.728096443991668	-8.482791355280641
2393	KIC10074939_morp0.76.png	3	0.76	OverContact	-106.68426232878406	-27.002572969039132
2394	KIC03973549_morp0.37.png	2	0.37	Detached	41.07820347334053	54.75516813067408
2395	KIC10490960_morp0.23.png	0	0.23	Detached	45.288108884272916	-32.42382229787302
2396	KIC04859432_morp0.77.png	3	0.77	OverContact	-100.08289813843498	-31.061015069086313
2397	KIC11805075_morp0.0.png	0	0.0	Detached	72.65519376549831	-5.168722916033969
2398	KIC04285087_morp0.31.png	0	0.31	Detached	35.08196021773639	-34.73970928332058
2399	KIC08264097_morp0.31.png	2	0.31	Detached	83.49671376314208	43.65025975545629
2400	KIC05308778_morp0.39.png	2	0.39	Detached	3.444354708480378	-6.491654968656695
2401	KIC04932348_morp0.02.png	0	0.02	Detached	88.6603160009123	-48.47796250937026
2402	KIC02696703_morp0.06.png	2	0.06	Detached	-9.41969499725387	-8.838261425579732
2403	KIC07511416_morp-1.0.png	2	-1.0	Detached	-19.69036512111404	4.307461716509636
2404	KIC11036301_morp0.95.png	3	0.95	Ellipsoidal	-68.74759844747052	-31.93247746187255
2405	KIC10661783_morp0.62.png	1	0.62	SemiDetached	-43.5198752918175	75.53357914757218
2406	KIC10357852_morp0.87.png	3	0.87	Ellipsoidal	-83.72093988055022	-9.002587609020583
2407	KIC06756202_morp0.0.png	0	0.0	Detached	61.934997943844124	-30.767002566827657
2408	KIC11968513_morp0.49.png	1	0.49	SemiDetached	6.684051439193155	109.62697879850967
