ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,label
TIC 0033834253,0.55,1412.824618,3.2320815,1.001403176057107,-0.0884052281305525,-0.015928969845764657,-0.11586024811544296,-0.06442033426000505,-0.08066776076294023,-0.049111144750314376,-0.05793800081962228,-0.030511798817714472,-0.03440128078490428,-0.01491532277697783,6.372520121592533,SemiDetached
TIC 0053178352,0.706,1544.523554,1.0813531,-2.631495793213286,6.942382777286667,-0.01708477497821926,-6.070337043439333,4.803460309300586,-3.4729789032830327,2.232546374807162,-1.2758590753599475,0.6232702494688196,-0.2565106290173149,0.07797505971797951,4.099806859082198,OverContact
TIC 0210636260,0.803,1598.499196,0.8688272,0.9998112824459707,-0.0072356018108044266,-0.0011307352913205052,-0.030497254580983308,-0.00307604067520261,-0.0015059238548879713,-0.0007471729462681034,-0.0020973548211970345,-0.00067418759325421,-0.0016242754691957078,-0.0005404609345953542,6.248699109947266,Ellipsoidal
TIC 0428003183,0.643,1738.708729,0.7425756,0.7505369773396842,0.45423043009009056,-0.008634642727001244,-0.5099065599701703,0.3047243643724277,-0.31934300412830685,0.1868206447038283,-0.17067795995735158,0.08004786509370881,-0.060903064758823386,0.015348763956007561,4.684512176977336,SemiDetached
TIC 0270526513,0.352,1700.941965,39.4727069,4.11690580941291,2.368146960327044,-3.035876506972789,-1.3687061282997144,-3.7880462847770975,-2.714277645366648,0.5185203701547612,1.813864440889043,-0.7531913904540364,-1.8229431931266278,5.6652333585933015,0.25526879912152733,Detached
TIC 0381856446,0.229,2037.773438,1.7690585,0.9992828501216638,-0.002299056046950074,-0.0014547223230963959,-0.002049282105780955,-0.002240245218458062,-0.0021477777880120025,-0.0021905835857956853,-0.002078337873108932,-0.0020100673929835384,-0.0016933931448016861,-0.0015549480196003424,11.57823975871803,Detached
TIC 0231973885,0.542,1439.963541,2.8946583,1.0026600849184473,-0.13397333124224536,-0.022072645855449498,-0.14683449790913464,-0.09512607608257459,-0.1080502449631534,-0.07234055957634482,-0.07766291005720467,-0.045114922889954744,-0.04611528346875704,-0.022198800724685358,6.408628502467263,SemiDetached
TIC 0071847068,0.363,1793.331451,2.587426,-209.73634649359016,-150.88609983951943,132.23340103526797,-3.6633948152638074,156.51534389998085,242.14663325678637,198.0342484341064,38.89493845267282,-140.31599984665806,-201.1350691997189,-61.091892802874355,0.2484746497438895,Detached
TIC 0311945765,0.646,1683.750929,0.4979736,0.9941447361097022,-0.08215159176046256,-0.001601539194175489,-0.19099473756010643,-0.0934894754420169,-0.05790867179024985,-0.06212093123855392,-0.020596507807730233,-0.026597270574174662,-0.007914927155441598,-0.003241334659109367,5.436327616641777,SemiDetached
TIC 0437230910,0.369,1544.339687,0.380517,0.9997941658963653,-0.00032797754305203164,-2.743498948790319e-05,-0.00024950228972827514,-0.00022292188263940902,-0.00023554818562246038,-0.00018839774710284132,-0.0001365408920319271,-0.00011840180482541437,-9.784808832419414e-05,-4.549392425584556e-05,8.680851324433139,Detached
TIC 0229766985,0.867,1930.797515,0.4313565,0.8928702785338167,0.20463595173039523,-0.0004196009498806944,-0.17790359188712607,0.13795491056063905,-0.10172912792220783,0.06492941091252373,-0.0367854421284274,0.01742253808055807,-0.006939092557729132,0.0019809518943981635,3.932834857723253,Ellipsoidal
TIC 0231714759,0.524,1330.006068,5.4613059,1.0023330922503173,-0.07130984929415994,-0.02934695192329706,-0.10027294276258754,-0.0540062809913655,-0.06225095403452528,-0.05067538367338707,-0.05293997142175529,-0.040727186259248566,-0.041387890999760625,-0.029801142416105368,6.587619711952811,SemiDetached
TIC 0161988269,0.592,1628.862716,2.513944,172.6247680811429,133.2818151168049,-262.42518726033137,30.724401245529652,-94.16318016444714,-189.89560225299496,-211.42269568959523,-134.22239481569122,35.081402300298066,235.5855861531188,285.8028617154517,0.24499072082443007,SemiDetached
TIC 0039174351,0.997,1900.516249,0.5737275,-154.73587305278392,-66.57225096313961,-32.999763236821,110.73832070245093,197.48278173480838,96.65859346147437,-95.97722361893048,-169.21585150942738,-28.82826389031393,130.49735108855526,13.878224332572659,0.628717215172422,Ellipsoidal
TIC 0271550131,0.824,1468.636698,0.3549805,-0.07255893932535622,0.10140342898025376,-0.5443227339433463,0.4732747761912478,0.7035320615190672,0.5193472837839945,-0.05441679809048938,-0.6406532935161282,-0.6895392506881415,0.10596397033841488,1.0966738315608615,0.6106472969465448,Ellipsoidal
TIC 0155915231,0.717,1739.372356,0.8668953,2.528071391597974,1.84346967589869,-0.6187722981308029,0.19820401512135166,-1.4275107093562422,-2.0786638745340307,-1.4277120846428384,-0.011478473427285297,1.0877484627541736,1.0035328315898044,-0.09763388287053722,-7.334632303029605e-12,OverContact
TIC 0023328912,0.52,1571.249904,2.5640164,-11.00955355029694,-6.556950735056311,-11.009604671005484,3.949213835792987,13.425265269072087,14.458621090757749,4.2437401653427065,-11.499765131470017,-18.569575622391316,-2.790187924558618,26.35689761065043,0.4928632655330721,SemiDetached
TIC 0273792220,0.441,1326.70953,1.9879087,0.9979862901680732,-0.0009376651416247412,-0.003923091407768426,-0.012306415907691198,0.0031795047971511893,-0.007943105807717607,0.0027337614882742035,-0.006982820460514111,0.001270008953275136,-0.005366298408976777,0.00015184974745960613,5.8797060505448,SemiDetached
TIC 0406758816,0.542,1871.816404,3.0633368,1.001880881356842,-0.1156176464491968,-0.02455580801480991,-0.12234196947410234,-0.07810729963260002,-0.08779821143813236,-0.06122529950851401,-0.06607076857657242,-0.04361779446955947,-0.04351644926210851,-0.023731828997378548,6.383238870079593,SemiDetached
TIC 0394657039,0.34,1656.004757,3.7628528,-3.0249529575908314,-1.52133278973519,-7.836729204268778,2.002905582874096,5.046399287993752,4.867904148044736,0.3173523416882297,-6.298183273371194,-8.597815243849348,0.38784482417481575,15.655222781486206,0.3544417287048603,Detached
TIC 0352012002,0.869,1684.936797,0.6671181,-108.28885212288623,-52.44000709178692,-44.35898573697579,65.26900596894248,136.9453512603029,90.37950330748362,-38.38111369814292,-122.74485634606995,-64.46779265136658,70.15807822468813,68.88644606777436,0.554137818078287,Ellipsoidal
