in_catalog,tic__tess_id,date_added,date_modified,sectors,tic__ra,tic__dec,tic__Tmag,tic__glat,tic__glon,tic__pmra,tic__pmdec,bjd0,bjd0_uncert,period,period_uncert,morph_coeff,tic__teff,tic__logg,tic__abun,source,flags
True, 0083222019, 2020-07-28 16:46:41, , 17;18;24, 2.770839, 63.713909, 10.72, 118.481752, 1.191385, 1.62007, 0.127271, 1772.349602, 0.000483, 11.6376922, 0.0000415, 0.281, 6287, 3.67, , LCF, ,
True, 0083391903, 2020-07-28 16:42:10, , 11, 214.762697, -26.267975, 12.42, 326.325505, 32.593036, -96.4739, -91.4767, 1600.393521, 0.000368, 2.4772474, 0.0000645, 0.284, 3558, 4.58, , LCF, A,
True, 0083449549, 2020-07-28 16:42:17, , 11, 215.096716, -24.257673, 10.12, 327.623183, 34.313655, -14.8047, -39.4135, 1601.829342, 0.012224, 3.4284422, 0.0032062, 0.531, 5732, 3.85, , LCF, ,
True, 0083812531, 2020-07-28 16:46:46, , 17;18, 3.677148, 62.331038, 12.08, 118.682294, -0.237268, -1.35819, -1.1005, 1767.438235, 0.000425, 3.9537503, 0.0000645, 0.559, 7813, , , LCF, ,
True, 0083833793, 2020-07-28 16:42:11, , 11, 217.465019, -24.724272, 10.51, 329.728729, 32.975564, -13.5762, 1.46275, 1601.474772, 0.000288, 2.1734806, 0.0000754, 0.583, 7469, , , LCF, ,
True, 0083905462, 2020-07-28 16:47:14, , 17;18;24, 3.964834, 60.431567, 10.55, 118.553054, -2.137337, -2.60297, -1.19176, 1768.793125, 0.000390, 9.6529258, 0.0000105, 0.339, 5350, , -0.92, LCF, ,
True, 0083914837, 2020-07-28 16:42:36, , 11, 218.021341, -27.709139, 7.24, 328.715848, 30.074990, -128.817, -95.0623, 1600.355612, 0.000085, 0.9118507, 0.0000041, 0.649, 7373, 4.19, , LCF, ,
True, 0083939434, 2020-07-28 16:42:17, , 11, 218.185721, -29.320395, 8.89, 328.060466, 28.561548, 23.5598, -24.2935, 1600.016420, 0.000067, 0.9210253, 0.0000146, 0.770, 6205, 4.08, , LCF, ,
True, 0084069091, 2020-07-28 16:45:39, , 15;16, 327.362305, 40.466746, 10.52, 89.463626, -10.291968, 19.9936, -58.4951, 1712.658839, 0.000500, 2.6625298, 0.0000405, 0.458, 5727, 4.17, -0.59, LCF, ,
True, 0084070123, 2020-07-28 16:45:54, , 15;16, 327.310480, 41.137941, 10.83, 89.872729, -9.753685, 21.2, 13.0, 1712.293804, 0.000041, 1.7563202, 0.0000020, 0.625, , , , LCF, ,
True, 0084342725, 2020-07-28 16:47:58, , 19, 61.955359, 62.332952, 6.61, 143.670437, 7.657582, -1.62123, -0.467609, 1816.705469, 0.001498, 2.6986983, 0.0000425, 0.634, , , , LCF, ,
True, 0084628518, 2020-07-28 16:44:25, , 14, 298.202539, 33.110832, 13.20, 68.948268, 2.971354, 15.2721, 18.458, 1684.631514, 0.002704, 2.7707179, 0.0003494, 0.439, 3756, 4.72, , LCF, A,
True, 0085031598, 2020-07-28 16:48:08, , 19, 65.345800, 62.245754, 7.35, 144.874312, 8.693276, 30.8527, -127.329, 1816.692764, 0.282109, 1.1549206, 0.0003465, 0.384, 4815, , , LCF, ,
True, 0085585153, 2021-02-23 2:58:41, , 25;26, 258.678034, 39.324420, 11.09, 63.661673, 34.818411, None, None, 1983.814583, 0.000466, 0.4976325, 0.0000061, 0.708, 6933, 4.14, -0.02, LCF, ,
True, 0085600400, 2021-02-23 2:58:42, , 25;26, 259.208239, 38.366292, 11.80, 62.591217, 34.260716, None, None, 1984.459371, 0.000125, 1.4726271, 0.0000089, 0.603, 7236, 3.85, 0.17, LCF, ,
True, 0085711393, 2020-07-28 16:44:28, , 14, 298.268581, 34.849298, 11.95, 70.473396, 3.812444, 286.426, -47.2648, 1684.303702, 0.001035, 2.0629492, 0.0001278, 0.483, 3550, 4.80, , LCF, A,
True, 0085785338, 2020-07-28 16:48:25, , 19, 63.740654, 31.445590, 10.74, 165.934259, -13.955725, 3.11168, -7.31798, 1817.768752, 0.000234, 2.2286332, 0.0000370, 0.442, 6332, 4.20, 0.03, LCF, ,
True, 0086081744, 2020-07-28 16:47:56, , 19, 60.693134, 70.248306, 11.37, 137.836751, 13.135590, 109.405, -64.1877, 1817.132869, 0.002852, 4.3388449, 0.0007394, 0.331, 5874, 4.83, , LCF, ,
True, 0086182628, 2020-07-28 16:50:08, , 22, 181.013741, 17.597513, 11.30, 251.553058, 75.496083, -14.4492, -64.4881, 1922.892276, 0.196247, 26.5439653, 0.2007366, 0.091, 5670, 3.73, -0.74, LCF, A,
True, 0086232609, 2020-07-28 16:48:48, , 20;21, 139.845278, 62.054694, 9.56, 152.580249, 40.823625, -288.347, -386.148, 1842.589716, 0.000224, 2.9219038, 0.0000263, 0.265, 3829, 4.39, , LCF, ,
True, 0086385104, 2020-07-28 16:44:36, , 14;20;21, 146.329247, 65.741047, 11.09, 146.531613, 41.857815, -6.25239, -1.69696, 1684.799547, 0.000296, 2.3232208, 0.0000040, 0.511, 6278, 3.89, , LCF, ,
True, 0086396382, 2020-07-28 16:48:35, , 20, 97.636653, 29.672296, 11.10, 184.083094, 8.936400, -1.57989, -6.95773, 1843.006102, 0.000853, 1.0913529, 0.0000708, 0.559, 6154, 4.02, 0.21, LCF, A,
True, 0087094608, 2020-07-28 16:48:33, , 19, 58.508317, 57.400992, 12.88, 145.619773, 2.806430, -19.1925, -43.9297, 1822.252015, , 12.6709793, 0.0001355, 0.259, 3736, 4.68, , LCF, A,
True, 0087251422, 2020-07-28 16:48:00, , 19, 78.490397, 56.507944, 7.97, 153.647771, 10.231928, -5.5973, -36.72, 1825.166288, 0.000014, 7.0661708, 0.0000206, 0.167, 8200, 4.12, , LCF, ,
True, 0087260967, 2020-07-28 16:43:30, , 13;39, 272.768354, -47.513123, 5.08, 346.045485, -13.351999, -3.23645, -30.1512, 1657.114965, 0.000036, 1.0905536, 0.0000062, 0.504, 4665, , , LCF, A,
True, 0087429086, 2020-07-28 16:48:12, , 19, 79.612627, 54.149689, 11.59, 155.990400, 9.431483, -4.013, -0.946369, 1816.556694, 0.000815, 2.4338594, 0.0001390, 0.540, 7109, 3.87, , LCF, ,
True, 0088118399, 2020-07-28 16:50:44, , 23, 193.985851, 14.839787, 10.34, 308.035850, 77.666863, -19.0299, 5.38233, 1931.149759, 0.000027, 0.2478252, 0.0000075, 0.892, 4877, 4.38, , LCF, ,
True, 0088380001, 2020-07-28 17:15:59, , 4, 44.790923, -25.233077, 9.21, 216.441651, -61.357972, 5.86534, -0.783564, 1413.255663, 0.000498, 4.4332324, 0.0001813, 0.147, 6458, 4.10, , LCF, A,
True, 0088459699, 2020-07-28 18:47:39, , 20, 105.527455, 62.162236, 10.52, 153.907318, 24.996294, -2.31682, -3.26295, 1842.620228, 0.000903, 0.1451026, 0.0000090, 0.463, 5911, 4.53, , LCF, ,
True, 0088479623, 2020-07-28 17:15:58, , 4;31, 47.027761, -24.759648, 8.74, 216.314438, -59.277086, 302.658, 121.729, 1411.815635, 0.005646, 0.9182032, 0.0000068, 0.502, 3983, 4.30, , LCF, ,
True, 0088571421, 2020-07-28 17:15:59, , 4;31, 48.860537, -24.262645, 11.00, 216.072634, -57.541626, -5.32851, 12.044, 1413.382083, 0.000740, 3.1905328, 0.0000040, 0.255, 6417, 4.23, , LCF, ,
True, 0088589037, 2020-07-28 16:45:41, , 15, 323.329125, 25.690636, 15.57, 76.517897, -18.836390, -2.89886, -2.45266, 1714.477985, 0.013964, 1.1716656, 0.0004747, 0.489, 8530, 4.59, , LCF, A,
True, 0088646716, 2020-07-28 16:49:10, , 21, 135.850525, 38.098499, 9.01, 184.743680, 41.506876, -66.057, 17.5299, 1871.061958, 0.000027, 0.4149777, 0.0000004, 0.793, 5952, 4.09, 0.32, LCF, ,
True, 0088703412, 2020-07-28 16:48:43, , 20, 109.416278, 63.116878, 11.57, 153.182461, 26.914376, -5.83937, -121.363, 1843.470553, 0.025055, 2.8699727, 0.0029074, 0.352, 3659, 4.71, , LCF, A,
True, 0088916475, 2020-07-28 17:16:27, , 7, 123.021113, -5.355121, 10.77, 227.307059, 15.239642, -0.7, 1.1, 1492.116758, 0.000291, 11.2994767, 0.0002403, 0.129, 7489, , -0.33, LCF, ,
True, 0088977253, 2020-07-28 18:41:52, , 7, 123.097672, -5.768663, 12.33, 227.717419, 15.098367, -1.07602, 0.830496, 1492.705076, 0.001914, 2.7679934, 0.0003750, 0.217, 6785, 4.25, -0.07, LCF, ,
True, 0089018905, 2020-07-28 17:18:39, , 1, 338.158403, -47.713145, 10.96, 346.253975, -56.061960, 0.862472, -17.324, 1327.117240, 0.000846, 3.1430341, 0.0001658, 0.340, 5745, 4.06, , LCF, ,
True, 0089045042, 2020-07-28 17:16:02, , 4;31, 47.594280, -31.126607, 8.86, 228.869735, -59.519544, 26.3949, 20.9789, 1412.931366, 0.021907, 12.6427516, 0.0000259, 0.088, 6200, 4.12, , LCF, ,
True, 0089239251, 2020-07-28 18:40:32, , 4, 58.200245, -29.436393, 9.25, 227.263205, -50.255220, 125.414, -7.46987, 1411.003515, 0.000267, 0.3144381, 0.0000002, 0.824, 5248, 4.24, , LCF, ,
True, 0089428764, 2020-07-28 18:26:36, , 1, 323.038979, -34.714272, 9.90, 10.053963, -47.026962, -24.3605, -59.1192, 1325.515149, 0.000429, 0.3766095, 0.0000001, 0.841, 6821, 4.25, , LCF, ,
True, 0089502706, 2020-07-28 19:32:58, , 2;29, 356.843627, -23.288139, 11.14, 44.248509, -75.021904, 107.328, -13.6402, 1354.167586, 0.058895, 0.4794193, 0.0000014, 0.801, 3587, 4.66, , LCF, ,
True, 0089522181, 2020-07-28 16:44:53, , 14, 301.365370, 31.971696, 8.38, 69.375153, 0.103676, 5.06319, -0.980767, 1684.237323, 0.000440, 2.3470297, 0.0000597, 0.371, 8260, 4.12, , LCF, ,
True, 0089543393, 2020-07-28 18:39:47, , 2, 357.764870, -19.074752, 11.49, 59.899922, -73.969865, 2.18693, 0.671696, 1354.253223, 0.000022, 0.4707912, 0.0000011, 0.691, 6938, 4.19, , LCF, ,
True, 0089761288, 2020-07-28 16:44:58, , 14;15, 301.541452, 35.386004, 7.62, 72.334915, 1.813022, -3.43598, -6.42623, 1687.116905, 0.032673, 6.5232288, 0.0042388, 0.714, 8934, , , LCF, ,
True, 0089787749, 2020-07-28 16:49:30, , 8;9;35;36;37, 127.873888, -59.206456, 13.43, 274.676818, -11.480735, -93.2765, 73.9175, 1517.435919, 0.007611, 0.5413152, 0.0000005, 0.661, 3374, 4.91, , LCF, ,
True, 0089787778, 2020-07-28 16:41:35, , 8;9;10, 127.820002, -59.227039, 8.09, 274.678131, -11.515124, -2.71269, 11.224, 1517.429196, 0.000557, 1.0826341, 0.0000119, 0.662, 9571, 3.73, , LCF, ,
True, 0090349611, 2020-07-28 16:44:29, , 14;15, 301.645693, 35.740630, 8.09, 72.679726, 1.932113, -3.21047, -6.41663, 1684.208055, 0.000491, 3.8896054, 0.0000361, 0.599, 10214, , , LCF, ,
True, 0090616971, 2020-07-28 16:44:44, , 14, 290.624364, 24.268898, 13.89, 57.971753, 4.462114, 13.3417, 80.8119, 1685.155880, 0.144008, 1.6736565, 0.0013883, 0.424, 3616, 4.85, , LCF, A,
True, 0090716944, 2020-07-28 16:43:56, , 13, 277.081010, -45.495424, 9.69, 349.212113, -15.212176, 41.5801, 69.2642, 1665.093301, 0.000336, 16.0505260, 0.0005536, 0.028, 4900, 4.55, , LCF, ,
True, 0090836525, 2020-07-28 16:42:58, , 12, 239.257828, -57.905981, 9.52, 325.603499, -3.451065, -44.9987, -18.0656, 1625.008066, 0.001751, 0.3138837, 0.0000009, 0.892, 5630, 4.22, , LCF, ,
True, 0090911675, 2020-07-28 16:43:37, , 13, 277.339980, -47.968774, 11.72, 346.918632, -16.342668, 0.752182, 2.46072, 1657.061440, 0.001217, 3.9624210, 0.0002473, 0.448, 6875, 3.74, -0.36, LCF, ,
True, 0090935391, 2020-07-28 16:48:50, , 20, 101.866140, 29.567855, 11.63, 185.778391, 12.215391, -5.61785, 4.91163, 1844.200540, 0.002557, 2.6722464, 0.0004944, 0.262, 6628, 4.34, -0.38, LCF, ,
True, 0091246422, 2020-07-28 16:43:25, , 13, 277.939302, -45.914810, 5.03, 349.055678, -15.928021, -2.90778, -26.873, 1678.305978, 0.000023, 18.7739778, 0.0008750, 0.087, 12417, , , LCF, A,
True, 0091369561, 2020-07-28 18:39:16, , 1, 312.568280, -42.217944, 10.95, 359.128700, -39.275814, 5.16662, -5.72324, 1328.383182, 0.000063, 3.9831064, 0.0000539, 0.552, 7105, 3.65, -0.25, LCF, ,
True, 0091448148, 2020-07-28 18:39:16, , 1, 313.671574, -45.730707, 9.06, 354.585247, -40.145360, -21.0208, -7.33552, 1325.703327, 0.000016, 0.9863543, 0.0000007, 0.617, 6581, 3.81, , LCF, ,
True, 0091542943, 2020-07-28 17:15:46, , 3;4;30;31, 43.825022, -33.745682, 13.31, 234.518886, -62.606254, 42.765, -9.66231, 1391.126549, 0.000288, 5.3266949, 0.0000023, 0.170, 3217, 4.77, , LCF, ,
True, 0091638523, 2020-07-28 17:15:40, , 3;30, 39.603480, -37.990544, 5.99, 245.541212, -65.100855, 114.961, -62.6587, 1386.685289, 0.003270, 3.1664342, 0.0000151, 0.484, 6209, 3.83, 0.15, LCF, ,
True, 0092132775, 2020-07-28 16:50:38, , 23, 193.242114, 15.029948, 8.30, 304.694627, 77.896457, -24.5273, 29.0978, 1934.595984, 0.000408, 13.9295519, 0.0007876, 0.112, 6475, 3.97, , LCF, ,
True, 0092132777, 2020-07-28 16:50:35, , 23, 193.242306, 15.031521, 8.21, 304.695727, 77.898024, -24.4411, 29.6002, 1934.596056, 0.000391, 13.9294661, 0.0007787, 0.112, 6647, 3.94, , LCF, ,
True, 0092234970, 2020-07-28 18:40:33, , 4, 49.050183, -22.091894, 11.97, 212.275571, -56.827668, 2.91618, -2.9735, 1411.319599, 0.001416, 0.7719217, 0.0000562, 0.638, 5781, 3.97, , LCF, ,
True, 0092320552, 2020-12-01 19:11:04, , 27, 313.461998, -35.367641, 9.89, 8.028599, -39.301020, -0.880349, 0.743098, 2037.137375, 0.133903, 1.6225021, 0.0053312, 0.398, 9581, 3.74, , LCF, ,
True, 0092349924, 2020-07-28 17:18:41, , 1;27, 313.659492, -32.123248, 10.82, 12.189059, -38.933015, -9.85743, 0.165808, 1325.667259, 0.006741, 8.7993940, 0.0000111, 0.115, 6335, 3.99, -0.35, LCF, ,
True, 0092350408, 2020-12-01 19:11:05, , 27, 313.651055, -33.153220, 11.03, 10.882848, -39.109276, 5.80005, -14.7738, 2037.571552, 0.001654, 2.9574264, 0.0003357, 0.252, 5652, 4.02, , LCF, ,
True, 0092352621, 2020-07-28 21:05:49, , 1;27, 313.788158, -34.135532, 10.01, 9.655605, -39.382548, 26.0174, -44.5978, 1328.310677, 0.007501, 7.8963939, 0.0039368, 0.287, 6050, 4.18, 0.22, LCF, A,
True, 0092359850, 2020-12-01 19:11:05, , 4, 52.225592, -19.979769, 9.66, 210.318439, -53.364709, 10.2611, -9.18857, 1410.222718, 0.021404, 4.1499585, 0.0032705, 0.395, 6342, 4.15, , LCF, ,
True, 0092594505, 2020-07-28 17:18:47, , 1;28, 315.469709, -33.485024, 8.04, 10.776415, -40.662620, -42.2881, 8.77103, 1328.038816, 0.000393, 22.8699705, 0.0000035, 0.060, 6302, 3.76, , LCF, A,
True, 0092628706, 2020-07-28 17:18:40, , 1;28, 315.742869, -32.588041, 7.80, 11.992524, -40.746971, 48.8744, -14.8703, 1345.612256, 0.003356, 18.4050167, 0.0000970, 0.032, 6226, 4.07, , LCF, A,
True, 0092743594, 2020-07-28 16:50:03, , 8;9, 129.001624, -53.615113, 8.29, 270.424757, -7.728364, -4.1151, 5.65815, 1519.141420, 0.000170, 4.2253213, 0.0000437, 0.307, 4835, , -0.12, LCF, ,
True, 0092774987, 2020-07-28 16:44:15, , 14;15, 303.008052, 34.478965, 7.02, 72.226661, 0.310833, 18.9, -10.5, 1688.422537, 0.000013, 24.2391808, 0.0000203, 0.094, , , , LCF, ,
True, 0092776364, 2020-07-28 16:45:16, , 15, 303.026582, 34.642620, 11.74, 72.371787, 0.388013, 0.43991, -7.55379, 1712.107853, 0.000078, 0.8462567, 0.0000019, 0.683, 7678, 3.72, , LCF, ,
True, 0092902907, 2020-07-28 19:33:28, , 10, 174.270101, -53.225754, 10.81, 291.819439, 8.034104, -8.44703, -0.610012, 1570.586030, 0.007641, 2.2467104, 0.0008987, 0.488, 4812, , -0.51, LCF, ,
True, 0092902951, 2020-07-28 16:41:07, , 10, 174.244904, -53.209837, 8.96, 291.800232, 8.045027, -8.34435, 2.0833, 1572.841528, 0.000265, 2.2464835, 0.0000699, 0.583, 10581, 3.65, , LCF, ,
True, 0092938279, 2020-07-28 18:41:03, , 5, 83.636630, -22.640996, 12.54, 226.109686, -26.485695, 40.1859, 123.416, 1438.181769, 0.000636, 0.2750419, 0.0000082, 0.720, 3327, 4.90, , LCF, ,
True, 0092938280, 2020-07-28 18:41:03, , 5;6, 83.638067, -22.640969, 12.39, 226.110168, -26.484440, 40.7195, 124.545, 1438.182199, 0.000067, 0.2750374, 0.0000009, 0.729, 3396, 4.95, , LCF, ,
True, 0092995573, 2020-07-28 18:43:21, , 10, 174.243667, -49.393541, 10.57, 290.682045, 11.698926, -143.049, 31.7631, 1577.276779, 0.007109, 16.5355551, 0.0115599, 0.290, 5633, 4.60, , LCF, A,
True, 0093000166, 2020-07-27 20:25:58, , 10;37, 174.523417, -49.108110, 9.16, 290.776665, 12.024873, -25.5093, -4.04224, 1571.405722, 0.002191, 2.8570926, 0.0000087, 0.332, 6531, 4.33, , LCF, A,
True, 0093053299, 2020-07-28 18:41:03, , 5, 84.319625, -23.661168, 11.53, 227.419218, -26.243943, 12.1328, -16.8835, 1438.239136, 0.000965, 0.4110905, 0.0000006, 0.871, 6124, 4.02, , LCF, ,
True, 0093316328, 2020-07-28 16:44:30, , 14, 293.467851, 15.940951, 10.85, 51.916782, -1.851403, 7.38634, -25.0743, 1683.684777, 0.000156, 0.5157767, 0.0000058, 0.594, 4832, 4.35, , LCF, ,
True, 0093681365, 2020-07-28 17:16:42, , 7, 114.559421, -9.952842, 14.81, 227.179180, 5.678719, 7.04336, -58.4574, 1491.941481, 0.003206, 0.3960371, 0.0000989, 0.420, 3459, 4.75, , LCF, ,
True, 0093911780, 2020-07-28 17:16:55, , 8;35;36, 130.605778, -53.113981, 5.03, 270.600148, -6.662028, -24.5839, 22.7737, 1525.640273, 3.646236, 16.8430226, 0.0506002, 0.280, , , , LCF, A,
True, 0093997745, 2020-07-27 20:25:49, , 8;9;35;36, 130.567454, -48.099078, 5.70, 266.601582, -3.613519, -1.62172, 0.764783, 1518.825569, 0.006292, 1.1244850, 0.0000030, 0.905, , , , LCF, ,
True, 0094257578, 2020-07-28 16:43:14, , 12, 241.414190, -30.646331, 9.90, 345.047683, 15.924919, -24.9, -12.5, 1627.986181, 0.000572, 1.1911554, 0.0000556, 0.465, 5722, , , LCF, ,
True, 0094368565, 2020-07-28 16:47:36, , 18, 58.503721, 33.558574, 13.92, 161.115261, -15.451952, 418.914, -743.992, 1793.245583, 3.194177, 15.9045270, 0.0089848, 0.162, 2842, 5.20, , LCF, ,
True, 0094637805, 2020-07-28 16:41:34, , 10, 177.787916, -51.875699, 7.74, 293.553427, 9.894885, -57.1808, -83.7629, 1570.788421, 0.009731, 0.2768891, 0.0000024, 0.786, 5622, 4.35, , LCF, ,
True, 0094986319, 2020-07-28 21:17:39, , 5;6;32, 81.853441, -14.276958, 9.27, 216.793839, -24.937370, -35.6868, 50.4501, 1440.148236, 0.012272, 16.0675528, 0.0000661, 0.115, 5320, 4.53, , LCF, A,
True, 0095525589, 2020-07-28 16:50:36, , 23, 202.774338, 12.260666, 9.90, 336.880949, 72.464856, -13.4757, -76.6877, 1929.914083, 0.000066, 0.2180114, 0.0000001, 0.747, 4864, 4.60, -0.15, LCF, ,
True, 0095525590, 2020-07-28 16:50:37, , 23, 202.771562, 12.261746, 10.38, 336.875019, 72.467166, -10.8479, -76.7284, 1929.913425, 0.000729, 0.2180114, 0.0000002, 0.746, 4241, 4.44, , LCF, ,
True, 0095778110, 2020-07-28 17:19:26, , 22, 160.940812, 23.256098, 10.05, 213.425807, 60.936777, -4.89103, -0.0250762, 1900.975241, 0.007262, 1.5324408, 0.0005534, 0.443, 5322, 4.27, , LCF, A,
True, 0095867802, 2020-07-28 17:17:03, , 8, 136.421524, -8.261036, 9.19, 237.520228, 24.922890, -14.9226, -26.3923, 1518.104735, 0.000139, 2.2816984, 0.0000219, 0.536, 7103, 4.03, , LCF, ,
True, 0095927692, 2020-07-28 16:50:10, , 22, 163.330683, 22.106491, 10.90, 217.022947, 62.755073, -172.352, 51.9171, 1901.508851, 0.000463, 0.6609839, 0.0000007, 0.527, 4296, 4.44, , LCF, ,
True, 0096106862, 2020-07-28 17:17:03, , 8;35, 147.206069, -8.493452, 8.87, 245.206386, 33.225059, -15.3309, -3.68877, 1520.319156, 0.000350, 5.3797936, 0.0000025, 0.161, 6554, 4.03, , LCF, ,
True, 0096799506, 2020-07-28 17:16:06, , 6;7;33, 105.176553, -30.719138, 11.50, 241.642391, -11.653782, -2.49147, 6.99647, 1468.403018, 0.000544, 6.5457001, 0.0000073, 0.213, 6571, 3.81, , LCF, ,
True, 0097402522, 2020-07-28 17:18:47, , 1, 332.517814, -32.218502, 10.55, 14.694308, -54.785932, -5.53349, -14.2046, 1325.577560, 0.008553, 0.8007241, 0.0001374, 0.412, 5272, , , LCF, ,
True, 0097467902, 2020-07-28 17:15:24, , 3, 23.576529, -27.363126, 7.63, 216.798753, -80.472024, 17.9616, 18.9941, 1388.338559, 0.000013, 2.0450862, 0.0001001, 0.568, 7518, 3.72, , LCF, ,
True, 0097472236, 2020-07-28 16:50:07, , 22, 164.888104, 23.263066, 10.09, 215.386678, 64.450258, 42.1546, -40.1822, 1902.101320, 0.040521, 0.6384973, 0.0000320, 0.797, 4852, 4.27, , LCF, A,
True, 0097486585, 2020-07-28 16:50:17, , 22, 165.509450, 22.595969, 8.14, 217.241242, 64.826480, -141.102, 3.65336, 1901.027657, 0.106878, 1.5086417, 0.0001836, 0.737, , , , LCF, ,
True, 0097833468, 2020-07-28 16:43:46, , 13, 289.456544, -38.264017, 8.23, 359.750988, -21.263987, 18.7467, -4.41754, 1659.693295, 0.045011, 2.2836154, 0.0003369, 0.803, 8122, 4.10, , LCF, ,
True, 0097908039, 2020-07-28 16:41:17, , 10;37, 199.249475, -26.254461, 12.36, 310.042973, 36.264114, -65.0947, -10.7996, 1573.188061, , 5.1397073, 0.0064081, 0.600, 3473, 4.71, , LCF, ,
True, 0098064760, 2020-07-28 16:43:30, , 13, 289.912585, -40.815983, 8.74, 357.249999, -22.380190, 82.0, -123.0, 1661.559639, 0.000354, 9.8980902, 0.0001827, 0.097, , , , LCF, ,
True, 0098337456, 2020-07-28 19:45:54, , 22, 188.486485, 26.940042, 10.31, 214.702700, 86.100473, -51.8416, -23.4724, 1905.661263, 0.000845, 11.6159619, 0.0013329, 0.099, 5341, 4.65, 0.02, LCF, ,
True, 0098478039, 2020-07-28 17:16:31, , 7, 108.727814, -33.821566, 13.93, 245.806037, -10.265406, -0.258056, -2.45943, 1491.816936, 0.002420, 0.6682271, 0.0001121, 0.465, 6202, 4.12, , LCF, ,
True, 0098628827, 2020-07-28 16:41:21, , 10;36, 185.384523, -11.781708, 8.45, 291.402335, 50.419490, 2.00132, -26.9707, 1571.058791, 0.005097, 0.4908602, 0.0001620, 0.921, 6415, 3.89, , LCF, ,
True, 0098658304, 2020-07-28 17:15:27, , 3;29, 8.935069, -22.743141, 11.04, 83.026150, -84.353618, 89.8841, 20.7185, 1388.622423, 0.052763, 5.9307456, 0.0000115, 0.171, 5048, 4.59, , LCF, ,
True, 0098777963, 2020-07-28 19:32:58, , 4;31, 44.990430, -16.455666, 9.83, 199.883180, -58.426570, 2.09854, -5.40551, 1411.922495, 0.002399, 0.8447669, 0.0000021, 0.861, 6816, 3.66, , LCF, ,
True, 0098828631, 2020-07-28 18:40:33, , 4;31, 45.724909, -15.901142, 9.60, 199.513764, -57.550938, -3.91603, -24.462, 1411.158814, 0.000629, 1.0156881, 0.0000017, 0.793, 6289, 3.47, , LCF, ,
True, 0098853987, 2020-07-28 17:15:56, , 4;31, 45.999803, -17.737795, 8.03, 202.857138, -58.071745, 52.3183, 4.50945, 1412.741140, 0.013366, 2.7284203, 0.0000495, 0.511, 6861, 3.79, , LCF, ,
True, 0098853990, 2020-07-28 17:15:58, , 4;31, 46.021370, -17.761722, 10.58, 202.913968, -58.062214, 37.2381, -71.0197, 1412.759100, 0.008536, 2.7283715, 0.0000242, 0.500, 5806, 4.61, -0.69, LCF, ,
True, 0098974882, 2020-07-28 16:48:49, , 20, 117.524639, 42.437201, 9.77, 177.109992, 28.292840, 16.4997, -0.349046, 1843.018701, 0.000112, 2.1317486, 0.0000130, 0.460, 6559, 4.29, , LCF, ,
True, 0099013269, 2020-07-28 16:45:19, , 15, 305.269541, 29.510594, 8.90, 69.170966, -4.052114, 1.14691, -3.46606, 1717.187972, 0.000819, 6.5346855, 0.0001771, 0.321, 6249, , , LCF, ,
True, 0099028319, 2020-07-28 16:41:45, , 10, 181.303512, -25.565019, 10.81, 290.000757, 36.143352, 190.677, -216.743, 1576.890304, 0.000257, 9.4045943, 0.0004494, 0.263, 3426, 4.71, , LCF, ,
True, 0099028324, 2020-07-28 16:41:39, , 10, 181.307546, -25.563233, 13.24, 290.004665, 36.145897, 192.171, -221.281, 1567.485254, 0.000352, 9.4043400, 0.0003399, 0.256, 3134, 5.00, , LCF, ,
True, 0099086567, 2020-12-01 19:11:15, , 7;33;34, 107.717958, -18.050670, 7.50, 231.187051, -3.992312, 119.148, -117.794, 1499.508590, 0.143697, 11.8457320, 0.0025175, 0.288, 6024, 4.48, , LCF, A,
True, 0099135781, 2020-07-28 17:15:21, , 20, 122.008702, 46.187052, 9.51, 173.455359, 32.083407, -11.1852, -23.3702, 1842.370036, 0.041291, 3.2343265, 0.0003202, 0.777, 5686, 4.16, 0.23, LCF, A,
True, 0099135783, 2020-07-28 16:48:49, , 20, 122.007656, 46.188711, 9.60, 173.453309, 32.082894, -12.1365, -24.4573, 1845.615188, 0.050927, 3.2383444, 0.0003184, 0.776, 5844, 4.30, , LCF, ,
True, 0099254945, 2020-07-28 16:50:20, , 22, 169.332333, 39.717555, 11.02, 174.104652, 66.787428, -39.0405, -10.1834, 1901.766654, 0.000381, 7.7078125, 0.0001962, 0.100, 4780, 4.57, , LCF, ,
True, 0099391575, 2020-07-28 16:48:23, , 19;20, 88.711430, 69.728549, 11.85, 143.969742, 20.632396, -0.341858, -10.962, 1816.456204, 0.000367, 2.7262669, 0.0000226, 0.416, 6443, 3.86, , LCF, A,
True, 0099465976, 2020-07-28 18:39:16, , 1, 317.396202, -22.841691, 11.39, 24.891444, -39.941413, 23.9538, -8.07006, 1325.355404, 0.000322, 0.6243709, 0.0000081, 0.631, 6749, 4.08, , LCF, ,
