,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err,rscl_flux,rscl_err
14702,55706.19102823,-0.32627738,0.962537,0.002077,1.376912,0.00432,0.996309,0.00215,0.996309,0.00215,
14703,55706.2114627,-0.32011456,0.964152,0.002076,1.380314,0.00432,0.998663,0.00215,0.998663,0.00215,
14704,55706.23189738,-0.31395168,0.961084,0.002076,1.373864,0.004319,0.996184,0.002152,0.996184,0.002152,
14705,55706.25233195,-0.30778883,0.962725,0.002076,1.377192,0.004318,0.998553,0.002153,0.998553,0.002153,
14706,55706.27276663,-0.30162595,0.962733,0.002076,1.377163,0.004318,0.999249,0.002155,0.999249,0.002155,
14707,55706.2932011,-0.29546313,0.96209,0.002076,1.375848,0.004317,0.999248,0.002156,0.999248,0.002156,
14708,55706.31363568,-0.28930028,0.959586,0.002075,1.370724,0.004317,0.997338,0.002157,0.997338,0.002157,
14709,55706.33407035,-0.2831374,0.95995,0.002075,1.371597,0.004316,0.998369,0.002158,0.998369,0.002158,
14710,55706.35450482,-0.27697458,0.957477,0.002075,1.366552,0.004316,0.996447,0.002159,0.996447,0.002159,
14711,55706.3749394,-0.27081173,0.958811,0.002075,1.3694,0.004315,0.998477,0.002161,0.998477,0.002161,
14712,55706.39537407,-0.26464886,0.954833,0.002074,1.361148,0.004316,0.994983,0.002161,0.994983,0.002161,
14713,55706.41580855,-0.25848603,0.959028,0.002074,1.369899,0.004316,0.999994,0.002163,0.999994,0.002163,
14714,55706.43624312,-0.25232319,0.961855,0.002074,1.375813,0.004315,1.003568,0.002164,1.003568,0.002164,
14715,55706.45667769,-0.24616034,0.957556,0.002074,1.366932,0.004315,0.999672,0.002165,0.999672,0.002165,
14716,55706.47711227,-0.23999749,0.957313,0.002074,1.366559,0.004314,1.000025,0.002167,1.000025,0.002167,
14717,55706.49754694,-0.23383461,0.954024,0.002073,1.359898,0.004313,0.997138,0.002167,0.997138,0.002167,
14718,55706.51798141,-0.22767179,0.958531,0.002073,1.36949,0.004313,1.002376,0.002168,1.002376,0.002168,
14719,55706.53841599,-0.22150894,0.950903,0.002073,1.353796,0.004313,0.994925,0.002169,0.994925,0.002169,
14720,55706.55885066,-0.21534606,0.953359,0.002073,1.359031,0.004313,0.997995,0.00217,0.997995,0.00217,
14721,55706.57928523,-0.20918321,0.952649,0.002073,1.357582,0.004312,0.997687,0.002171,0.997687,0.002171,
14722,55706.5997197,-0.2030204,0.958526,0.002073,1.369764,0.004312,1.004278,0.002172,1.004278,0.002172,
14723,55706.62015438,-0.19685752,0.955959,0.002073,1.364316,0.004312,1.00196,0.002173,1.00196,0.002173,
14724,55706.64058895,-0.19069467,0.958474,0.002073,1.369458,0.004312,1.004965,0.002174,1.004965,0.002174,
14725,55706.66102342,-0.18453185,0.956318,0.002073,1.364924,0.004312,1.003059,0.002174,1.003059,0.002174,
14726,55706.68145809,-0.17836897,0.955559,0.002072,1.363369,0.004311,1.002532,0.002174,1.002532,0.002174,
14727,55706.70189267,-0.17220612,0.959499,0.002072,1.371663,0.004311,1.006922,0.002174,1.006922,0.002174,
14728,55706.72232714,-0.1660433,0.949857,0.002072,1.351715,0.004311,0.99706,0.002175,0.99706,0.002175,
14729,55706.74276181,-0.15988042,0.950676,0.002072,1.353556,0.004311,0.998141,0.002175,0.998141,0.002175,
14730,55706.76319638,-0.15371758,0.953468,0.002072,1.359501,0.004311,1.001222,0.002176,1.001222,0.002176,
14731,55706.78363105,-0.1475547,0.948526,0.002072,1.349338,0.004311,0.996256,0.002176,0.996256,0.002176,
14732,55706.80406553,-0.14139188,0.951455,0.002072,1.355555,0.00431,0.99948,0.002177,0.99948,0.002177,
14733,55706.8245001,-0.13522903,0.951615,0.002072,1.355978,0.00431,0.999819,0.002177,0.999819,0.002177,
14734,55706.84493477,-0.12906615,0.952543,0.002072,1.357947,0.00431,1.000968,0.002177,1.000968,0.002177,
14735,55706.86536924,-0.12290333,0.950282,0.002072,1.353203,0.00431,0.998815,0.002178,0.998815,0.002178,
14736,55706.88580381,-0.11674048,0.951671,0.002072,1.356012,0.00431,1.000487,0.002178,1.000487,0.002178,
14737,55706.90623848,-0.11057761,0.947761,0.002072,1.347785,0.004309,0.996598,0.002179,0.996598,0.002179,
14738,55706.92667295,-0.10441479,0.948791,0.002071,1.34992,0.004309,0.99796,0.002178,0.99796,0.002178,
14739,55706.94710752,-0.09825194,0.950045,0.002071,1.352656,0.004308,0.999607,0.002179,0.999607,0.002179,
14740,55706.96754219,-0.09208906,0.953406,0.002071,1.359929,0.004309,1.003526,0.00218,1.003526,0.00218,
14741,55706.98797677,-0.08592621,0.94837,0.002071,1.349832,0.004309,0.998593,0.002181,0.998593,0.002181,
14742,55707.00841134,-0.07976336,0.95305,0.002072,1.359997,0.004309,1.003943,0.002183,1.003943,0.002183,
14743,55707.02884591,-0.07360052,0.950207,0.002072,1.354434,0.00431,1.001372,0.002184,1.001372,0.002184,
14744,55707.04928048,-0.06743767,0.947732,0.002072,1.349496,0.004311,0.999089,0.002184,0.999089,0.002184,
14745,55707.06971505,-0.06127482,0.944665,0.002073,1.343146,0.004312,0.996166,0.002186,0.996166,0.002186,
14746,55707.09014962,-0.05511197,0.946438,0.002073,1.346711,0.004313,0.998178,0.002186,0.998178,0.002186,
14747,55707.11058409,-0.04894915,0.951374,0.002074,1.356755,0.004313,1.003276,0.002187,1.003276,0.002187,
14748,55707.78492503,0.15442487,0.984413,0.002081,1.423733,0.004329,1.002165,0.002119,1.002165,0.002119,
14749,55707.8053597,0.16058775,0.985164,0.002081,1.425084,0.004329,1.000614,0.002114,1.000614,0.002114,
14750,55707.82579416,0.16675056,0.983652,0.002081,1.421809,0.004328,0.997604,0.002111,0.997604,0.002111,
14751,55707.84622873,0.17291341,0.985558,0.002081,1.425774,0.004328,0.998438,0.002108,0.998438,0.002108,
14752,55707.8666634,0.17907629,0.984929,0.002081,1.4246,0.004328,0.997115,0.002107,0.997115,0.002107,
14753,55707.88709786,0.18523911,0.991909,0.002081,1.439387,0.004329,1.003751,0.002106,1.003751,0.002106,
14754,55707.90753253,0.19140198,0.989045,0.002081,1.43375,0.004329,1.000594,0.002105,1.000594,0.002105,
14755,55707.92796709,0.19756483,0.989329,0.002081,1.434701,0.004329,1.000626,0.002105,1.000626,0.002105,
14756,55707.94840156,0.20372765,0.986591,0.002081,1.429352,0.004329,0.997664,0.002104,0.997664,0.002104,
14757,55707.96883622,0.20989052,0.986552,0.002082,1.429586,0.004329,0.997359,0.002105,0.997359,0.002105,
14758,55707.98927079,0.21605337,0.988686,0.002082,1.434304,0.004329,0.999237,0.002104,0.999237,0.002104,
14759,55708.00970535,0.22221621,0.990644,0.002082,1.438617,0.004329,1.000846,0.002103,1.000846,0.002103,
14760,55708.03013992,0.22837906,0.994296,0.002082,1.446433,0.00433,1.004194,0.002103,1.004194,0.002103,
14761,55708.05057448,0.23454191,0.990573,0.002082,1.438888,0.00433,1.000069,0.002102,1.000069,0.002102,
14762,55708.07100905,0.24070476,0.989697,0.002082,1.437268,0.004331,0.998828,0.002101,0.998828,0.002101,
14763,55708.09144361,0.2468676,0.993245,0.002082,1.444858,0.00433,1.001865,0.0021,1.001865,0.0021,
14764,55708.11187818,0.25303045,0.988703,0.002082,1.43559,0.004331,0.996834,0.002099,0.996834,0.002099,
14765,55708.13231284,0.25919332,0.994097,0.002082,1.446991,0.004331,1.00172,0.002098,1.00172,0.002098,
14766,55708.1527473,0.26535614,0.995982,0.002083,1.451093,0.004331,1.00302,0.002098,1.00302,0.002098,
14767,55708.17318187,0.27151899,0.992713,0.002083,1.444504,0.004332,0.999275,0.002097,0.999275,0.002097,
14768,55708.19361653,0.27768186,0.995842,0.002083,1.451316,0.004332,1.001935,0.002096,1.001935,0.002096,
14769,55708.2140511,0.28384471,0.994318,0.002083,1.448522,0.004331,0.999896,0.002095,0.999896,0.002095,
14770,55708.23448556,0.29000753,0.995499,0.002083,1.451409,0.004331,1.000689,0.002094,1.000689,0.002094,
14771,55708.25492022,0.2961704,0.998119,0.002083,1.45728,0.004332,1.002969,0.002093,1.002969,0.002093,
14772,55708.27535479,0.30233325,0.994399,0.002083,1.449876,0.004333,0.998845,0.002092,0.998845,0.002092,
14773,55708.29578925,0.30849606,0.997163,0.002083,1.455871,0.004333,1.001363,0.002092,1.001363,0.002092,
14774,55708.31622391,0.31465894,0.992774,0.002083,1.4469,0.004333,0.996617,0.002091,0.996617,0.002091,
14775,55708.33665848,0.32082179,0.991667,0.002084,1.444745,0.004334,0.995295,0.002092,0.995295,0.002092,
14776,55708.35709304,0.32698463,0.995828,0.002084,1.453601,0.004334,0.999314,0.002091,0.999314,0.002091,
14777,55708.3775276,0.33314748,0.995289,0.002084,1.452733,0.004335,0.998662,0.002091,0.998662,0.002091,
14778,55708.39796206,0.33931029,0.996167,0.002084,1.454852,0.004334,0.999594,0.002091,0.999594,0.002091,
14779,55708.41839673,0.34547317,0.995951,0.002084,1.454673,0.004335,0.999288,0.002091,0.999288,0.002091,
14780,55708.43883129,0.35163601,0.997735,0.002084,1.458599,0.004335,1.001186,0.002091,1.001186,0.002091,
14781,55708.45926575,0.35779883,0.997527,0.002084,1.45831,0.004335,1.00099,0.002091,1.00099,0.002091,
14782,55708.47970041,0.3639617,0.991348,0.002084,1.445569,0.004335,0.995028,0.002092,0.995028,0.002092,
14783,55708.50013498,0.37012455,0.994924,0.002084,1.453169,0.004334,0.998787,0.002092,0.998787,0.002092,
14784,55708.52056944,0.37628737,0.994167,0.002084,1.451818,0.004334,0.998276,0.002093,0.998276,0.002093,
14785,55708.5410041,0.38245024,1.0,0.002083,1.464243,0.004333,1.00435,0.002092,1.00435,0.002092,
14786,55708.56143866,0.38861309,0.998894,0.002083,1.462215,0.004334,1.00358,0.002093,1.00358,0.002093,
14787,55708.58187332,0.39477596,0.997567,0.002083,1.459648,0.004333,1.002636,0.002094,1.002636,0.002094,
14788,55708.60230779,0.40093878,0.994402,0.002083,1.453118,0.004333,0.999781,0.002094,0.999781,0.002094,
14789,55708.62274235,0.40710163,0.993683,0.002083,1.451538,0.004332,0.999618,0.002095,0.999618,0.002095,
14790,55708.64317701,0.4132645,0.995671,0.002083,1.455494,0.004332,1.001926,0.002096,1.001926,0.002096,
14791,55708.66361147,0.41942732,0.991224,0.002082,1.446036,0.004331,0.997998,0.002096,0.997998,0.002096,
14792,55708.68404603,0.42559016,0.996087,0.002082,1.456042,0.004331,1.00337,0.002097,1.00337,0.002097,
14793,55708.70448069,0.43175304,0.992787,0.002082,1.449209,0.004331,1.000628,0.002098,1.000628,0.002098,
14794,55708.72491525,0.43791588,0.988676,0.002082,1.440871,0.004331,0.997153,0.0021,0.997153,0.0021,
14795,55708.74534971,0.4440787,0.993516,0.002082,1.451322,0.00433,1.002589,0.002101,1.002589,0.002101,
14796,55708.76578437,0.45024157,0.991529,0.002081,1.447619,0.004329,1.001254,0.002101,1.001254,0.002101,
14797,55708.78621893,0.45640442,0.99065,0.002081,1.446163,0.004329,1.001054,0.002103,1.001054,0.002103,
14798,55708.80665349,0.46256726,0.987781,0.002081,1.440404,0.004329,0.998879,0.002104,0.998879,0.002104,
14799,55708.82708805,0.46873011,0.991322,0.002081,1.447783,0.004328,1.003179,0.002106,1.003179,0.002106,
14800,55708.84752261,0.47489295,0.987424,0.002081,1.439496,0.004328,1.000028,0.002108,1.000028,0.002108,
14801,55708.86795727,0.48105583,0.987728,0.00208,1.439864,0.004327,1.00111,0.002108,1.00111,0.002108,
14802,55708.88839173,0.48721864,0.983428,0.00208,1.430657,0.004327,0.997522,0.00211,0.997522,0.00211,
14803,55708.90882629,0.49338149,0.977709,0.00208,1.418586,0.004327,0.992585,0.002112,0.992585,0.002112,
14804,55708.92926095,0.49954436,0.974504,0.00208,1.411888,0.004326,0.990145,0.002113,0.990145,0.002113,
14805,55708.94969541,-0.49429282,0.981643,0.00208,1.426853,0.004326,0.99842,0.002116,0.99842,0.002116,
14806,55708.97012997,-0.48812998,0.976839,0.002079,1.417052,0.004325,0.994403,0.002116,0.994403,0.002116,
14807,55708.99056463,-0.4819671,0.98377,0.002079,1.431736,0.004325,1.002451,0.002118,1.002451,0.002118,
14808,55709.01099909,-0.47580429,0.984566,0.002079,1.433646,0.004324,1.004252,0.002121,1.004252,0.002121,
14809,55709.03143365,-0.46964144,0.981735,0.002079,1.427961,0.004323,1.002233,0.002122,1.002233,0.002122,
14810,55709.05186821,-0.4634786,0.982236,0.002078,1.429144,0.004324,1.003879,0.002124,1.003879,0.002124,
14811,55709.07230277,-0.45731575,0.982543,0.002078,1.429851,0.004322,1.005227,0.002126,1.005227,0.002126,
14812,55709.09273743,-0.45115288,0.976957,0.002078,1.418243,0.004322,1.000587,0.002128,1.000587,0.002128,
14813,55709.11317188,-0.44499007,0.975816,0.002078,1.415877,0.004321,1.000588,0.002131,1.000588,0.002131,
14814,55709.13360644,-0.43882722,0.984307,0.002077,1.433589,0.00432,1.010314,0.002132,1.010314,0.002132,
14815,55709.1540411,-0.43266435,0.972907,0.002077,1.409922,0.00432,0.999798,0.002134,0.999798,0.002134,
14816,55709.17447556,-0.42650153,0.973081,0.002077,1.410379,0.00432,1.001054,0.002137,1.001054,0.002137,
14817,55709.19491012,-0.42033869,0.972415,0.002076,1.409108,0.004319,1.001567,0.002138,1.001567,0.002138,
14818,55709.21534477,-0.41417581,0.966062,0.002076,1.396012,0.004319,0.996146,0.002141,0.996146,0.002141,
14819,55709.23577933,-0.40801297,0.96849,0.002076,1.401219,0.004318,0.999726,0.002143,0.999726,0.002143,
14820,55709.25621379,-0.40185015,0.966695,0.002076,1.397643,0.004318,0.999092,0.002146,0.999092,0.002146,
14821,55709.27664845,-0.39568728,0.965343,0.002075,1.394981,0.004317,0.9988,0.002147,0.9988,0.002147,
14822,55709.297083,-0.38952444,0.962551,0.002075,1.389287,0.004316,0.997173,0.00215,0.997173,0.00215,
14823,55709.31751756,-0.38336159,0.967284,0.002075,1.399224,0.004316,1.003183,0.002152,1.003183,0.002152,
14824,55709.33795212,-0.37719875,0.964419,0.002075,1.39333,0.004315,1.001451,0.002155,1.001451,0.002155,
14825,55709.35838668,-0.3710359,0.962347,0.002074,1.389113,0.004314,1.0004,0.002156,1.0004,0.002156,
14826,55709.37882133,-0.36487303,0.962455,0.002074,1.389489,0.004314,1.00172,0.002159,1.00172,0.002159,
14827,55709.39925579,-0.35871021,0.958258,0.002074,1.380937,0.004313,0.998404,0.002161,0.998404,0.002161,
14828,55709.41969035,-0.35254737,0.955745,0.002073,1.375875,0.004313,0.996978,0.002162,0.996978,0.002162,
14829,55709.440125,-0.3463845,0.957985,0.002073,1.380627,0.004312,1.00036,0.002165,1.00036,0.002165,
14830,55709.46055946,-0.34022168,0.953636,0.002073,1.371559,0.004312,0.996873,0.002167,0.996873,0.002167,
14831,55709.48099402,-0.33405884,0.952107,0.002073,1.368296,0.004312,0.996379,0.002169,0.996379,0.002169,
14832,55709.50142867,-0.32789597,0.95447,0.002073,1.373142,0.004312,0.999921,0.002172,0.999921,0.002172,
14833,55709.52186313,-0.32173315,0.949966,0.002072,1.363772,0.004311,0.996295,0.002173,0.996295,0.002173,
14834,55709.54229778,-0.31557028,0.947317,0.002072,1.35838,0.00431,0.994448,0.002175,0.994448,0.002175,
14835,55709.56273234,-0.30940743,0.961536,0.002072,1.388187,0.00431,1.010327,0.002177,1.010327,0.002177,
14836,55709.5831668,-0.30324462,0.949665,0.002072,1.363688,0.00431,0.998661,0.002179,0.998661,0.002179,
14837,55709.60360145,-0.29708175,0.948695,0.002072,1.361824,0.00431,0.998667,0.002181,0.998667,0.002181,
14838,55709.62403601,-0.2909189,0.953526,0.002072,1.371927,0.004309,1.004599,0.002183,1.004599,0.002183,
14839,55709.64447046,-0.28475609,0.944158,0.002071,1.352365,0.004309,0.995621,0.002184,0.995621,0.002184,
14840,55709.66490512,-0.27859321,0.946339,0.002071,1.356791,0.004308,0.99868,0.002186,0.99868,0.002186,
14841,55709.68533957,-0.2724304,0.94411,0.002071,1.352049,0.004308,0.997094,0.002187,0.997094,0.002187,
14842,55709.70577423,-0.26626753,0.943966,0.002071,1.351725,0.004307,0.997665,0.002189,0.997665,0.002189,
14843,55709.72620878,-0.26010469,0.942411,0.002071,1.348571,0.004307,0.99671,0.00219,0.99671,0.00219,
14844,55709.74664334,-0.25394184,0.942529,0.00207,1.348999,0.004307,0.997422,0.002191,0.997422,0.002191,
14845,55709.76707789,-0.247779,0.942353,0.00207,1.348856,0.004307,0.997832,0.002192,0.997832,0.002192,
14846,55709.78751244,-0.24161616,0.945183,0.00207,1.35495,0.004306,1.001392,0.002193,1.001392,0.002193,
14847,55709.807947,-0.23545331,0.955102,0.00207,1.375734,0.004306,1.012443,0.002194,1.012443,0.002194,
14848,55709.82838155,-0.22929047,0.94478,0.00207,1.3543,0.004306,1.001963,0.002195,1.001963,0.002195,
14849,55709.84881611,-0.22312762,0.939478,0.002069,1.343279,0.004305,0.996783,0.002195,0.996783,0.002195,
14850,55709.86925066,-0.21696478,0.941643,0.002069,1.347834,0.004305,0.999401,0.002196,0.999401,0.002196,
14851,55709.88968532,-0.21080191,0.941258,0.002069,1.347165,0.004305,0.999372,0.002197,0.999372,0.002197,
14852,55709.91011977,-0.2046391,0.940623,0.002069,1.346077,0.004304,0.998961,0.002197,0.998961,0.002197,
14853,55709.93055432,-0.19847625,0.942218,0.002069,1.349695,0.004304,1.000973,0.002198,1.000973,0.002198,
14854,55709.95098898,-0.19231338,0.941927,0.002069,1.349383,0.004304,1.000773,0.002198,1.000773,0.002198,
14855,55709.97142343,-0.18615057,0.939235,0.002069,1.34401,0.004305,0.998153,0.002199,0.998153,0.002199,
14856,55710.01229263,-0.17382485,0.942309,0.002069,1.350615,0.004304,1.00157,0.002199,1.00157,0.002199,
14857,55710.03272709,-0.16766204,0.941834,0.002069,1.349679,0.004303,1.001178,0.002199,1.001178,0.002199,
14858,55710.05316174,-0.16149917,0.941559,0.002069,1.349202,0.004305,1.000807,0.002199,1.000807,0.002199,
14859,55710.07359629,-0.15533632,0.940827,0.002069,1.347852,0.004305,1.00006,0.002199,1.00006,0.002199,
14860,55710.09403075,-0.14917351,0.941785,0.002069,1.350095,0.004304,1.000978,0.002199,1.000978,0.002199,
14861,55710.1144654,-0.14301064,0.944637,0.002069,1.356315,0.004305,1.003966,0.002199,1.003966,0.002199,
14862,55710.13489995,-0.13684779,0.94351,0.002069,1.354234,0.004305,1.002503,0.002198,1.002503,0.002198,
14863,55710.1553344,-0.13068498,0.943846,0.002069,1.355155,0.004305,1.002773,0.002198,1.002773,0.002198,
14864,55710.17576905,-0.12452211,0.943396,0.002069,1.354392,0.004305,1.002014,0.002198,1.002014,0.002198,
14865,55710.19620361,-0.11835927,0.942815,0.002069,1.353326,0.004305,1.001124,0.002197,1.001124,0.002197,
14866,55710.21663816,-0.11219642,0.94173,0.002069,1.351207,0.004305,0.999631,0.002196,0.999631,0.002196,
14867,55710.23707271,-0.10603358,0.943915,0.002069,1.355895,0.004305,1.001631,0.002196,1.001631,0.002196,
14868,55710.25750726,-0.09987074,0.94447,0.002069,1.357171,0.004305,1.001839,0.002195,1.001839,0.002195,
14869,55710.27794191,-0.09370787,0.945249,0.002069,1.358865,0.004306,1.002218,0.002194,1.002218,0.002194,
14870,55710.29837636,-0.08754506,0.944081,0.002069,1.356445,0.004305,1.000623,0.002193,1.000623,0.002193,
14871,55710.31881091,-0.08138221,0.946068,0.002069,1.360553,0.004305,1.002315,0.002192,1.002315,0.002192,
14872,55710.33924547,-0.07521937,0.945122,0.002069,1.358558,0.004306,1.000789,0.002191,1.000789,0.002191,
14873,55710.35968002,-0.06905653,0.945276,0.002069,1.358919,0.004305,1.000384,0.00219,1.000384,0.00219,
14874,55710.38011457,-0.06289368,0.948137,0.002069,1.365024,0.004306,1.002893,0.002188,1.002893,0.002188,
14875,55710.40054912,-0.05673084,0.94657,0.002069,1.362021,0.004306,1.000662,0.002187,1.000662,0.002187,
14876,55710.42098367,-0.050568,0.94391,0.002069,1.356813,0.004306,0.99725,0.002186,0.99725,0.002186,
14877,55710.44141822,-0.04440516,0.951055,0.00207,1.372025,0.004306,1.004206,0.002186,1.004206,0.002186,
14878,55710.46185287,-0.03824229,0.949786,0.00207,1.369656,0.004307,1.002179,0.002184,1.002179,0.002184,
14879,55710.48228732,-0.03207947,0.944103,0.00207,1.357997,0.004307,0.995561,0.002183,0.995561,0.002183,
14880,55710.50272197,-0.0259166,0.943642,0.002071,1.357114,0.004308,0.994293,0.002182,0.994293,0.002182,
14881,55710.52315652,-0.01975376,0.930025,0.002071,1.328789,0.004309,0.979323,0.002181,0.979323,0.002181,
14882,55710.54359097,-0.01359095,0.898429,0.002071,1.263046,0.004309,0.945276,0.002179,0.945276,0.002179,
14883,55710.56402562,-0.00742808,0.876813,0.002071,1.218143,0.00431,0.92192,0.002178,0.92192,0.002178,
14884,55710.58446017,-0.00126523,0.871896,0.002072,1.208077,0.00431,0.916002,0.002177,0.916002,0.002177,
14885,55710.60489462,0.00489758,0.871989,0.002072,1.208467,0.004311,0.915322,0.002175,0.915322,0.002175,
14886,55710.62532927,0.01106045,0.885249,0.002072,1.236232,0.004311,0.928481,0.002173,0.928481,0.002173,
14887,55710.64576381,0.01722329,0.920873,0.002073,1.310464,0.004312,0.965051,0.002172,0.965051,0.002172,
14888,55710.66619826,0.0233861,0.952858,0.002073,1.377007,0.004313,0.997684,0.002171,0.997684,0.002171,
14889,55710.68663291,0.02954897,0.956164,0.002073,1.383761,0.004313,1.000205,0.002168,1.000205,0.002168,
14890,55710.70706746,0.03571182,0.955397,0.002073,1.382023,0.004314,0.998634,0.002167,0.998634,0.002167,
14891,55710.72750211,0.04187469,0.95736,0.002074,1.386023,0.004314,0.999714,0.002166,0.999714,0.002166,
14892,55710.74793656,0.0480375,0.959714,0.002074,1.390945,0.004315,1.001247,0.002164,1.001247,0.002164,
14893,55710.76837111,0.05420034,0.956355,0.002074,1.384096,0.004315,0.996795,0.002162,0.996795,0.002162,
14894,55710.78880575,0.06036321,0.960546,0.002075,1.393067,0.004316,1.000309,0.002161,1.000309,0.002161,
14895,55710.8092402,0.06652602,0.95925,0.002075,1.390659,0.004317,0.997972,0.002159,0.997972,0.002159,
14896,55710.82967475,0.07268886,0.963417,0.002075,1.399591,0.004318,1.001354,0.002157,1.001354,0.002157,
14897,55710.8501094,0.07885174,0.961853,0.002075,1.39649,0.004318,0.998711,0.002155,0.998711,0.002155,
14898,55710.87054395,0.08501458,0.964711,0.002076,1.402451,0.004319,1.00068,0.002153,1.00068,0.002153,
14899,55710.89097839,0.09117739,0.966134,0.002076,1.405285,0.00432,1.001178,0.002151,1.001178,0.002151,
14900,55710.91141304,0.09734026,0.971327,0.002076,1.415888,0.00432,1.00555,0.002149,1.00555,0.002149,
14901,55710.93184759,0.1035031,0.967992,0.002076,1.408742,0.00432,1.001052,0.002147,1.001052,0.002147,
14902,55710.95228203,0.10966591,0.96757,0.002077,1.407743,0.00432,0.999572,0.002146,0.999572,0.002146,
14903,55710.99315113,0.12199159,0.965884,0.002077,1.404392,0.004321,0.995825,0.002141,0.995825,0.002141,
14904,55711.01358578,0.12815447,0.970608,0.002077,1.414452,0.004322,0.999656,0.002139,0.999656,0.002139,
14905,55711.03402032,0.13431731,0.97469,0.002077,1.423189,0.004322,1.00292,0.002137,1.00292,0.002137,
14906,55711.05445487,0.14048015,0.971329,0.002077,1.416384,0.004322,0.998371,0.002135,0.998371,0.002135,
14907,55711.07488941,0.14664299,0.9757,0.002078,1.425605,0.004322,1.001901,0.002134,1.001901,0.002134,
14908,55711.09532396,0.15280583,0.977571,0.002078,1.429554,0.004323,1.002752,0.002132,1.002752,0.002132,
14909,55711.11575841,0.15896864,0.978287,0.002078,1.431062,0.004323,1.002526,0.002129,1.002526,0.002129,
14910,55711.13619305,0.16513151,0.977919,0.002078,1.430325,0.004323,1.001113,0.002127,1.001113,0.002127,
14911,55711.1566276,0.17129435,0.980716,0.002078,1.436219,0.004324,1.003081,0.002125,1.003081,0.002125,
14912,55711.17706204,0.17745716,0.979516,0.002078,1.43383,0.004325,1.000899,0.002123,1.000899,0.002123,
14913,55711.19749669,0.18362003,0.981128,0.002078,1.437318,0.004324,1.001618,0.002121,1.001618,0.002121,
14914,55711.21793123,0.18978287,0.981391,0.002079,1.437973,0.004325,1.000934,0.00212,1.000934,0.00212,
14915,55711.23836588,0.19594574,0.982521,0.002079,1.440376,0.004325,1.001256,0.002119,1.001256,0.002119,
14916,55711.25880032,0.20210855,0.985043,0.002079,1.445611,0.004325,1.002995,0.002117,1.002995,0.002117,
14917,55711.27923487,0.20827139,0.988858,0.002079,1.45348,0.004326,1.005944,0.002115,1.005944,0.002115,
14918,55711.29966951,0.21443426,0.986856,0.002079,1.449213,0.004327,1.003133,0.002113,1.003133,0.002113,
14919,55711.32010396,0.22059708,0.983981,0.002079,1.443148,0.004326,0.999346,0.002111,0.999346,0.002111,
14920,55711.3405385,0.22675991,0.983723,0.00208,1.44259,0.004327,0.998399,0.002111,0.998399,0.002111,
14921,55711.36097315,0.23292279,0.986155,0.00208,1.447717,0.004327,1.000022,0.002109,1.000022,0.002109,
14922,55711.38140759,0.2390856,0.987036,0.00208,1.449695,0.004328,1.000197,0.002108,1.000197,0.002108,
14923,55711.40184214,0.24524844,0.986445,0.00208,1.448665,0.004328,0.998949,0.002106,0.998949,0.002106,
14924,55711.42227678,0.25141131,0.985889,0.00208,1.447726,0.004328,0.9978,0.002105,0.9978,0.002105,
14925,55711.44271132,0.25757415,0.988097,0.00208,1.452517,0.004328,0.99946,0.002104,0.99946,0.002104,
14926,55711.46314587,0.26373699,0.98554,0.00208,1.447328,0.004329,0.996201,0.002103,0.996201,0.002103,
14927,55711.48358041,0.26989983,0.986778,0.00208,1.449965,0.004329,0.996945,0.002101,0.996945,0.002101,
14928,55711.50401496,0.27606267,0.986135,0.00208,1.448605,0.004329,0.995896,0.002101,0.995896,0.002101,
14929,55711.5244496,0.28222554,0.985431,0.002081,1.447035,0.004329,0.994691,0.002101,0.994691,0.002101,
14930,55711.54488404,0.28838835,0.988468,0.002081,1.453175,0.004329,0.99735,0.0021,0.99735,0.0021,
14931,55711.56531859,0.29455119,0.992311,0.002081,1.460936,0.004329,1.000936,0.002099,1.000936,0.002099,
14932,55711.58575323,0.30071406,0.985891,0.002081,1.447326,0.00433,0.994172,0.002098,0.994172,0.002098,
14933,55711.60618767,0.30687687,0.992127,0.002081,1.460145,0.00433,1.000155,0.002098,1.000155,0.002098,
14934,55711.62662221,0.31303971,0.989604,0.002081,1.454893,0.00433,0.997444,0.002097,0.997444,0.002097,
14935,55711.64705676,0.31920255,0.987441,0.002081,1.450616,0.00433,0.995172,0.002097,0.995172,0.002097,
14936,55711.6674913,0.32536539,0.989445,0.002081,1.455219,0.004331,0.997081,0.002097,0.997081,0.002097,
14937,55711.68792584,0.33152823,0.994616,0.002081,1.466526,0.004331,1.002235,0.002097,1.002235,0.002097,
14938,55711.70836038,0.33769106,0.991443,0.002081,1.460436,0.004331,0.998975,0.002097,0.998975,0.002097,
14939,55711.72879493,0.34385391,0.989916,0.002081,1.457622,0.004331,0.997473,0.002097,0.997473,0.002097,
14940,55711.74922957,0.35001678,0.993317,0.002082,1.464855,0.004331,1.001073,0.002098,1.001073,0.002098,
14941,55711.76966401,0.35617958,0.995426,0.002082,1.469199,0.004331,1.003388,0.002099,1.003388,0.002099,
14942,55711.79009855,0.36234242,0.991081,0.002082,1.459974,0.004332,0.999275,0.002099,0.999275,0.002099,
14943,55711.81053319,0.36850529,0.993286,0.002082,1.464348,0.004332,1.001726,0.0021,1.001726,0.0021,
