,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err,rscl_flux,rscl_err
21605,56219.46278491,-0.28675579,0.9754,0.001556,0.905788,0.00225,1.004497,0.001603,1.004669,0.001916,
21606,56219.48321771,-0.25460064,0.977836,0.001556,0.909467,0.00225,1.007026,0.001603,1.007692,0.001916,
21607,56219.5036504,-0.22244566,0.982261,0.001556,0.916057,0.00225,1.011602,0.001603,1.013161,0.001916,
21608,56219.524083,-0.19029082,0.989372,0.001556,0.926547,0.00225,1.018945,0.001603,1.021938,0.001916,
21609,56219.5445158,-0.15813566,0.983195,0.001556,0.917812,0.00225,1.012602,0.001603,1.014357,0.001916,
21610,56219.56494839,-0.12598084,0.977364,0.001556,0.909574,0.00225,1.006616,0.001603,1.007201,0.001916,
21611,56219.58538119,-0.09382568,0.973985,0.001556,0.90488,0.00225,1.003155,0.001603,1.003064,0.001916,
21612,56219.60581389,-0.06167068,0.969675,0.001556,0.898833,0.002249,0.998734,0.001603,0.99778,0.001916,
21613,56219.62624648,-0.02951586,0.912611,0.001556,0.816459,0.002249,0.939978,0.001603,0.927548,0.001916,
21614,56219.64667918,0.00263914,0.859733,0.001556,0.740124,0.002249,0.885531,0.001603,0.862467,0.001916,
21615,56219.66711198,0.03479429,0.908615,0.001556,0.810978,0.002249,0.935897,0.001603,0.92267,0.001916,
21616,56219.68754467,0.06694927,0.962503,0.001556,0.88907,0.002249,0.991422,0.001603,0.98904,0.001916,
21617,56219.70797727,0.09910411,0.968037,0.001556,0.897219,0.002249,0.997141,0.001603,0.995876,0.001916,
21618,56219.72841006,0.13125925,0.96849,0.001556,0.89801,0.002249,0.997626,0.001603,0.996456,0.001916,
21619,56219.74884276,0.16341425,0.974927,0.001556,0.907427,0.002249,1.004276,0.001603,1.004404,0.001916,
21620,56219.76927555,0.19556939,0.976947,0.001556,0.910397,0.002249,1.006375,0.001603,1.006913,0.001916,
21621,56219.78970815,0.22772423,0.979012,0.001556,0.913378,0.002249,1.008521,0.001603,1.009478,0.001916,
21622,56219.81014084,0.25987921,0.978876,0.001556,0.913149,0.002249,1.008399,0.001603,1.009333,0.001916,
21623,56219.83057364,0.29203437,0.980905,0.001556,0.916077,0.002249,1.010509,0.001603,1.011855,0.001916,
21624,56219.85100623,0.32418919,0.978693,0.001556,0.912934,0.002249,1.008248,0.001603,1.009152,0.001916,
21625,56219.87143893,0.35634419,0.970691,0.001556,0.901486,0.00225,1.000023,0.001603,0.999321,0.001916,
21626,56219.89187172,0.38849933,0.963858,0.001556,0.891765,0.00225,0.993002,0.001603,0.990928,0.001916,
21627,56219.91230432,0.42065417,0.956516,0.001556,0.881276,0.00225,0.985456,0.001604,0.981909,0.001917,
21628,56219.93273701,0.45280915,0.9344,0.001556,0.849319,0.00225,0.962688,0.001604,0.954694,0.001917,
21629,56219.9531698,0.48496429,0.865319,0.001557,0.749289,0.00225,0.891532,0.001604,0.869641,0.001917,
21630,56219.9736024,-0.48288087,0.858526,0.001557,0.739233,0.00225,0.88455,0.001604,0.861295,0.001917,
21631,56219.99403519,-0.45072573,0.925553,0.001557,0.835878,0.00225,0.953626,0.001604,0.943862,0.001917,
21632,56220.01446789,-0.41857074,0.947218,0.001557,0.866886,0.00225,0.975966,0.001604,0.970565,0.001917,
21633,56220.03490048,-0.38641591,0.95461,0.001557,0.877295,0.00225,0.9836,0.001604,0.97969,0.001917,
21634,56220.05533327,-0.35426077,0.959546,0.001557,0.884239,0.00225,0.988704,0.001604,0.985791,0.001917,
21635,56220.07576597,-0.32210578,0.966644,0.001557,0.894406,0.002251,0.996036,0.001604,0.994555,0.001917,
21636,56220.11663135,-0.25779581,0.979871,0.001557,0.913563,0.002251,1.009702,0.001604,1.01089,0.001917,
21637,56220.13706404,-0.22564083,0.985083,0.001557,0.921183,0.002251,1.015091,0.001605,1.017332,0.001918,
21638,56220.15749674,-0.19348583,0.982978,0.001557,0.918245,0.002251,1.01294,0.001605,1.014761,0.001918,
21639,56220.17792943,-0.16133085,0.980565,0.001557,0.914863,0.002251,1.010472,0.001605,1.011811,0.001918,
21640,56220.21879481,-0.09702089,0.974134,0.001557,0.905638,0.002251,1.00388,0.001605,1.003931,0.001918,
21641,56220.2596602,-0.03271091,0.918704,0.001557,0.82521,0.002251,0.946792,0.001605,0.935693,0.001918,
21642,56220.28009299,-0.00055577,0.857487,0.001557,0.736495,0.002251,0.883718,0.001605,0.8603,0.001918,
21643,56220.30052558,0.03159905,0.900902,0.001557,0.799216,0.002251,0.928479,0.001605,0.913804,0.001918,
21644,56220.32095827,0.06375404,0.961579,0.001557,0.88704,0.002251,0.99103,0.001605,0.988571,0.001918,
21645,56220.34139106,0.09590917,0.965375,0.001557,0.892704,0.00225,0.99496,0.001605,0.993269,0.001918,
21646,56220.36182366,0.12806401,0.97133,0.001557,0.901543,0.00225,1.001115,0.001605,1.000626,0.001918,
21647,56220.38225635,0.160219,0.972053,0.001557,0.902774,0.00225,1.001878,0.001604,1.001538,0.001917,
21648,56220.40268914,0.19237414,0.976681,0.001557,0.909544,0.00225,1.006666,0.001604,1.007261,0.001917,
21649,56220.42312173,0.22452896,0.974833,0.001557,0.906832,0.00225,1.004779,0.001604,1.005006,0.001917,
21650,56220.44355442,0.25668394,0.976743,0.001556,0.909496,0.00225,1.006765,0.001604,1.00738,0.001917,
21651,56220.46398721,0.28883908,0.987883,0.001556,0.925518,0.002249,1.018266,0.001604,1.021127,0.001917,
21652,56220.4844198,0.3209939,0.982465,0.001556,0.917635,0.00225,1.012698,0.001604,1.014471,0.001917,
21653,56220.50485259,0.35314904,0.971899,0.001556,0.902349,0.00225,1.001824,0.001604,1.001474,0.001917,
21654,56220.52528528,0.38530403,0.965326,0.001556,0.892842,0.002249,0.995066,0.001604,0.993396,0.001917,
21655,56220.54571787,0.41745885,0.962057,0.001556,0.888085,0.002249,0.991714,0.001604,0.989389,0.001917,
21656,56220.56615066,0.44961399,0.939426,0.001556,0.855289,0.002249,0.968402,0.001604,0.961524,0.001917,
21657,56220.58658335,0.48176897,0.87592,0.001556,0.763357,0.002249,0.902953,0.001604,0.883292,0.001917,
21658,56220.60701604,-0.48607605,0.853981,0.001556,0.731584,0.002249,0.880352,0.001604,0.856277,0.001917,
21659,56220.62744873,-0.45392107,0.921112,0.001556,0.828697,0.002249,0.949573,0.001604,0.939017,0.001917,
21660,56220.64788142,-0.42176608,0.945987,0.001556,0.864704,0.002249,0.975233,0.001604,0.969689,0.001917,
21661,56220.66831411,-0.3896111,0.949707,0.001556,0.870098,0.002249,0.979085,0.001604,0.974293,0.001917,
21662,56220.6887468,-0.35745612,0.962076,0.001555,0.887967,0.002248,0.991853,0.001604,0.989555,0.001917,
21663,56220.70917949,-0.32530114,0.963834,0.001555,0.89046,0.002248,0.993683,0.001604,0.991743,0.001917,
21664,56220.72961218,-0.29314616,0.972327,0.001555,0.902691,0.002248,1.002457,0.001603,1.00223,0.001916,
21665,56220.75004496,-0.26099104,0.975927,0.001555,0.907861,0.002248,1.006185,0.001603,1.006686,0.001916,
21666,56220.77047755,-0.22883621,0.982603,0.001555,0.917509,0.002248,1.013085,0.001603,1.014934,0.001916,
21667,56220.79091034,-0.19668107,0.985835,0.001555,0.922186,0.002248,1.016435,0.001603,1.018938,0.001916,
21668,56220.81134303,-0.16452609,0.982659,0.001555,0.917577,0.002247,1.013178,0.001603,1.015045,0.001916,
21669,56220.83177562,-0.13237127,0.978156,0.001555,0.911013,0.002247,1.008552,0.001603,1.009516,0.001916,
21670,56220.8522084,-0.10021614,0.975222,0.001555,0.906677,0.002247,1.005544,0.001603,1.00592,0.001916,
21671,56220.87264109,-0.06806116,0.970946,0.001555,0.900371,0.002247,1.001152,0.001603,1.00067,0.001916,
21672,56220.89307368,-0.03590634,0.928835,0.001554,0.839338,0.002247,0.957747,0.001603,0.948788,0.001916,
21673,56220.91350647,-0.0037512,0.857641,0.001554,0.736265,0.002247,0.884352,0.001603,0.861058,0.001916,
21674,56220.93393906,0.02840363,0.889239,0.001554,0.781949,0.002247,0.91695,0.001603,0.900023,0.001916,
21675,56220.95437174,0.06055859,0.954889,0.001554,0.876959,0.002246,0.984662,0.001603,0.98096,0.001916,
21676,56220.97480453,0.09271373,0.963765,0.001554,0.889896,0.002246,0.993831,0.001602,0.991919,0.001915,
21677,56220.99523712,0.12486856,0.969328,0.001554,0.898066,0.002246,0.999584,0.001602,0.998796,0.001915,
21678,56221.0156698,0.15702352,0.971396,0.001554,0.90117,0.002246,1.001733,0.001602,1.001365,0.001915,
21679,56221.03610259,0.18917866,0.974737,0.001554,0.90607,0.002246,1.005196,0.001602,1.005504,0.001915,
21680,56221.05653518,0.22133349,0.977228,0.001554,0.909683,0.002246,1.00778,0.001602,1.008593,0.001915,
21681,56221.07696796,0.25348861,0.977865,0.001553,0.910568,0.002246,1.008455,0.001602,1.0094,0.001915,
21682,56221.09740065,0.28564359,0.977949,0.001553,0.910636,0.002245,1.008558,0.001602,1.009523,0.001915,
21683,56221.11783334,0.31779857,0.973264,0.001553,0.903834,0.002245,1.003742,0.001602,1.003766,0.001915,
21684,56221.13826602,0.34995354,0.970948,0.001553,0.900525,0.002245,1.001371,0.001602,1.000932,0.001915,
21685,56221.15869871,0.38210852,0.966966,0.001553,0.894893,0.002245,0.997281,0.001602,0.996043,0.001915,
21686,56221.17913139,0.41426349,0.957701,0.001553,0.881695,0.002245,0.987741,0.001602,0.98464,0.001915,
21687,56221.19956408,0.44641847,0.945439,0.001553,0.864197,0.002245,0.975111,0.001602,0.969543,0.001915,
21688,56221.21999677,0.47857345,0.879233,0.001553,0.768636,0.002244,0.906841,0.001602,0.887939,0.001915,
21689,56221.24042945,-0.48927159,0.852355,0.001553,0.729882,0.002245,0.879135,0.001602,0.854822,0.001915,
21690,56221.26086214,-0.4571166,0.91519,0.001553,0.820794,0.002245,0.943958,0.001602,0.932306,0.001915,
21691,56221.28129482,-0.42496164,0.944996,0.001554,0.863849,0.002245,0.974717,0.001602,0.969072,0.001915,
21692,56221.30172761,-0.3928065,0.949181,0.001554,0.869827,0.002246,0.97905,0.001603,0.974252,0.001916,
21693,56221.32216029,-0.36065153,0.954141,0.001554,0.876985,0.002246,0.984182,0.001603,0.980386,0.001916,
21694,56221.34259288,-0.32849671,0.966559,0.001554,0.89503,0.002246,0.997007,0.001603,0.995716,0.001916,
21695,56221.36302566,-0.29634159,0.971109,0.001554,0.901777,0.002247,1.001717,0.001603,1.001346,0.001916,
21696,56221.38345835,-0.2641866,0.977703,0.001555,0.911493,0.002247,1.008535,0.001604,1.009495,0.001917,
21697,56221.40389093,-0.2320318,0.97991,0.001555,0.914799,0.002247,1.010828,0.001604,1.012236,0.001917,
21698,56221.42432371,-0.19987667,0.980228,0.001555,0.915254,0.002248,1.011172,0.001604,1.012647,0.001917,
21699,56221.4447564,-0.16772169,0.982867,0.001555,0.918965,0.002248,1.013911,0.001604,1.015921,0.001917,
21700,56221.46518898,-0.13556688,0.978221,0.001555,0.912105,0.002248,1.009134,0.001604,1.010211,0.001917,
21701,56221.48562177,-0.10341174,0.972987,0.001555,0.904453,0.002248,1.00375,0.001605,1.003776,0.001918,
21702,56221.50605445,-0.07125678,0.970153,0.001556,0.900398,0.002249,1.000843,0.001605,1.000301,0.001918,
21703,56221.52648703,-0.03910197,0.933006,0.001556,0.846825,0.002249,0.962536,0.001605,0.954512,0.001918,
21704,56221.54691982,-0.00694683,0.862675,0.001556,0.7453,0.002249,0.889993,0.001605,0.867801,0.001918,
21705,56221.5673525,0.02520814,0.886199,0.001556,0.779492,0.002249,0.914276,0.001606,0.896827,0.00192,
21706,56221.58778518,0.0573631,0.950669,0.001556,0.872778,0.00225,0.980804,0.001606,0.976348,0.00192,
21707,56221.60821787,0.08951808,0.967364,0.001557,0.896793,0.00225,0.998044,0.001606,0.996955,0.00192,
21708,56221.62865055,0.12167305,0.965609,0.001557,0.893999,0.00225,0.99625,0.001606,0.994811,0.00192,
21709,56221.64908323,0.15382802,0.969907,0.001557,0.899924,0.002251,1.000699,0.001606,1.000129,0.00192,
21710,56221.66951592,0.185983,0.973561,0.001557,0.904972,0.002251,1.004486,0.001607,1.004655,0.001921,
21711,56221.6899486,0.21813796,0.977657,0.001557,0.910769,0.002251,1.008727,0.001607,1.009725,0.001921,
21712,56221.71038128,0.25029293,0.97865,0.001557,0.912211,0.00225,1.009767,0.001606,1.010968,0.00192,
21713,56221.73081396,0.2824479,0.981633,0.001556,0.91665,0.002249,1.012862,0.001605,1.014667,0.001918,
21714,56221.75124664,0.31460286,0.979741,0.001555,0.914124,0.002248,1.010925,0.001605,1.012352,0.001918,
21715,56221.77167933,0.34675784,0.972329,0.001554,0.903668,0.002247,1.003292,0.001604,1.003228,0.001917,
21716,56221.79211201,0.37891281,0.967158,0.001554,0.896468,0.002246,0.997972,0.001603,0.996869,0.001916,
21717,56221.81254479,0.41106793,0.956906,0.001553,0.881898,0.002245,0.987409,0.001602,0.984243,0.001915,
21718,56221.83297747,0.4432229,0.942578,0.001552,0.861371,0.002243,0.972639,0.001602,0.966588,0.001915,
21719,56221.85341005,0.47537771,0.890851,0.001552,0.786651,0.002242,0.919277,0.001601,0.902804,0.001914,
21720,56221.87384283,-0.49246717,0.847886,0.001551,0.724501,0.002241,0.874955,0.0016,0.849826,0.001912,
21721,56221.89427552,-0.46031219,0.90422,0.00155,0.805906,0.002241,0.933101,0.0016,0.919328,0.001912,
21722,56221.9147081,-0.42815738,0.944653,0.001549,0.864267,0.00224,0.974841,0.001599,0.96922,0.001911,
21723,56221.93514088,-0.39600226,0.948624,0.001549,0.869899,0.002238,0.978953,0.001598,0.974136,0.00191,
21724,56221.95557356,-0.36384729,0.952642,0.001548,0.875657,0.002238,0.983114,0.001597,0.979109,0.001909,
21725,56221.97600614,-0.33169248,0.964892,0.001547,0.893379,0.002236,0.995771,0.001597,0.994238,0.001909,
21726,56221.99643892,-0.29953736,0.972445,0.001546,0.904327,0.002235,1.003581,0.001596,1.003574,0.001908,
21727,56222.0168716,-0.26738239,0.975492,0.001546,0.908726,0.002234,1.006742,0.001595,1.007352,0.001907,
21728,56222.03730418,-0.23522758,0.982656,0.001545,0.919028,0.002233,1.01415,0.001594,1.016207,0.001905,
21729,56222.05773696,-0.20307246,0.98044,0.001544,0.915739,0.002232,1.011878,0.001594,1.013491,0.001905,
21730,56222.07816964,-0.1709175,0.980994,0.001543,0.916506,0.002231,1.012465,0.001593,1.014193,0.001904,
21731,56222.09860242,-0.13876237,0.977932,0.001543,0.912162,0.00223,1.00932,0.001592,1.010434,0.001903,
21732,56222.119035,-0.10660756,0.974871,0.001542,0.90796,0.002229,1.006176,0.001591,1.006675,0.001902,
21733,56222.13946768,-0.0744526,0.967963,0.001541,0.898281,0.002228,0.999061,0.001591,0.998171,0.001902,
21734,56222.15990046,-0.04229747,0.941713,0.00154,0.860614,0.002227,0.971983,0.00159,0.965804,0.001901,
21735,56222.18033304,-0.01014267,0.862766,0.00154,0.746609,0.002225,0.890511,0.001589,0.86842,0.001899,
21736,56222.20076572,0.0220123,0.876854,0.00154,0.767033,0.002227,0.905065,0.00159,0.885817,0.001901,
21737,56222.2211985,0.05416742,0.945343,0.001541,0.86603,0.002228,0.975772,0.001591,0.970333,0.001902,
21738,56222.24163108,0.08632223,0.958308,0.001542,0.884662,0.002229,0.989169,0.001592,0.986347,0.001903,
21739,56222.28249654,0.15063232,0.971334,0.001543,0.903422,0.002231,1.002644,0.001593,1.002454,0.001904,
21740,56222.30292911,0.18278711,0.971955,0.001544,0.904395,0.002232,1.003301,0.001594,1.003239,0.001905,
21741,56222.32336179,0.21494208,0.976488,0.001545,0.911045,0.002233,1.007994,0.001595,1.008849,0.001907,
21742,56222.34379457,0.2470972,0.976985,0.001546,0.911831,0.002234,1.008522,0.001596,1.00948,0.001908,
21743,56222.36422715,0.27925201,0.97955,0.001546,0.91557,0.002235,1.011185,0.001596,1.012663,0.001908,
21744,56222.38465993,0.31140714,0.974354,0.001547,0.908073,0.002236,1.005835,0.001597,1.006268,0.001909,
21745,56222.40509261,0.3435621,0.972017,0.001548,0.904751,0.002238,1.003438,0.001598,1.003403,0.00191,
21746,56222.42552518,0.37571689,0.967269,0.001549,0.897998,0.002238,0.998551,0.001599,0.997561,0.001911,
21747,56222.44595796,0.40787202,0.95594,0.001549,0.881754,0.00224,0.986869,0.001599,0.983598,0.001911,
21748,56222.46639064,0.44002698,0.951322,0.00155,0.875184,0.00224,0.982116,0.0016,0.977916,0.001912,
21749,56222.48682322,0.47218179,0.893678,0.001551,0.791815,0.002242,0.922619,0.001601,0.906799,0.001914,
21750,56222.50725599,-0.4956631,0.848379,0.001552,0.726205,0.002243,0.875866,0.001602,0.850915,0.001915,
21751,56222.52768867,-0.46350813,0.900094,0.001552,0.800901,0.002243,0.92927,0.001603,0.914749,0.001916,
21752,56222.54812125,-0.43135333,0.945132,0.001553,0.866002,0.002245,0.975782,0.001603,0.970345,0.001916,
21753,56222.56855403,-0.3991982,0.946406,0.001554,0.867944,0.002246,0.977111,0.001604,0.971934,0.001917,
21754,56222.5889867,-0.36704325,0.952979,0.001554,0.877717,0.002247,0.983911,0.001605,0.980062,0.001918,
21755,56222.60941928,-0.33488844,0.961083,0.001555,0.88981,0.002248,0.992292,0.001606,0.99008,0.00192,
21756,56222.62985206,-0.30273332,0.967997,0.001556,0.90018,0.002249,0.999445,0.001606,0.99863,0.00192,
21757,56222.65028473,-0.27057837,0.973417,0.001557,0.908286,0.00225,1.005055,0.001607,1.005336,0.001921,
21758,56222.67071751,-0.23842325,0.977113,0.001557,0.91375,0.002251,1.008886,0.001608,1.009915,0.001922,
21759,56222.69115009,-0.20626844,0.980129,0.001557,0.918096,0.00225,1.012014,0.001608,1.013654,0.001922,
21760,56222.71158276,-0.17411349,0.977996,0.001556,0.91493,0.00225,1.009826,0.001607,1.011038,0.001921,
21761,56222.73201554,-0.14195837,0.978322,0.001556,0.915334,0.002249,1.010176,0.001607,1.011457,0.001921,
21762,56222.75244811,-0.10980357,0.97454,0.001555,0.909874,0.002248,1.006286,0.001606,1.006807,0.00192,
21763,56222.77288079,-0.07764861,0.968099,0.001555,0.900666,0.002247,0.999649,0.001606,0.998874,0.00192,
21764,56222.79331357,-0.04549348,0.940016,0.001554,0.860229,0.002247,0.970664,0.001605,0.964228,0.001918,
21765,56222.81374624,-0.01333853,0.869586,0.001554,0.758559,0.002246,0.897951,0.001605,0.877313,0.001918,
21766,56222.83417882,0.01881628,0.868125,0.001553,0.756613,0.002245,0.896454,0.001604,0.875524,0.001917,
21767,56222.85461159,0.05097138,0.938838,0.001553,0.858972,0.002244,0.969488,0.001604,0.962822,0.001917,
21768,56222.87504427,0.08312635,0.96018,0.001552,0.889791,0.002244,0.991541,0.001603,0.989182,0.001916,
21769,56222.89547694,0.1152813,0.960999,0.001552,0.890831,0.002243,0.9924,0.001603,0.990209,0.001916,
21770,56222.91590962,0.14743626,0.966838,0.001551,0.899105,0.002242,0.998443,0.001602,0.997432,0.001915,
21771,56222.93634229,0.17959122,0.969075,0.001551,0.902219,0.002242,1.000767,0.001602,1.00021,0.001915,
21772,56222.95677497,0.21174618,0.97176,0.00155,0.906077,0.002241,1.003554,0.001601,1.003541,0.001914,
21773,56222.97720764,0.24390113,0.977904,0.00155,0.915023,0.00224,1.009912,0.001601,1.011141,0.001914,
21774,56222.99764032,0.2760561,0.977244,0.001549,0.914171,0.00224,1.009245,0.0016,1.010344,0.001912,
21775,56223.01807299,0.30821105,0.974061,0.001549,0.909644,0.002239,1.005972,0.0016,1.006432,0.001912,
21776,56223.03850566,0.340366,0.971015,0.001548,0.905244,0.002238,1.002839,0.001599,1.002687,0.001911,
21777,56223.05893824,0.37252081,0.964651,0.001548,0.895965,0.002237,0.99628,0.001599,0.994847,0.001911,
21778,56223.07937101,0.40467591,0.956077,0.001547,0.883441,0.002237,0.987439,0.001598,0.984279,0.00191,
21779,56223.09980369,0.43683088,0.949888,0.001547,0.874366,0.002236,0.981059,0.001598,0.976653,0.00191,
21780,56223.12023626,0.46898567,0.902392,0.001546,0.805591,0.002235,0.932017,0.001597,0.918033,0.001909,
21781,56223.14066903,-0.49885922,0.85082,0.001546,0.730993,0.002234,0.878764,0.001597,0.854379,0.001909,
21782,56223.16110171,-0.46670425,0.889492,0.001545,0.787007,0.002234,0.918718,0.001596,0.902136,0.001908,
21783,56223.18153448,-0.43454915,0.940752,0.001546,0.861251,0.002234,0.971675,0.001597,0.965436,0.001909,
21784,56223.20196705,-0.40239435,0.945381,0.001546,0.86801,0.002235,0.97647,0.001597,0.971168,0.001909,
21785,56223.22239973,-0.37023939,0.952591,0.001547,0.878434,0.002236,0.98393,0.001598,0.980085,0.00191,
21786,56223.2428325,-0.33808428,0.959627,0.001547,0.888538,0.002237,0.991211,0.001598,0.988788,0.00191,
21787,56223.26326507,-0.30592949,0.96651,0.001548,0.898387,0.002238,0.998333,0.001599,0.997301,0.001911,
21788,56223.28369774,-0.27377454,0.97253,0.001548,0.906997,0.002238,1.004565,0.001599,1.00475,0.001911,
21789,56223.30413052,-0.24161941,0.977831,0.001549,0.914594,0.002239,1.010054,0.0016,1.011311,0.001912,
21790,56223.32456319,-0.20946446,0.978598,0.001549,0.915644,0.002239,1.010859,0.0016,1.012273,0.001912,
21791,56223.34499576,-0.17730967,0.979654,0.00155,0.917088,0.00224,1.011963,0.001601,1.013593,0.001914,
21792,56223.36542853,-0.14515456,0.976782,0.00155,0.912801,0.002241,1.00901,0.001601,1.010063,0.001914,
21793,56223.38586121,-0.1129996,0.970989,0.001551,0.904258,0.002241,1.003039,0.001602,1.002926,0.001915,
21794,56223.40629378,-0.0808448,0.967622,0.001551,0.89925,0.002243,0.999574,0.001603,0.998784,0.001916,
21795,56223.42672655,-0.0486897,0.948842,0.001552,0.872034,0.002243,0.980186,0.001603,0.975609,0.001916,
21796,56223.44715922,-0.01653475,0.876208,0.001552,0.767036,0.002244,0.905165,0.001604,0.885936,0.001917,
21797,56223.46759199,0.01562036,0.864376,0.001553,0.750092,0.002245,0.892953,0.001604,0.871339,0.001917,
21798,56223.48802456,0.04777515,0.935017,0.001553,0.852493,0.002245,0.965942,0.001605,0.958583,0.001918,
21799,56223.50845724,0.07993012,0.959917,0.001554,0.888689,0.002246,0.991679,0.001605,0.989347,0.001918,
21800,56223.52889001,0.11208523,0.963694,0.001554,0.894235,0.002247,0.995593,0.001606,0.994026,0.00192,
21801,56223.54932258,0.14424002,0.964522,0.001555,0.895389,0.002248,0.996461,0.001606,0.995063,0.00192,
21802,56223.56975525,0.17639497,0.973609,0.001555,0.908367,0.002248,1.005862,0.001607,1.0063,0.001921,
21803,56223.59018802,0.20855008,0.974396,0.001556,0.909236,0.002249,1.006687,0.001607,1.007286,0.001921,
21804,56223.61062059,0.24070487,0.977233,0.001556,0.913017,0.00225,1.009632,0.001608,1.010806,0.001922,
21805,56223.63105326,0.27285982,0.976949,0.001557,0.912293,0.00225,1.009351,0.001609,1.010471,0.001923,
21806,56223.65148603,0.30501493,0.975632,0.001557,0.910157,0.002251,1.008003,0.001609,1.008859,0.001923,
21807,56223.6719186,0.33716972,0.972564,0.001557,0.905632,0.002251,1.004846,0.001609,1.005086,0.001923,
21808,56223.69235127,0.36932467,0.969157,0.001557,0.900776,0.002251,1.001338,0.001609,1.000893,0.001923,
21809,56223.71278394,0.40147962,0.962184,0.001557,0.890886,0.002251,0.994146,0.001609,0.992296,0.001923,
21810,56223.73321661,0.43363457,0.955086,0.001557,0.88086,0.002251,0.986825,0.001609,0.983545,0.001923,
21811,56223.75364938,0.46578968,0.928376,0.001557,0.842412,0.002251,0.959239,0.001609,0.950571,0.001923,
21812,56223.77408195,0.49794447,0.865746,0.001557,0.75189,0.002251,0.894538,0.001609,0.873234,0.001923,
21813,56223.79451462,-0.46990058,0.887045,0.001557,0.782651,0.002251,0.916556,0.001609,0.899552,0.001923,
21814,56223.81494739,-0.43774547,0.945145,0.001557,0.866562,0.002251,0.976602,0.001609,0.971325,0.001923,
21815,56223.83538006,-0.40559052,0.951051,0.001557,0.874948,0.00225,0.982717,0.001609,0.978635,0.001923,
21816,56223.85581263,-0.37343573,0.956748,0.001557,0.883065,0.00225,0.988615,0.001609,0.985685,0.001923,
21817,56223.8762454,-0.34128062,0.962547,0.001557,0.891392,0.00225,0.99462,0.001608,0.992863,0.001922,
21818,56223.89667807,-0.30912567,0.967466,0.001557,0.898506,0.00225,0.999715,0.001608,0.998953,0.001922,
21819,56223.91711064,-0.27697088,0.973382,0.001556,0.907103,0.00225,1.00584,0.001608,1.006274,0.001922,
21820,56223.93754341,-0.24481577,0.977311,0.001556,0.912852,0.00225,1.009913,0.001608,1.011142,0.001922,
21821,56223.95797608,-0.21266082,0.978415,0.001556,0.914519,0.00225,1.011066,0.001608,1.012521,0.001922,
21822,56223.97840865,-0.18050603,0.976931,0.001556,0.91243,0.002249,1.009544,0.001608,1.010701,0.001922,
21823,56223.99884141,-0.14835093,0.974443,0.001556,0.908857,0.00225,1.006985,0.001608,1.007642,0.001922,
21824,56224.01927408,-0.11619598,0.969481,0.001556,0.901645,0.00225,1.001869,0.001608,1.001527,0.001922,
21825,56224.03970685,-0.08404088,0.969171,0.001556,0.901089,0.00225,1.001562,0.001608,1.00116,0.001922,
21826,56224.06013942,-0.05188608,0.951448,0.001556,0.875279,0.002249,0.983258,0.001608,0.979281,0.001922,
21827,56224.08057209,-0.01973113,0.882262,0.001556,0.774989,0.002249,0.911769,0.001608,0.89383,0.001922,
21828,56224.10100485,0.01242396,0.856497,0.001556,0.737533,0.002249,0.885153,0.001608,0.862016,0.001922,
21829,56224.12143742,0.04457875,0.928205,0.001556,0.841154,0.002249,0.959272,0.001608,0.950611,0.001922,
21830,56224.14187009,0.0767337,0.963053,0.001556,0.891558,0.002249,0.995298,0.001608,0.993673,0.001922,
21831,56224.16230286,0.10888881,0.965248,0.001556,0.89483,0.002249,0.997579,0.001608,0.996399,0.001922,
21832,56224.18273542,0.14104359,0.996046,0.001556,0.939542,0.002249,1.02942,0.001608,1.034459,0.001922,
21833,56224.20316809,0.17319854,1.000705,0.001556,0.946456,0.002249,1.034247,0.001608,1.040229,0.001922,
21834,56224.22360086,0.20535364,1.004192,0.001556,0.951647,0.002249,1.037863,0.001608,1.044551,0.001922,
21835,56224.24403343,0.23750844,0.994141,0.001556,0.937202,0.00225,1.027487,0.001608,1.032149,0.001922,
21836,56224.26446619,0.26966353,0.986212,0.001556,0.925777,0.002249,1.019304,0.001608,1.022368,0.001922,
21837,56224.28489886,0.30181848,0.980596,0.001556,0.917657,0.00225,1.013511,0.001608,1.015443,0.001922,
21838,56224.30533153,0.33397343,0.978279,0.001556,0.914277,0.00225,1.011129,0.001609,1.012596,0.001923,
21839,56224.32576419,0.36612836,0.973358,0.001556,0.9071,0.00225,1.006054,0.001609,1.00653,0.001923,
21840,56224.34619686,0.39828331,0.966384,0.001556,0.896931,0.00225,0.998858,0.001609,0.997928,0.001923,
21841,56224.36662943,0.43043811,0.957508,0.001557,0.884006,0.00225,0.989695,0.001609,0.986976,0.001923,
21842,56224.38706219,0.4625932,0.921568,0.001557,0.831954,0.002251,0.952557,0.001609,0.942584,0.001923,
21843,56224.40749486,0.49474815,0.857929,0.001557,0.73989,0.002251,0.886788,0.001609,0.86397,0.001923,
21844,56224.44836019,-0.44094197,0.938228,0.001557,0.856217,0.002251,0.96981,0.001609,0.963207,0.001923,
21845,56224.46879286,-0.40878702,0.949558,0.001557,0.872738,0.002251,0.981533,0.001609,0.97722,0.001923,
21846,56224.48922542,-0.37663224,0.954877,0.001557,0.880561,0.002251,0.987043,0.00161,0.983806,0.001924,
