KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
5606644,0.63,SemiDetached,121272399,,,2100644766196179712,"0.47156432, 0.255628, 0.11627017, 0.1565374",Detached,0.47156432271003723
12109845,0.52,SemiDetached,417678531,,,2130173422268699520,"0.5654951, 0.039273262, 0.0033475552, 0.39188415",Detached,0.5654950737953186
8904448,0.74,OverContact,273581800,,,2079316783241007488,"0.38849157, 0.57821393, 0.032571986, 0.00072243897",SemiDetached,0.5782139301300049
5560831,0.6,SemiDetached,170737257,,,2073803007312735616,"0.39440522, 0.28069165, 0.07417752, 0.2507256",Detached,0.39440521597862244
2577756,0.63,SemiDetached,351056381,,,2051810438289402368,"0.62600344, 0.28743267, 0.032793775, 0.05377018",Detached,0.6260034441947937
9394601,0.59,SemiDetached,158393140,,,2130302477446200832,"0.3621165, 0.6284734, 0.009355835, 5.4254724e-05",SemiDetached,0.6284734010696411
8314879,0.62,SemiDetached,272718879,,,2078930682862166272,"0.4110424, 0.34921297, 0.13573591, 0.104008704",Detached,0.41104239225387573
9840412,0.79,OverContact,271874538,,,2080487453885475840,"0.40955704, 0.013463281, 0.0013318845, 0.5756478",Ellipsoidal,0.57564777135849
8523194,0.94,Ellipsoidal,239290461,,,2076134762234973440,"0.16463849, 0.04180432, 0.060331892, 0.73322535",Ellipsoidal,0.7332253456115723
8696327,0.75,OverContact,,,,2079892686813659264,"0.6385066, 0.27334613, 0.041070208, 0.047077157",Detached,0.6385065913200378
7777443,0.63,SemiDetached,268297677,,,2078602581721521024,"0.95898837, 0.039046317, 1.3581449e-07, 0.0019651367",Detached,0.9589883685112
3114667,0.52,SemiDetached,122683575,,,2052641355539730304,"0.8998486, 0.09998045, 3.400909e-06, 0.00016751688",Detached,0.8998485803604126
10815379,0.79,OverContact,28359831,,,2086515182788734848,"0.8985262, 0.069123074, 0.014100437, 0.018250376",Detached,0.8985261917114258
7501230,0.75,OverContact,123314298,,,2116872316571058560,"0.5540786, 0.25192958, 0.07123155, 0.122760214",Detached,0.5540785789489746
8240861,0.62,SemiDetached,271046189,,,2078327669445177600,"0.96147686, 0.03775877, 5.18254e-07, 0.0007638469",Detached,0.9614768624305725
4739791,0.59,SemiDetached,394176180,,,2101049352116889984,"0.20752476, 0.1891901, 0.24348865, 0.3597965",Ellipsoidal,0.3597964942455292
7258889,0.59,SemiDetached,164411305,,,2105154859812633472,"0.9441053, 0.05582916, 2.6531468e-06, 6.275347e-05",Detached,0.944105327129364
6045264,0.61,SemiDetached,137759068,,,2053615973819540864,"0.3644351, 0.63507444, 0.00048878544, 1.6763588e-06",SemiDetached,0.6350744366645813
7584739,0.72,OverContact,123450851,,,2105231104071761792,"0.44210178, 0.4099989, 0.094892494, 0.053006873",Detached,0.44210177659988403
9020426,0.59,SemiDetached,159722556,,,2126647803876421760,"0.18895888, 0.25509042, 0.31860277, 0.2373479",OverContact,0.3186027705669403
9083523,0.65,SemiDetached,159169838,,,2127095300809215488,"0.6981709, 0.29588726, 0.0017168156, 0.004224975",Detached,0.6981709003448486
3954798,0.58,SemiDetached,137319503,,,2052782784524556928,"0.966942, 0.014557322, 5.2309162e-05, 0.018448304",Detached,0.9669420123100281
7977261,0.91,Ellipsoidal,273139514,,,2078854404241272192,"0.29677173, 0.13365486, 0.08541223, 0.4841612",Ellipsoidal,0.4841611981391907
8087799,0.73,OverContact,,,,2103021394938975488,"0.05991403, 0.009209673, 0.013126712, 0.91774964",Ellipsoidal,0.9177496433258057
6370665,0.96,Ellipsoidal,138430610,,,2077425829401706496,"0.18570122, 0.11001509, 0.08849875, 0.61578494",Ellipsoidal,0.6157849431037903
5621294,0.6,SemiDetached,137411280,,,2053575394967947776,"0.84840286, 0.042739812, 0.00052730396, 0.10833003",Detached,0.8484028577804565
3124420,0.6,SemiDetached,138037920,,,2052248353154517248,"0.837079, 0.05493042, 2.4354008e-06, 0.10798826",Detached,0.8370789885520935
8608310,0.65,SemiDetached,164652718,,,2106771657300675328,"0.470197, 0.061754465, 0.0025729777, 0.46547553",Detached,0.47019699215888977
10858720,0.63,SemiDetached,290035575,,,2129409326108208512,"0.46494693, 0.5336721, 0.001334399, 4.661487e-05",SemiDetached,0.5336720943450928
5269407,0.53,SemiDetached,122294928,,,2101170538914684800,"0.79860586, 0.11478912, 0.00028041188, 0.086324684",Detached,0.7986058592796326
4729553,0.61,SemiDetached,120626764,,,2100343362569996928,"0.6690817, 0.24877869, 0.0023521448, 0.07978735",Detached,0.6690816879272461
5471619,0.6,SemiDetached,169815918,,,2073744385293635072,"0.4779253, 0.23332365, 0.009292622, 0.27945837",Detached,0.47792530059814453
9788457,0.6,SemiDetached,273870931,,,2085538610305376128,"0.86026347, 0.08529408, 1.11519585e-05, 0.054431293",Detached,0.860263466835022
9220600,0.64,SemiDetached,63451547,,,2126728308743100928,"0.62812567, 0.2914111, 0.0158133, 0.06465001",Detached,0.6281256675720215
8758161,0.58,SemiDetached,270615728,,,2126446627608292480,"0.8735673, 0.04781778, 1.103167e-06, 0.07861374",Detached,0.8735672831535339
11097678,0.9,Ellipsoidal,28228946,,,2086752363762020352,"0.50905544, 0.12573053, 0.070409626, 0.29480448",Detached,0.5090554356575012
10063044,0.59,SemiDetached,158210931,,,2130696686723511808,"0.8572363, 0.13928033, 3.1324937e-05, 0.0034519073",Detached,0.8572363257408142
8565912,0.59,SemiDetached,,,,2078403673192777984,"0.921072, 0.032764, 4.7623436e-07, 0.046163533",Detached,0.9210720062255859
8294484,0.58,SemiDetached,159178664,,,2126883683480221312,"0.3610816, 0.28236178, 0.055503223, 0.3010534",Detached,0.361081600189209
8913061,0.76,OverContact,239288756,,,2082169152620945536,"0.40481746, 0.19639218, 0.02682942, 0.37196094",Detached,0.40481746196746826
9832545,0.59,SemiDetached,,,,2128338371723842688,"0.8738045, 0.10560856, 9.624645e-05, 0.020490743",Detached,0.87380450963974
8647309,0.65,SemiDetached,268307187,,,2079189995807822592,"0.20745434, 0.21683273, 0.2730573, 0.3026556",Ellipsoidal,0.3026556074619293
12016304,0.92,Ellipsoidal,26885617,,,2135880677891049856,"0.11966957, 0.121010505, 0.15014477, 0.6091752",Ellipsoidal,0.6091752052307129
9474485,0.53,SemiDetached,271663183,,,2080027548787461760,"0.7165443, 0.07035879, 0.007767932, 0.20532905",Detached,0.7165442705154419
5534702,0.59,SemiDetached,137411725,,,2053571718475203072,"0.5474229, 0.3769303, 0.022426464, 0.0532203",Detached,0.5474228858947754
4649324,0.63,SemiDetached,122293424,,,2100995029370757504,"0.55419254, 0.4121258, 0.02729546, 0.006386246",Detached,0.5541925430297852
9345838,0.75,OverContact,275575030,,,2128047958913440640,"0.5500009, 0.018327855, 4.014922e-05, 0.4316311",Detached,0.5500009059906006
3848919,0.57,SemiDetached,122716563,,,2052945649682442752,"0.8917308, 0.107348874, 0.00015713113, 0.00076328235",Detached,0.891730785369873
9419603,0.77,OverContact,273370942,,,2080244251359214592,"0.54292786, 0.3443765, 0.06495782, 0.04773773",Detached,0.5429278612136841
8552540,0.57,SemiDetached,158844163,,,2127127122225065088,"0.605897, 0.16470125, 0.0011263886, 0.22827536",Detached,0.6058970093727112
4647652,0.68,SemiDetached,122070918,,,2101042991264326912,"0.5277558, 0.43508714, 0.029639143, 0.0075179413",Detached,0.5277557969093323
5475624,0.66,SemiDetached,171028846,,,2073613479004875904,"0.98092747, 0.018217776, 1.2142297e-07, 0.000854661",Detached,0.9809274673461914
9402652,0.65,SemiDetached,159723646,,,2127530677352166144,"0.71708506, 0.1767945, 0.00276494, 0.1033555",Detached,0.717085063457489
9651155,0.68,SemiDetached,,,,2128262402341813248,"0.43750933, 0.40604067, 0.12123412, 0.035215914",Detached,0.43750932812690735
5802834,0.88,Ellipsoidal,139157339,,,2076663966619338240,"0.09485668, 0.067471884, 0.08449039, 0.75318104",Ellipsoidal,0.7531810402870178
10736223,0.56,SemiDetached,27010220,,,2128843631675650560,"0.42813915, 0.57130724, 0.00055331027, 3.238455e-07",SemiDetached,0.5713072419166565
6803335,0.95,Ellipsoidal,273778807,,,2078423631904379648,"0.17667578, 0.041838493, 0.050283663, 0.73120207",Ellipsoidal,0.7312020659446716
9164694,0.75,OverContact,271882620,,,2079996178345794048,"0.49610913, 0.42307505, 0.05909189, 0.021723878",Detached,0.49610912799835205
5377349,0.62,SemiDetached,184162503,,,2076424895867678720,"0.5458347, 0.4541644, 8.660214e-07, 1.3516178e-09",Detached,0.5458347201347351
9343862,0.56,SemiDetached,63288644,,,2126746897361515264,"0.6612668, 0.17440297, 0.0007438031, 0.16358641",Detached,0.6612668037414551
3832716,0.57,SemiDetached,120499724,,,2100231624699938304,"0.366007, 0.10958573, 0.008263791, 0.5161435",Ellipsoidal,0.5161435008049011
4484356,0.51,SemiDetached,184556122,,,2073302935682322048,"0.6299419, 0.04329824, 4.4674332e-05, 0.32671517",Detached,0.6299418807029724
7770471,0.57,SemiDetached,273035649,,,2078754761001418752,"0.6366355, 0.14739399, 0.0007330694, 0.21523753",Detached,0.6366354823112488
9724080,0.94,Ellipsoidal,272844687,,,2080320843514694144,"0.1898941, 0.043971583, 0.05851914, 0.7076152",Ellipsoidal,0.7076151967048645
5371109,0.89,Ellipsoidal,138641468,,,2076546357539729792,"0.6501371, 0.056104336, 0.14269575, 0.15106274",Detached,0.6501371264457703
5623923,0.61,SemiDetached,,,,2053544952232812800,"0.13444562, 0.8651161, 0.00043822615, 1.1473494e-09",SemiDetached,0.8651161193847656
9592855,0.6,SemiDetached,270698296,,,2128163029676990848,"0.9634283, 0.0348087, 1.3219953e-06, 0.0017615363",Detached,0.9634283185005188
9205993,0.56,SemiDetached,279912311,,,2106495405004231552,"0.43435064, 0.079854265, 0.0021888893, 0.4836062",Ellipsoidal,0.4836061894893646
5809827,0.67,SemiDetached,239227462,,,2076780416077286400,"0.25900483, 0.18851353, 0.2386931, 0.31378856",Ellipsoidal,0.3137885630130768
7676610,0.85,Ellipsoidal,159105428,,,2102813720380137600,"0.95628834, 0.013518102, 0.001022778, 0.029170793",Detached,0.9562883377075195
10661783,0.62,SemiDetached,406947878,,,2129388577124943104,"0.21023259, 0.7896593, 0.00010809958, 5.8809857e-10",SemiDetached,0.789659321308136
6206751,0.56,SemiDetached,137626636,,,2053631156523041920,"0.5346839, 0.46530935, 6.771447e-06, 2.096886e-08",Detached,0.534683883190155
7456992,0.99,Ellipsoidal,271539232,,,2078012625010605312,"0.12082726, 0.020491146, 0.02987133, 0.8288102",Ellipsoidal,0.8288102149963379
9451096,0.54,SemiDetached,164784457,,,2107281521458169856,"0.6448127, 0.2390474, 0.006309012, 0.10983088",Detached,0.6448127031326294
11134079,0.44,SemiDetached,267749117,,,2129574875626400000,"0.25376374, 0.22303864, 0.2787411, 0.24445659",OverContact,0.27874109148979187
6962018,0.45,SemiDetached,271758083,,,2077886593491156864,"0.35764083, 0.27045992, 0.08017408, 0.29172516",Detached,0.3576408326625824
9053086,0.56,SemiDetached,240196861,,,2082183347496553856,"0.961674, 0.037423253, 1.0539185e-07, 0.0009027273",Detached,0.9616739749908447
5300878,0.5,SemiDetached,170345581,,,2073774591808198784,"0.9520726, 0.018711234, 1.2810069e-08, 0.02921608",Detached,0.9520726203918457
5097446,0.6,SemiDetached,137090953,,,2053453001277142784,"0.677723, 0.23175466, 0.0018758182, 0.088646464",Detached,0.6777229905128479
4743626,0.95,Ellipsoidal,122603719,,,2053065526507821824,"0.12906156, 0.024350403, 0.03521796, 0.81137013",Ellipsoidal,0.8113701343536377
4574310,0.56,SemiDetached,138892474,,,2076259797324320896,"0.94027793, 0.056974147, 6.300829e-07, 0.0027471937",Detached,0.9402779340744019
5215700,0.58,SemiDetached,171027701,,,2073585510176856448,"0.5923365, 0.36392146, 0.0061336616, 0.037608456",Detached,0.5923364758491516
6220497,0.62,SemiDetached,184424413,,,2077021243481702016,"0.7198164, 0.27994066, 6.421795e-05, 0.00017873963",Detached,0.7198163866996765
9899416,0.6,SemiDetached,271547896,,,2080482158185702784,"0.63919264, 0.20083869, 0.058865152, 0.10110351",Detached,0.6391926407814026
10879213,0.45,SemiDetached,28450222,,,2086493772369298048,"0.25409472, 0.503361, 0.16353072, 0.079013616",SemiDetached,0.5033609867095947
9954225,0.56,SemiDetached,275488165,,,2128381252676011904,"0.37129936, 0.1820139, 0.13684495, 0.3098418",Detached,0.3712993562221527
3851193,0.55,SemiDetached,137319204,,,2052768078556507264,"0.912391, 0.08719933, 1.0784576e-05, 0.0003988848",Detached,0.9123910069465637
3558822,0.71,OverContact,138888894,,,2052137057658738048,"0.6108228, 0.38598093, 0.002916775, 0.00027948758",Detached,0.6108227968215942
2305543,0.5,SemiDetached,137347686,,,2051789650647359488,"0.42908746, 0.5643872, 0.00594799, 0.00057733",SemiDetached,0.5643872022628784
8846978,0.77,OverContact,240196019,,,2082152698609548288,"0.18885294, 0.06732266, 0.088078655, 0.65574574",Ellipsoidal,0.6557457447052002
9953894,0.74,OverContact,240178198,,,2128297135736728832,"0.43674338, 0.46168116, 0.08761179, 0.013963665",SemiDetached,0.46168115735054016
7985167,0.47,SemiDetached,268605537,,,2078986002040888960,"0.20887482, 0.054606054, 0.07123046, 0.6652886",Ellipsoidal,0.6652886271476746
7177892,0.5,SemiDetached,164461124,,,2104970068840690432,"0.9927362, 0.006969507, 4.405823e-11, 0.0002943577",Detached,0.9927362203598022
9007918,0.52,SemiDetached,158113583,,,2106440425124182400,"0.986395, 0.0096292, 2.4447683e-10, 0.0039757458",Detached,0.986395001411438
2305372,0.58,SemiDetached,137347875,,,2051793842535760256,"0.5008004, 0.17709026, 0.0048199543, 0.31728938",Detached,0.500800371170044
9833618,0.61,SemiDetached,240178404,,,2128284255136086144,"0.3679945, 0.042019602, 0.06125503, 0.5287309",Ellipsoidal,0.5287309288978577
6314173,0.58,SemiDetached,171967916,,,2075353726713932800,"0.48644444, 0.20799671, 0.0073745353, 0.2981843",Detached,0.4864444434642792
11873166,0.47,SemiDetached,27776385,,,2135292954566999296,"0.5923162, 0.22285771, 0.13463108, 0.050194945",Detached,0.592316210269928
12216706,0.54,SemiDetached,27639585,,,2135374593306646016,"0.44796595, 0.54973364, 0.0022696794, 3.0672218e-05",SemiDetached,0.5497336387634277
11076279,0.55,SemiDetached,399953542,,,2131227441602346624,"0.7421667, 0.24081974, 0.00079311145, 0.016220532",Detached,0.7421666979789734
8081389,0.56,SemiDetached,164778372,,,2106596525714966912,"0.33582357, 0.102947876, 0.13526212, 0.42596644",Ellipsoidal,0.42596644163131714
8823397,0.55,SemiDetached,270615849,,,2126464357233304576,"0.1059222, 0.04924857, 0.4043743, 0.440455",Ellipsoidal,0.44045498967170715
7700578,0.57,SemiDetached,273035117,,,2078735382108704640,"0.18885282, 0.2549286, 0.31869194, 0.23752664",OverContact,0.3186919391155243
8195877,0.48,SemiDetached,240193176,,,2076059995442715392,"0.65742326, 0.08250993, 0.0029772192, 0.25708967",Detached,0.6574232578277588
5513861,0.57,SemiDetached,120251815,,,2103639835867510656,"0.8834802, 0.10685075, 1.26507e-05, 0.009656338",Detached,0.8834801912307739
7108433,0.55,SemiDetached,158922269,,,2102709477234796416,"0.9159049, 0.06852167, 8.472608e-05, 0.015488644",Detached,0.9159048795700073
5444392,0.58,SemiDetached,122446076,,,2101192082470870912,"0.23934317, 0.263053, 0.24465404, 0.2529498",SemiDetached,0.2630529999732971
9163674,0.54,SemiDetached,271545274,,,2079987416613752320,"0.75437814, 0.23673509, 0.0009068008, 0.007979965",Detached,0.7543781399726868
5774375,0.6,SemiDetached,120686652,,,2103794454691824128,"0.9663136, 0.011732354, 4.750278e-06, 0.021949282",Detached,0.9663136005401611
11724091,0.55,SemiDetached,27991843,,,2087235328542463616,"0.43020922, 0.5683226, 0.0014574748, 1.0696933e-05",SemiDetached,0.5683225989341736
8043961,0.63,SemiDetached,272609309,,,2078813069478750720,"0.76629525, 0.099579215, 4.1357136e-05, 0.13408415",Detached,0.7662952542304993
6048106,0.55,SemiDetached,138220041,,,2077390846883825024,"0.98238546, 0.017607642, 2.0054527e-09, 6.852862e-06",Detached,0.9823854565620422
4677321,0.61,SemiDetached,169078070,,,2073272664755190912,"0.8541466, 0.11160051, 5.496014e-05, 0.034197904",Detached,0.8541465997695923
5962514,0.56,SemiDetached,,,,2053609857785915136,"0.8916601, 0.10833955, 1.7508773e-08, 2.7064135e-07",Detached,0.8916600942611694
9357275,0.52,SemiDetached,273042299,,,2080151789302986880,"0.63505685, 0.1497598, 0.0005066336, 0.2146767",Detached,0.6350568532943726
1433980,0.62,SemiDetached,137314140,,,2051705641084833280,"0.843079, 0.1568416, 5.8172604e-06, 7.355303e-05",Detached,0.8430789709091187
8553788,0.54,SemiDetached,159047672,,,2126954258383144320,"0.888782, 0.10249219, 1.8374525e-05, 0.008707519",Detached,0.8887820243835449
8262223,0.53,SemiDetached,239291500,,,2076076140212025216,"0.9775389, 0.020044198, 8.050466e-09, 0.002416965",Detached,0.9775388836860657
6311637,0.56,SemiDetached,171094123,,,2075347340113181184,"0.84272844, 0.11852372, 0.00010451728, 0.0386434",Detached,0.8427284359931946
9101400,0.55,SemiDetached,272084882,,,2079811082437598848,"0.16439617, 0.07305525, 0.078136936, 0.68441164",Ellipsoidal,0.6844116449356079
5211385,0.9,Ellipsoidal,169814740,,,2073692334594282880,"0.9888448, 0.00021221083, 0.0003410397, 0.010601974",Detached,0.9888448119163513
10735564,0.53,SemiDetached,26961075,,,2128848442038893696,"0.641308, 0.3586912, 8.0674806e-07, 4.759627e-09",Detached,0.6413080096244812
8841616,0.59,SemiDetached,268610013,,,2079198173425835520,"0.7409695, 0.21383353, 0.00071239576, 0.04448463",Detached,0.7409694790840149
9282687,0.54,SemiDetached,63363382,,,2126733703221996032,"0.89461213, 0.03064989, 2.387565e-07, 0.07473784",Detached,0.8946121335029602
9843435,0.59,SemiDetached,,,,2080336099239067136,"0.7135662, 0.28422743, 0.00069851166, 0.0015078431",Detached,0.7135661840438843
9906590,0.63,SemiDetached,273373040,,,2080306240626310144,"0.22543624, 0.77450156, 6.219366e-05, 2.6931035e-10",SemiDetached,0.7745015621185303
9711751,0.49,SemiDetached,63289629,,,2128265048042090752,"0.08282172, 0.9144795, 0.0026332662, 6.551352e-05",SemiDetached,0.9144794940948486
11616200,0.49,SemiDetached,27234471,,,2135031511317504640,"0.23820098, 0.7617446, 5.435632e-05, 8.726307e-11",SemiDetached,0.7617446184158325
4380283,0.49,SemiDetached,139107074,,,2076265020004934912,"0.71824586, 0.079563014, 0.00011644057, 0.20207472",Detached,0.7182458639144897
4902030,0.39,Detached,237191978,,,2103503805663484672,"0.8207064, 0.17929356, 1.8940211e-08, 3.4105274e-09",Detached,0.8207064270973206
8112013,0.47,SemiDetached,272489100,,,2078829459073922304,"0.961833, 0.03809202, 3.3451606e-08, 7.495586e-05",Detached,0.9618330001831055
9110346,0.44,SemiDetached,274020593,,,2079422851752823040,"0.49775553, 0.19494309, 0.06426871, 0.24303266",Detached,0.4977555274963379
5479973,0.58,SemiDetached,171975435,,,2075058340339015424,"0.5363731, 0.4636206, 6.2727645e-06, 4.2844633e-08",Detached,0.5363730788230896
8411947,0.47,SemiDetached,164409582,,,2105356929432987392,"0.65531206, 0.1031842, 0.0003279256, 0.24117576",Detached,0.6553120613098145
10581918,0.54,SemiDetached,164456217,,,2107671057811634176,"0.2689867, 0.2035076, 0.27575892, 0.25174674",OverContact,0.27575892210006714
5962716,0.47,SemiDetached,137756086,,,2053609376749634816,"0.8284059, 0.13218755, 0.0005354022, 0.038871173",Detached,0.8284059166908264
9101279,0.58,SemiDetached,272084985,,,2079805103843400704,"0.25936374, 0.29750556, 0.31058437, 0.13254629",OverContact,0.3105843663215637
6363494,0.48,SemiDetached,137342155,,,2101713938176422016,"0.3761383, 0.14752404, 0.0124469185, 0.46389076",Ellipsoidal,0.46389076113700867
9637265,0.88,Ellipsoidal,279911574,,,2106552613968915840,"0.19620101, 0.24597305, 0.30666292, 0.251163",OverContact,0.306662917137146
3338660,0.6,SemiDetached,122450906,,,2052825699834051200,"0.34294444, 0.15534712, 0.21811026, 0.28359818",Detached,0.3429444432258606
4678875,0.55,SemiDetached,169456938,,,2073634507153380992,"0.2610957, 0.73327327, 0.0056281635, 2.8862094e-06",SemiDetached,0.7332732677459717
9637299,0.44,SemiDetached,279911561,,,2106553026285781888,"0.3153947, 0.20470898, 0.23818174, 0.24171466",Detached,0.31539469957351685
2708156,0.57,SemiDetached,122375269,,,2051296416599937536,"0.53934467, 0.22246121, 0.015359789, 0.22283427",Detached,0.5393446683883667
5296276,0.94,Ellipsoidal,169081194,,,2073727244089557888,"0.073010266, 0.013065036, 0.018677285, 0.8952474",Ellipsoidal,0.8952473998069763
11819135,0.57,SemiDetached,27187641,,,2135057659078885248,"0.9170402, 0.034626447, 5.0863366e-07, 0.048332736",Detached,0.917040228843689
8330575,0.51,SemiDetached,185058326,,,2081882905944268288,"0.1877416, 0.07596276, 0.10382806, 0.63246757",Ellipsoidal,0.6324675679206848
3530668,0.48,SemiDetached,121085080,,,2099611775020988288,"0.89845264, 0.09639097, 1.9925998e-05, 0.005136538",Detached,0.898452639579773
7549265,0.89,Ellipsoidal,273141646,,,2078729644032357888,"0.7733815, 0.16588074, 0.015731325, 0.045006517",Detached,0.7733814716339111
3735597,0.67,SemiDetached,121457732,,,2099586722473811200,"0.48160732, 0.5167912, 0.0015973422, 4.156803e-06",SemiDetached,0.5167912244796753
6863229,0.61,SemiDetached,63006634,,,2125770904692101760,"0.83315355, 0.16556528, 4.3672917e-05, 0.0012375404",Detached,0.8331535458564758
4670267,0.6,SemiDetached,184164800,,,2076228667400687488,"0.955302, 0.030046985, 2.570493e-07, 0.014650764",Detached,0.9553020000457764
9207508,0.57,SemiDetached,158274148,,,2106463480509335424,"0.43261352, 0.5672209, 0.0001646469, 9.731867e-07",SemiDetached,0.56722092628479
5306862,0.54,SemiDetached,171879604,,,2073550768170415104,"0.9900406, 0.009781204, 2.5166136e-09, 0.0001781699",Detached,0.9900406002998352
8380743,0.57,SemiDetached,272719092,,,2078932022892184064,"0.50703925, 0.14825371, 0.058326613, 0.28638047",Detached,0.5070392489433289
9479460,0.53,SemiDetached,272845625,,,2080259923697814784,"0.55990916, 0.21308038, 0.01892718, 0.2080833",Detached,0.5599091649055481
6470516,0.56,SemiDetached,171510964,,,2075371460650639104,"0.14946564, 0.08437457, 0.3889967, 0.37716308",OverContact,0.3889966905117035
5036538,0.36,Detached,169931561,,,2073665637077534976,"0.4712037, 0.32264957, 0.1452765, 0.060870193",Detached,0.4712037146091461
9657096,0.94,Ellipsoidal,271354390,,,2080092312592633216,"0.6418984, 0.09683939, 0.022905443, 0.23835683",Detached,0.6418983936309814
7025540,0.39,Detached,158992567,,,2102699615990109952,"0.5552876, 0.31556952, 0.018485453, 0.11065734",Detached,0.5552875995635986
5039441,0.39,Detached,170740143,,,2073575717651114752,"0.29836154, 0.24351853, 0.24755584, 0.21056417",Detached,0.29836153984069824
9540450,0.44,SemiDetached,272845524,,,2080260404734162432,"0.10105534, 0.4819175, 0.25572294, 0.16130412",SemiDetached,0.48191750049591064
11401845,0.56,SemiDetached,26415181,,,2129931701509187584,"0.7800332, 0.17043182, 0.0002436954, 0.04929129",Detached,0.7800331711769104
9851944,0.62,SemiDetached,268387175,,,2085510916355842304,"0.64853, 0.18090068, 0.00093104545, 0.16963825",Detached,0.6485300064086914
6852488,0.56,SemiDetached,158723781,,,2102515275992040832,"0.7717884, 0.09907998, 0.00090851216, 0.12822305",Detached,0.7717884182929993
9108058,0.56,SemiDetached,273382627,,,2079376706626519040,"0.7190693, 0.15181261, 0.021274913, 0.107843116",Detached,0.7190693020820618
9641031,0.44,SemiDetached,158660631,,,2130371574879626112,"0.3141349, 0.11555883, 0.15842089, 0.41188532",Ellipsoidal,0.4118853211402893
4544587,0.49,SemiDetached,120684604,,,2100291238847679872,"0.25804576, 0.7417641, 0.00018802953, 2.2438203e-06",SemiDetached,0.7417641282081604
11175495,0.66,SemiDetached,48188257,,,2143767990191236096,"0.34817812, 0.42550132, 0.1698234, 0.056497164",SemiDetached,0.4255013167858124
7097571,0.55,SemiDetached,164674992,,,2104259921767399168,"0.89851665, 0.10107898, 2.9082576e-06, 0.000401401",Detached,0.8985166549682617
9119652,0.43,SemiDetached,185061911,,,2082281891225618304,"0.2409437, 0.73690325, 0.016759682, 0.00539341",SemiDetached,0.7369032502174377
2308957,0.59,SemiDetached,137818107,,,2051824869377151104,"0.26896518, 0.7210351, 0.009995251, 4.3693985e-06",SemiDetached,0.7210351228713989
7203179,0.56,SemiDetached,63368922,,,2125844438833660288,"0.9090714, 0.090880565, 1.5536402e-06, 4.647255e-05",Detached,0.9090713858604431
4665989,0.52,SemiDetached,378087071,,,2076451043623747072,"0.34811005, 0.3057442, 0.083129294, 0.2630164",Detached,0.34811004996299744
11250867,0.38,Detached,27391284,,,2134791371106839168,"0.78135335, 0.011799225, 1.421601e-06, 0.20684609",Detached,0.7813533544540405
7137798,0.51,SemiDetached,272950261,,,2078692947830919936,"0.28599617, 0.694015, 0.018081864, 0.0019069276",SemiDetached,0.6940150260925293
10547209,0.64,SemiDetached,272280918,,,2086596855884733312,"0.6008579, 0.34055084, 0.032172173, 0.026419058",Detached,0.6008579134941101
6629588,0.55,SemiDetached,273505616,,,2076928197311883648,"0.9465252, 0.04314934, 1.0851098e-07, 0.010325365",Detached,0.9465252161026001
11811454,0.47,SemiDetached,407000096,,,2130046424375743232,"0.24736127, 0.22502933, 0.29444855, 0.23316078",OverContact,0.2944485545158386
2161623,0.54,SemiDetached,137315589,,,2051798274941842432,"0.6633272, 0.30784318, 0.019212935, 0.009616559",Detached,0.6633272171020508
6466939,0.41,SemiDetached,170653053,,,2075409840479088512,"0.43681148, 0.37225834, 0.11934701, 0.07158317",Detached,0.4368114769458771
10090246,0.63,SemiDetached,273045319,,,2080362315719887488,"0.48724508, 0.39939648, 0.083243325, 0.030115072",Detached,0.4872450828552246
4909707,0.72,OverContact,121119758,,,2100579413973234944,"0.35875002, 0.30729777, 0.18398312, 0.14996916",Detached,0.35875001549720764
7212722,0.43,SemiDetached,271671688,,,2077912363295265792,"0.52794725, 0.33711594, 0.09159318, 0.043343537",Detached,0.5279472470283508
5017058,0.48,SemiDetached,,,,2053262343392836864,"0.5076267, 0.42349106, 0.055116758, 0.013765444",Detached,0.5076267123222351
8906039,0.71,OverContact,274021417,,,2079308021507985664,"0.21698743, 0.7805382, 0.0024732684, 9.844903e-07",SemiDetached,0.7805382013320923
10857342,0.57,SemiDetached,267749745,,,2129465027543720704,"0.22246973, 0.0058537573, 0.000637511, 0.77103907",Ellipsoidal,0.7710390686988831
4851217,0.58,SemiDetached,184246521,,,2076326008537958912,"0.9791301, 0.020665692, 1.255907e-08, 0.0002042933",Detached,0.9791300892829895
4826439,0.54,SemiDetached,121865891,,,2101238055798369024,"0.3955501, 0.23957595, 0.026957378, 0.3379166",Detached,0.39555010199546814
9236858,0.45,SemiDetached,273868474,,,2079476109348453504,"0.27914593, 0.23622581, 0.23209336, 0.25253496",Detached,0.2791459262371063
9656543,0.37,Detached,271254559,,,2080097092898358656,"0.30115497, 0.6976085, 0.0012365499, 4.1572218e-08",SemiDetached,0.697608470916748
10937609,0.5,SemiDetached,416527532,,,2086861116633163904,"0.53549373, 0.19837779, 0.0011232917, 0.26500514",Detached,0.5354937314987183
12257908,0.63,SemiDetached,350738423,,,2130183420952749568,"0.49339622, 0.4687553, 0.035331555, 0.002516954",Detached,0.49339622259140015
8193315,0.43,SemiDetached,269264461,,,2076095214175381248,"0.28476733, 0.71228933, 0.0027803774, 0.0001629195",SemiDetached,0.7122893333435059
