KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
,,, 0279615979,0.777,OverContact,5479695649071593216,"0.051577218, 0.011683577, 0.121229336, 0.8155098",Ellipsoidal,0.8155097961425781
,,, 0279741942,0.091,Detached,4722668561767782912,"0.9933977, 0.0061421217, 0.00037345485, 8.668204e-05",Detached,0.9933977127075195
,,, 0279871974,0.438,SemiDetached,2210776283238478592,"0.9951362, 0.0036632551, 0.0010290596, 0.0001714478",Detached,0.9951362013816833
,,, 0280033934,0.761,OverContact,2251195189666315136,"0.0030035358, 0.9666833, 0.029086383, 0.0012266807",SemiDetached,0.9666833281517029
,,, 0280055342,0.628,SemiDetached,6011254579884098944,"1.1800143e-05, 0.9999864, 6.614291e-07, 1.0579703e-06",SemiDetached,0.9999864101409912
,,, 0281498280,0.427,SemiDetached,4920056565677305600,"0.99464923, 0.004195142, 0.0010182618, 0.00013734328",Detached,0.9946492314338684
,,, 0282270717,0.636,SemiDetached,3315169399041560832,"0.0002798116, 0.9995828, 0.00011436591, 2.2954384e-05",SemiDetached,0.999582827091217
,,, 0282368998,0.627,SemiDetached,1858029932033512320,"0.0019326371, 0.99705184, 0.0006882098, 0.00032734466",SemiDetached,0.9970518350601196
,,, 0282925798,0.571,SemiDetached,1619736556503017984,"0.0021953913, 0.99746513, 0.00023572052, 0.000103841885",SemiDetached,0.9974651336669922
,,, 0283640314,0.422,SemiDetached,2009263805058016256,"0.8248639, 0.17114, 0.0033072636, 0.0006887701",Detached,0.8248639106750488
,,, 0284364590,0.621,SemiDetached,2141812435744567808,"0.0011870052, 0.9977187, 0.0008868195, 0.00020758655",SemiDetached,0.9977186918258667
,,, 0284457791,0.397,Detached,2143293894520607360,"0.9318994, 0.06630701, 0.0011048209, 0.0006887242",Detached,0.9318994283676147
,,, 0284595199,0.498,SemiDetached,1526621047051675648,"0.20074725, 0.797929, 0.0010231955, 0.00030056067",SemiDetached,0.7979289889335632
,,, 0284703623,0.831,Ellipsoidal,3287574543401563264,"0.001333691, 0.67481935, 0.3199913, 0.0038556643",SemiDetached,0.6748193502426147
,,, 0284863911,0.887,Ellipsoidal,3387920574461267840,"0.0056098565, 0.25540045, 0.69233316, 0.046656452",OverContact,0.6923331618309021
,,, 0284925600,0.532,SemiDetached,426977546611083648,"0.00051233714, 0.9986071, 0.00071037345, 0.00017029082",SemiDetached,0.9986070990562439
,,, 0285392907,0.589,SemiDetached,4578388683169888256,"0.00091758906, 0.9968432, 0.0018022167, 0.00043698456",SemiDetached,0.9968432188034058
,,, 0286169068,0.803,Ellipsoidal,1600050006966185088,"0.005319291, 0.23038062, 0.749427, 0.014873111",OverContact,0.7494270205497742
,,, 0286169292,0.823,Ellipsoidal,1599118136502393216,"0.002093255, 0.6000392, 0.39220276, 0.005664826",SemiDetached,0.6000391840934753
,,, 0286191384,0.449,SemiDetached,3475630373651642496,"0.9629195, 0.03562652, 0.0012901977, 0.00016376186",Detached,0.9629194736480713
,,, 0286338346,0.763,OverContact,4599518616595996800,"0.002839183, 0.49093777, 0.49777898, 0.008444015",OverContact,0.497778981924057
,,, 0286380389,0.545,SemiDetached,4599349227382968064,"0.05060732, 0.89349747, 0.04623652, 0.009658675",SemiDetached,0.8934974670410156
,,, 0286566392,0.552,SemiDetached,468023105937799808,"5.8403188e-05, 0.9997199, 0.00016531866, 5.636315e-05",SemiDetached,0.9997199177742004
,,, 0287095354,0.635,SemiDetached,1023682919309621632,"0.009815097, 0.9868442, 0.0026352974, 0.0007053306",SemiDetached,0.9868441820144653
,,, 0287174076,0.748,OverContact,2475541431981963392,"0.0016662651, 0.95693827, 0.040704522, 0.00069087266",SemiDetached,0.9569382667541504
,,, 0287175225,0.683,SemiDetached,2464167465228786816,"0.0005762363, 0.9984988, 0.0007245255, 0.00020045256",SemiDetached,0.998498797416687
,,, 0287351976,0.555,SemiDetached,5221121193167324416,"0.0051257024, 0.9941533, 0.0006500151, 7.0993796e-05",SemiDetached,0.9941533207893372
,,, 0287669537,0.579,SemiDetached,6085393545134080640,"0.017999426, 0.95669293, 0.01787145, 0.0074362396",SemiDetached,0.9566929340362549
,,, 0288391801,0.784,OverContact,1705368995975422464,"4.012967e-05, 0.8478682, 0.15163608, 0.0004554992",SemiDetached,0.8478682041168213
,,, 0288434781,0.2,Detached,1551592777184626688,"0.9993777, 0.00053344277, 6.7426794e-05, 2.1337293e-05",Detached,0.9993777275085449
,,, 0288778712,0.78,OverContact,2170194374207546496,"0.014275979, 0.09921116, 0.7319445, 0.15456836",OverContact,0.7319445013999939
,,, 0288882010,0.513,SemiDetached,2111354834081321344,"0.04013113, 0.95647883, 0.0031912741, 0.00019884943",SemiDetached,0.9564788341522217
5759623,,, 0289166536,0.834,Ellipsoidal,2111113353839849984,"0.13870783, 0.4223012, 0.34456328, 0.09442768",SemiDetached,0.42230120301246643
6413249,,, 0289370888,0.703,OverContact,2111264742846821632,"0.0031762403, 0.99340993, 0.0030857248, 0.00032803963",SemiDetached,0.9934099316596985
,,, 0289716926,0.647,SemiDetached,853653612260230400,"0.002976471, 0.9851339, 0.01084494, 0.0010447659",SemiDetached,0.9851338863372803
,,, 0289722957,0.536,SemiDetached,2148619138570994816,"0.010345056, 0.9842472, 0.0049158814, 0.00049181294",SemiDetached,0.9842472076416016
,,, 0289801742,0.63,SemiDetached,3757515399479743232,"0.0014083674, 0.9971124, 0.0012487068, 0.00023059435",SemiDetached,0.9971123933792114
,,, 0289969374,0.738,OverContact,1138420290562688640,"0.0035584576, 0.98521173, 0.010582688, 0.0006470188",SemiDetached,0.9852117300033569
11504943,,, 0290034099,0.782,OverContact,2129993583397831040,"0.0016594569, 0.9850668, 0.012974644, 0.00029907693",SemiDetached,0.9850667715072632
,,, 0290410988,0.737,OverContact,5765564961441973120,"0.0003716195, 0.9589488, 0.039790113, 0.00088948256",SemiDetached,0.9589487910270691
,,, 0290547036,0.604,SemiDetached,4634523910025064576,"0.0026528037, 0.99607027, 0.0009291539, 0.00034775218",SemiDetached,0.9960702657699585
,,, 0292013448,0.403,SemiDetached,6722220784336851840,"0.020661399, 0.978084, 0.0011069247, 0.00014762867",SemiDetached,0.9780840277671814
,,, 0293151358,0.571,SemiDetached,5811660886931565696,"0.011167673, 0.95798236, 0.02873105, 0.0021190164",SemiDetached,0.9579823613166809
,,, 0294191640,0.511,SemiDetached,5366582187778186112,"0.08611709, 0.91196096, 0.0010258651, 0.00089616445",SemiDetached,0.9119609594345093
,,, 0294197236,0.607,SemiDetached,5810706476473076352,"0.00021351801, 0.9997278, 4.5503028e-05, 1.3099861e-05",SemiDetached,0.9997277855873108
,,, 0294200378,0.574,SemiDetached,5812440749914795520,"0.00022209524, 0.9997042, 5.871579e-05, 1.4907249e-05",SemiDetached,0.9997041821479797
,,, 0294206429,0.633,SemiDetached,5485458533110058240,"0.00059457694, 0.99890304, 0.0003630246, 0.0001392655",SemiDetached,0.9989030361175537
,,, 0294273900,0.829,Ellipsoidal,5485514157229578112,"0.0048219813, 0.35833517, 0.6175042, 0.019338686",OverContact,0.6175041794776917
,,, 0294396726,0.657,SemiDetached,5487045025310048000,"0.0008318645, 0.9985826, 0.0005432123, 4.2434775e-05",SemiDetached,0.9985826015472412
11788093,,, 0294601335,0.734,OverContact,2087682378796388352,"0.04085312, 0.1959785, 0.43657807, 0.3265904",OverContact,0.43657806515693665
,,, 0294784522,0.848,Ellipsoidal,4654805913840736640,"0.020082727, 0.062873326, 0.47125268, 0.44579124",OverContact,0.4712526798248291
10833419,,, 0295111026,0.544,SemiDetached,2084380549683884800,"0.011776831, 0.9876436, 0.00047619626, 0.0001033213",SemiDetached,0.9876435995101929
,,, 0298246821,0.774,OverContact,1587269421243711872,"0.0036601755, 0.735249, 0.25478867, 0.00630212",SemiDetached,0.7352489829063416
,,, 0298498697,0.808,Ellipsoidal,4594961454434214144,"0.013134892, 0.9247445, 0.05968817, 0.0024323608",SemiDetached,0.9247444868087769
,,, 0298541138,0.644,SemiDetached,4569841324592474240,"0.0010027539, 0.9984274, 0.00048314733, 8.67749e-05",SemiDetached,0.9984273910522461
,,, 0298544913,0.46,SemiDetached,4580403542529188224,"0.013590631, 0.9856412, 0.00056608947, 0.00020205765",SemiDetached,0.9856411814689636
,,, 0298734307,0.659,SemiDetached,2154254685419240064,"0.0012139875, 0.9979911, 0.0007470641, 4.7921956e-05",SemiDetached,0.9979910850524902
,,, 0299091036,0.566,SemiDetached,2139516694122771584,"5.529172e-05, 0.99962676, 0.00022110995, 9.682164e-05",SemiDetached,0.9996267557144165
,,, 0299160301,0.289,Detached,2133105166944535168,"0.99322647, 0.0050966875, 0.0013982286, 0.00027859496",Detached,0.9932264685630798
,,, 0300324638,0.458,SemiDetached,5281277059169219840,"0.015220806, 0.98418576, 0.0005271361, 6.6276225e-05",SemiDetached,0.9841857552528381
,,, 0300443831,0.883,Ellipsoidal,5267846696433877504,"0.015672935, 0.0023687498, 0.051744662, 0.93021363",Ellipsoidal,0.9302136301994324
,,, 0300654002,0.563,SemiDetached,5267716679183867264,"0.0074755508, 0.99162126, 0.000763554, 0.00013971781",SemiDetached,0.9916212558746338
,,, 0301022235,0.566,SemiDetached,4754309585837775232,"0.0034046797, 0.99581486, 0.00059307157, 0.00018738367",SemiDetached,0.995814859867096
,,, 0301405723,0.59,SemiDetached,3262960425129476864,"0.009270425, 0.96632296, 0.019558324, 0.0048482865",SemiDetached,0.9663229584693909
,,, 0302457456,0.58,SemiDetached,5150422943394260224,"0.006545529, 0.9918263, 0.0011730463, 0.00045515335",SemiDetached,0.9918262958526611
,,, 0302627455,0.607,SemiDetached,534287648090420352,"1.0362297e-05, 0.9999392, 2.3897042e-05, 2.653307e-05",SemiDetached,0.9999392032623291
,,, 0302771290,0.564,SemiDetached,541801332594262912,"0.010239666, 0.9876143, 0.0018813505, 0.0002646617",SemiDetached,0.9876142740249634
,,, 0302995864,0.617,SemiDetached,5222800770198682496,"7.452131e-05, 0.9998814, 2.5757412e-05, 1.8331453e-05",SemiDetached,0.999881386756897
,,, 0303682287,0.764,OverContact,3392919061696500352,"0.13459931, 0.053076785, 0.5410789, 0.2712451",OverContact,0.5410789251327515
,,, 0303833577,0.784,OverContact,2179794175880486272,"0.03332118, 0.37599352, 0.5489243, 0.041760985",OverContact,0.5489243268966675
,,, 0303909865,0.425,SemiDetached,4637645079939012736,"0.11712041, 0.8793183, 0.00225442, 0.0013068216",SemiDetached,0.8793182969093323
,,, 0305386053,0.552,SemiDetached,1960281592830251136,"0.02489823, 0.9472228, 0.02286548, 0.0050134775",SemiDetached,0.9472228288650513
,,, 0305633328,0.622,SemiDetached,2192432168679252096,"3.8134287e-05, 0.99939346, 0.0004436689, 0.0001247306",SemiDetached,0.9993934631347656
,,, 0305832152,0.604,SemiDetached,414938061776891264,"2.516932e-06, 0.99991083, 6.170838e-05, 2.4915158e-05",SemiDetached,0.999910831451416
,,, 0306107122,0.389,Detached,5910439912059420160,"0.9962262, 0.0032805684, 0.00043022746, 6.2929656e-05",Detached,0.9962261915206909
,,, 0306578324,0.842,Ellipsoidal,5274592131553396736,"0.0032674952, 0.014594846, 0.57316643, 0.40897125",OverContact,0.5731664299964905
,,, 0306773020,0.515,SemiDetached,5271286209324058624,"0.03127001, 0.96673954, 0.0018460068, 0.00014444653",SemiDetached,0.9667395353317261
,,, 0306956190,0.608,SemiDetached,403055880133735936,"0.00018008727, 0.99971527, 5.5697317e-05, 4.8970982e-05",SemiDetached,0.999715268611908
,,, 0307216760,0.847,Ellipsoidal,5270126323338061696,"0.046834223, 0.0068559824, 0.76096445, 0.18534534",OverContact,0.7609644532203674
,,, 0308015513,0.163,Detached,740105573286562176,"0.99606377, 0.0030738967, 0.00082398986, 3.8399037e-05",Detached,0.996063768863678
,,, 0308076113,0.747,OverContact,3564906663378574208,"0.00038934802, 0.99752027, 0.001984699, 0.000105768464",SemiDetached,0.9975202679634094
,,, 0308184924,0.311,Detached,5223345131532420992,"0.9970667, 0.0014534855, 0.0012200627, 0.00025965908",Detached,0.9970666766166687
,,, 0308457026,1.01,Ellipsoidal,5289712581099201792,"0.011308704, 0.00051240437, 0.005394556, 0.9827844",Ellipsoidal,0.9827843904495239
,,, 0308751185,0.94,Ellipsoidal,5274745135468622592,"0.0042261, 0.0016907698, 0.021333607, 0.9727496",Ellipsoidal,0.9727495908737183
,,, 0309402205,0.709,OverContact,5276182575122609792,"0.0012805089, 0.9963308, 0.0023228277, 6.594356e-05",SemiDetached,0.9963307976722717
,,, 0309434176,0.348,Detached,5195173405946549376,"0.99610007, 0.003320794, 0.0004909568, 8.805503e-05",Detached,0.9961000680923462
,,, 0309598681,0.504,SemiDetached,6229551236204403072,"0.0016572037, 0.9903018, 0.005026096, 0.003014825",SemiDetached,0.990301787853241
,,, 0309720946,0.427,SemiDetached,1608302082250699648,"0.019453412, 0.97085303, 0.009426778, 0.0002667274",SemiDetached,0.9708530306816101
,,, 0309809572,0.852,Ellipsoidal,1592064185294453376,"0.002272598, 0.052703727, 0.92657596, 0.01844781",OverContact,0.9265759587287903
,,, 0309828087,0.41,SemiDetached,1594147725469406464,"0.9973152, 0.0025359506, 0.00012064637, 2.8229786e-05",Detached,0.9973152279853821
,,, 0310169616,0.74,OverContact,1403138125950318208,"1.414543e-05, 0.9960175, 0.0039122812, 5.5997883e-05",SemiDetached,0.9960175156593323
,,, 0310170498,0.857,Ellipsoidal,1403049512185012992,"0.0035365152, 0.0003400258, 0.020545488, 0.975578",Ellipsoidal,0.9755780100822449
,,, 0310308203,0.593,SemiDetached,5272868887594862464,"0.05079773, 0.90976596, 0.030774394, 0.008661906",SemiDetached,0.9097659587860107
,,, 0310516902,0.56,SemiDetached,1379841948458804352,"0.0022468043, 0.9969921, 0.00059165584, 0.00016948636",SemiDetached,0.9969921112060547
,,, 0310519261,0.754,OverContact,1330082720813957120,"0.034320187, 0.51500916, 0.42661256, 0.024058087",SemiDetached,0.5150091648101807
,,, 0310556491,0.495,SemiDetached,5860588467228211968,"0.7298397, 0.26217428, 0.0021204015, 0.00586573",Detached,0.7298396825790405
,,, 0311103813,0.681,SemiDetached,5802659082146816512,"0.0042955233, 0.9841703, 0.010254012, 0.001280185",SemiDetached,0.9841703176498413
5499914,,, 0311945765,0.646,SemiDetached,2062485287453921280,"9.7737895e-05, 0.9998292, 5.8247973e-05, 1.477834e-05",SemiDetached,0.9998291730880737
,,, 0312286761,0.802,Ellipsoidal,2167237061591548544,"0.0010843028, 0.60170525, 0.39335114, 0.0038592294",SemiDetached,0.6017052531242371
,,, 0312865025,0.562,SemiDetached,1137428256197026688,"0.005630222, 0.9940416, 0.00026462562, 6.352571e-05",SemiDetached,0.9940416216850281
,,, 0314459000,0.852,Ellipsoidal,2177042648031977600,"0.043616127, 0.109581664, 0.6937919, 0.15301032",OverContact,0.693791925907135
,,, 0315120782,0.429,SemiDetached,5661733233706488832,"0.99106884, 0.0079089785, 0.00097635284, 4.587717e-05",Detached,0.9910688400268555
,,, 0315287999,0.579,SemiDetached,2013679340674718208,"0.06852936, 0.9210671, 0.009846819, 0.0005566897",SemiDetached,0.9210671186447144
,,, 0315777423,0.535,SemiDetached,2178633194680757888,"0.10792067, 0.8884719, 0.0026495503, 0.00095792935",SemiDetached,0.8884719014167786
,,, 0315937374,0.829,Ellipsoidal,462216172719383552,"0.034099862, 0.07206288, 0.30099386, 0.5928435",Ellipsoidal,0.5928434729576111
,,, 0316250867,0.78,OverContact,446675950249132544,"0.098940745, 0.09339395, 0.7232535, 0.08441177",OverContact,0.7232534885406494
,,, 0316633520,0.535,SemiDetached,4569662722672317440,"0.015568991, 0.9812795, 0.0025492082, 0.00060236495",SemiDetached,0.9812794923782349
,,, 0316660881,0.632,SemiDetached,2005940973537238656,"4.4855286e-05, 0.9998547, 7.176021e-05, 2.866703e-05",SemiDetached,0.9998546838760376
,,, 0317411334,0.333,Detached,2998632199112213248,"0.12578472, 0.75220364, 0.08072037, 0.041291274",SemiDetached,0.752203643321991
,,, 0317470793,0.749,OverContact,2228618333299303808,"0.0012584958, 0.9898997, 0.008528533, 0.00031318192",SemiDetached,0.9898996949195862
,,, 0317642317,0.72,OverContact,5237207155697930496,"6.3918815e-05, 0.9995435, 0.00038111545, 1.1531239e-05",SemiDetached,0.9995434880256653
,,, 0318217844,0.61,SemiDetached,1017991469167531136,"0.033372372, 0.9421209, 0.018182395, 0.0063243373",SemiDetached,0.9421209096908569
,,, 0318649597,0.588,SemiDetached,6342160266479772288,"0.00036694334, 0.99922216, 0.00027683785, 0.0001340117",SemiDetached,0.9992221593856812
,,, 0318825030,0.266,Detached,5335874065024937728,"0.9973465, 0.0022723346, 0.0003437911, 3.728809e-05",Detached,0.9973465204238892
,,, 0320228013,0.55,SemiDetached,5333574672615611776,"0.010512651, 0.98154986, 0.0066206264, 0.001316798",SemiDetached,0.981549859046936
,,, 0320268279,0.772,OverContact,421810387409866368,"0.0061505386, 0.8881169, 0.103750266, 0.0019823427",SemiDetached,0.8881168961524963
,,, 0320536498,0.89,Ellipsoidal,3147156085219036160,"0.06606885, 0.012445115, 0.30928418, 0.6122018",Ellipsoidal,0.6122018098831177
,,, 0320947341,0.523,SemiDetached,266707921371366912,"0.96362853, 0.03389374, 0.0021810916, 0.00029654626",Detached,0.9636285305023193
,,, 0322390461,0.619,SemiDetached,2219505890166498048,"0.98621714, 0.0079532135, 0.0052975654, 0.0005321112",Detached,0.9862171411514282
,,, 0322493523,0.469,SemiDetached,2348053604201400192,"0.0042690616, 0.99175304, 0.0035805537, 0.00039734977",SemiDetached,0.9917530417442322
,,, 0322512913,0.785,OverContact,5127557701445884032,"0.11727398, 0.038553577, 0.4655739, 0.37859854",OverContact,0.46557390689849854
,,, 0322549898,0.459,SemiDetached,999341930893656576,"0.9988255, 0.0006611041, 0.00040684815, 0.00010661399",Detached,0.9988254904747009
,,, 0323143096,0.395,Detached,2283626831313777536,"0.9947187, 0.0047168992, 0.0005144501, 5.002646e-05",Detached,0.9947186708450317
,,, 0323442776,0.775,OverContact,4614466172234668672,"0.005182663, 0.81393033, 0.17849296, 0.0023939959",SemiDetached,0.813930332660675
,,, 0324596129,0.603,SemiDetached,1981479043153671296,"0.0005866897, 0.9984079, 0.0006840173, 0.00032142102",SemiDetached,0.9984079003334045
,,, 0325901255,0.477,SemiDetached,1976842574416674944,"0.06595758, 0.93360054, 0.00034732005, 9.4529394e-05",SemiDetached,0.9336005449295044
,,, 0326242641,0.813,Ellipsoidal,5129405572471074944,"0.018724922, 0.7365186, 0.23793334, 0.0068232175",SemiDetached,0.7365186214447021
,,, 0326374705,0.631,SemiDetached,2004462581389890048,"0.000342443, 0.9993113, 0.00026565275, 8.048873e-05",SemiDetached,0.9993113279342651
,,, 0326630342,0.672,SemiDetached,2013082134073296512,"4.1795242e-06, 0.99997795, 1.5627254e-05, 2.3000991e-06",SemiDetached,0.9999779462814331
,,, 0327121759,0.554,SemiDetached,422841488796322304,"0.00807795, 0.9904389, 0.0011879032, 0.00029529925",SemiDetached,0.9904388785362244
,,, 0327121928,0.259,Detached,422834994805772928,"0.99920565, 0.00051535934, 0.00020650403, 7.244039e-05",Detached,0.9992056488990784
,,, 0327583823,0.592,SemiDetached,428246623544412416,"0.0005193808, 0.998694, 0.00067588734, 0.00011071942",SemiDetached,0.9986940026283264
,,, 0327996089,0.378,Detached,2320916905609583872,"0.0030580922, 0.99608445, 0.00075537834, 0.00010212289",SemiDetached,0.996084451675415
,,, 0329118239,0.556,SemiDetached,1303391633670077952,"0.019144112, 0.97913235, 0.0014092406, 0.00031417148",SemiDetached,0.979132354259491
,,, 0329246824,0.649,SemiDetached,1422457296869193856,"0.0041651507, 0.98697543, 0.008093074, 0.00076629926",SemiDetached,0.9869754314422607
,,, 0329248002,0.498,SemiDetached,1420931041586549888,"0.0011183211, 0.9987575, 9.9541874e-05, 2.466639e-05",SemiDetached,0.9987574815750122
,,, 0329770815,0.399,Detached,2005481553795602432,"0.5520784, 0.44574597, 0.0018604911, 0.00031508735",Detached,0.5520784258842468
,,, 0330234754,0.606,SemiDetached,2006106248189262976,"0.0004360828, 0.9994147, 0.00011567149, 3.3620552e-05",SemiDetached,0.9994146823883057
,,, 0330829235,0.676,SemiDetached,1961048948868184576,"0.00028494163, 0.9991935, 0.00048984855, 3.180914e-05",SemiDetached,0.9991934895515442
,,, 0331201939,0.785,OverContact,1818092229428773888,"0.0075984225, 0.30087313, 0.65790987, 0.033618614",OverContact,0.6579098701477051
,,, 0331221558,0.51,SemiDetached,1961293246608252672,"0.97428215, 0.024816321, 0.00072389963, 0.00017758645",Detached,0.9742821455001831
,,, 0331377569,0.841,Ellipsoidal,1818216061925851648,"0.080616064, 0.19093911, 0.56648606, 0.16195878",OverContact,0.5664860606193542
,,, 0331532483,0.64,SemiDetached,1961028607902617216,"1.3968485e-05, 0.9999441, 3.2401167e-05, 9.522256e-06",SemiDetached,0.9999440908432007
,,, 0332202405,0.365,Detached,5726180450637542400,"0.08695424, 0.9118738, 0.0010701227, 0.00010185151",SemiDetached,0.9118738174438477
,,, 0332600127,0.676,SemiDetached,5866839706188985344,"0.00028529452, 0.9980714, 0.0015881758, 5.517595e-05",SemiDetached,0.9980713725090027
,,, 0332910986,0.805,Ellipsoidal,2493415604103671168,"0.11547888, 0.27645126, 0.50830954, 0.09976034",OverContact,0.508309543132782
,,, 0333057755,0.515,SemiDetached,4528770442133901824,"0.31602895, 0.6806405, 0.0019863374, 0.0013441505",SemiDetached,0.6806405186653137
,,, 0334886280,0.271,Detached,3560122447768490496,"0.99554753, 0.0041454374, 0.00027227149, 3.481072e-05",Detached,0.9955475330352783
4984818,,, 0336208030,0.801,Ellipsoidal,2098254904653881600,"0.04638867, 0.15621547, 0.658706, 0.13868977",OverContact,0.65870600938797
,,, 0336485975,0.736,OverContact,4539488240958672000,"7.693892e-06, 0.9982065, 0.0017637934, 2.1988748e-05",SemiDetached,0.9982064962387085
,,, 0336778418,0.625,SemiDetached,2776698315369465472,"0.00011566702, 0.99954283, 0.00019236232, 0.00014921775",SemiDetached,0.9995428323745728
,,, 0337094559,0.607,SemiDetached,2205457773697184256,"0.004800494, 0.98932135, 0.004397277, 0.0014809232",SemiDetached,0.9893213510513306
,,, 0338071673,0.574,SemiDetached,2205311401215067904,"2.1025598e-05, 0.99948394, 0.00039493875, 0.00010006378",SemiDetached,0.9994839429855347
,,, 0339540793,0.418,SemiDetached,3721981348333583616,"0.84497654, 0.15425648, 0.0006403831, 0.0001266475",Detached,0.844976544380188
,,, 0339566276,0.646,SemiDetached,5966503597648760064,"0.96228313, 0.03626887, 0.0008144169, 0.0006336143",Detached,0.9622831344604492
,,, 0339568213,0.576,SemiDetached,5966509885480902656,"0.00057715824, 0.99836296, 0.00056481035, 0.000495145",SemiDetached,0.9983629584312439
,,, 0340704073,0.733,OverContact,2322456428046743296,"6.11823e-05, 0.9972037, 0.0026496532, 8.541557e-05",SemiDetached,0.9972037076950073
,,, 0340782794,0.75,OverContact,4985326015445428608,"0.0009611973, 0.84905535, 0.14898689, 0.0009965869",SemiDetached,0.8490553498268127
,,, 0341679932,0.539,SemiDetached,1981237494196583936,"0.9979087, 0.0018367796, 0.00018965786, 6.4913474e-05",Detached,0.9979087114334106
,,, 0342332827,0.689,SemiDetached,2175201756328729728,"2.9546087e-05, 0.9999471, 2.1592645e-05, 1.8150664e-06",SemiDetached,0.9999470710754395
,,, 0342334344,0.688,SemiDetached,2178237095617572608,"3.1807343e-05, 0.9997441, 0.00021373869, 1.0334767e-05",SemiDetached,0.9997441172599792
,,, 0342694097,0.647,SemiDetached,5970540931315766656,"0.15849663, 0.7726779, 0.061115924, 0.007709584",SemiDetached,0.7726778984069824
,,, 0343127696,0.652,SemiDetached,2006119407972993792,"0.0010490511, 0.9982703, 0.0004026464, 0.00027814799",SemiDetached,0.9982702732086182
,,, 0343667351,0.57,SemiDetached,2006983280510832384,"0.0004124355, 0.99856913, 0.0007733553, 0.00024496706",SemiDetached,0.998569130897522
,,, 0344376832,0.582,SemiDetached,2189557495537017472,"0.9933289, 0.0054799914, 0.0009765904, 0.0002145887",Detached,0.9933289289474487
,,, 0344456744,0.695,SemiDetached,2177215065199527552,"0.018413335, 0.9802546, 0.0012483242, 8.369637e-05",SemiDetached,0.980254590511322
,,, 0345451479,0.756,OverContact,3302503849723642496,"0.027616687, 0.7733727, 0.19066115, 0.00834945",SemiDetached,0.7733727097511292
,,, 0345482340,0.746,OverContact,3293328700067144704,"0.04930579, 0.31600255, 0.5206443, 0.11404734",OverContact,0.5206443071365356
,,, 0345535359,0.875,Ellipsoidal,3294109971798195456,"0.017484471, 0.048812512, 0.51125884, 0.42244422",OverContact,0.5112588405609131
,,, 0345899523,0.548,SemiDetached,3524451335624655232,"0.0014355871, 0.9976646, 0.0007007888, 0.00019914328",SemiDetached,0.9976645708084106
,,, 0346599599,0.475,SemiDetached,1944145125823226368,"0.037451684, 0.96017367, 0.0015820195, 0.00079269265",SemiDetached,0.9601736664772034
,,, 0346627403,0.432,SemiDetached,135618956787005568,"0.0028253852, 0.9893115, 0.0051487465, 0.002714406",SemiDetached,0.9893115162849426
,,, 0347506869,0.413,SemiDetached,5734191118696145152,"0.9964742, 0.003123422, 0.0003838463, 1.8471756e-05",Detached,0.9964742064476013
,,, 0347545020,0.486,SemiDetached,2015099871749760,"0.004763476, 0.99428374, 0.00089857186, 5.419154e-05",SemiDetached,0.9942837357521057
,,, 0347552724,0.765,OverContact,544743587681792,"0.068603896, 0.11825326, 0.7630037, 0.050139163",OverContact,0.7630037069320679
,,, 0347809861,0.54,SemiDetached,3511171223730060672,"0.009672751, 0.988228, 0.0017642699, 0.00033504076",SemiDetached,0.9882280230522156
,,, 0348517784,0.485,SemiDetached,455772347387763840,"0.9958346, 0.003504664, 0.000491202, 0.00016954148",Detached,0.9958345890045166
,,, 0348670544,0.651,SemiDetached,458489068827059328,"0.001847179, 0.9978892, 0.00024092525, 2.266734e-05",SemiDetached,0.9978892207145691
,,, 0348717439,0.85,Ellipsoidal,4620132127451192960,"0.021853762, 0.0048805135, 0.038174562, 0.93509114",Ellipsoidal,0.9350911378860474
,,, 0348762908,0.468,SemiDetached,4620602958946560128,"0.049152344, 0.94880927, 0.0018177662, 0.0002206969",SemiDetached,0.9488092660903931
,,, 0348897766,0.81,Ellipsoidal,5285901467636179712,"0.120574646, 0.29865503, 0.43447074, 0.14629957",OverContact,0.4344707429409027
,,, 0349059354,0.522,SemiDetached,5282555035278846976,"0.014335631, 0.97840685, 0.0069931047, 0.00026441782",SemiDetached,0.9784068465232849
,,, 0349480507,0.552,SemiDetached,5282346402944960896,"0.013655045, 0.9856873, 0.0005353273, 0.00012230675",SemiDetached,0.9856873154640198
,,, 0349797905,0.405,SemiDetached,6706536869441108096,"0.023283826, 0.9750769, 0.001383926, 0.00025536696",SemiDetached,0.9750769138336182
,,, 0349835367,0.544,SemiDetached,5288509406139941888,"0.013264995, 0.9651401, 0.020671904, 0.0009229921",SemiDetached,0.9651401042938232
,,, 0350030939,0.585,SemiDetached,5292428306097203328,"2.6388554e-06, 0.999814, 0.00014375147, 3.9720875e-05",SemiDetached,0.999813973903656
,,, 0350141132,0.359,Detached,5289266007577394816,"0.00045455561, 0.9764872, 0.018923068, 0.004135186",SemiDetached,0.9764872193336487
,,, 0350478924,0.741,OverContact,4765186538975386240,"0.008628347, 0.73231184, 0.24804467, 0.011015236",SemiDetached,0.7323118448257446
,,, 0350716073,0.867,Ellipsoidal,4767158818021462656,"0.02851217, 0.04742815, 0.5788684, 0.34519124",OverContact,0.5788683891296387
